Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
GCF_000016045.1_ASM1604v1_genomic.fna	3265653	3223949	3224008	3222824	3224035	0.945648	0.933572	0.933589	0.933246	0.933597
GCF_000016065.1_ASM1606v1_genomic.fna	2808653	2791049	2789258	2789670	2789468	0.937963	0.932084	0.931485	0.931623	0.931556
GCF_000016085.1_ASM1608v1_genomic.fna	1425259	1417264	1419627	1417084	1419783	0.948803	0.943481	0.945054	0.943361	0.945157
GCF_000016105.1_ASM1610v1_genomic.fna	680783	675770	677489	675795	677531	0.903276	0.896625	0.898905	0.896658	0.898961
GCF_000016145.1_ASM1614v1_genomic.fna	3625541	3576891	3561999	3573644	3560883	0.893535	0.881545	0.877875	0.880745	0.8776
GCF_000016165.1_ASM1616v1_genomic.fna	1834161	1808989	1810535	1808785	1810506	0.93026	0.917493	0.918278	0.91739	0.918263
GCF_000016185.1_ASM1618v1_genomic.fna	3611237	3580576	3564298	3575880	3563943	0.854584	0.847328	0.843476	0.846217	0.843392
GCF_000016245.1_ASM1624v1_genomic.fna	2362241	2335195	2337539	2335006	2337656	0.941942	0.931157	0.932092	0.931082	0.932138
GCF_000016265.1_ASM1626v1_genomic.fna	5800112	5752469	5737432	5748666	5736762	0.922241	0.914666	0.912275	0.914061	0.912168
GCF_000016285.1_ASM1628v1_genomic.fna	4916224	4847002	4838379	4844255	4837973	0.933814	0.920666	0.919028	0.920144	0.918951
GCF_000016305.1_ASM1630v1_genomic.fna	4006639	3929418	3921863	3926403	3921358	0.921908	0.90414	0.902402	0.903446	0.902285
GCF_000016325.1_ASM1632v1_genomic.fna	3155595	3128782	3129149	3127919	3129266	0.948102	0.940046	0.940156	0.939787	0.940192
GCF_000016345.1_ASM1634v1_genomic.fna	1116458	1111477	1113263	1111488	1113371	0.961174	0.956886	0.958423	0.956895	0.958516
GCF_000016365.1_ASM1636v1_genomic.fna	4929707	4848940	4814238	4842789	4812857	0.868073	0.853851	0.84774	0.852768	0.847497
GCF_000016425.1_ASM1642v1_genomic.fna	4323805	4281142	4265544	4276905	4265086	0.867916	0.859353	0.856222	0.858502	0.85613
GCF_000016445.1_ASM1644v1_genomic.fna	2629181	2597560	2599609	2597152	2599648	0.929276	0.9181	0.918824	0.917956	0.918838
GCF_000016505.1_ASM1650v1_genomic.fna	1682986	1652021	1651113	1651336	1650934	0.921788	0.904828	0.904331	0.904453	0.904233
GCF_000016545.1_ASM1654v1_genomic.fna	1415769	1391072	1390683	1390548	1390627	0.907899	0.892062	0.891812	0.891726	0.891776
GCF_000016565.1_ASM1656v1_genomic.fna	4083367	4054301	4036730	4050002	4036334	0.890997	0.884655	0.880821	0.883717	0.880735
GCF_000016585.1_ASM1658v1_genomic.fna	2272149	2249968	2251369	2249647	2251448	0.947886	0.938632	0.939217	0.938498	0.93925
GCF_000016625.1_ASM1662v1_genomic.fna	516634	512791	513080	512792	513168	0.929261	0.922349	0.922869	0.922351	0.923027
GCF_000016645.1_ASM1664v1_genomic.fna	2736279	2700198	2698888	2699116	2698792	0.945513	0.933045	0.932592	0.932671	0.932559
GCF_000016665.1_ASM1666v1_genomic.fna	4558604	4466946	4449384	4462183	4448620	0.906001	0.887784	0.884294	0.886838	0.884142
GCF_000016685.1_ASM1668v1_genomic.fna	1097233	1089392	1091469	1089388	1091587	0.939519	0.932805	0.934583	0.932801	0.934684
GCF_000016705.1_ASM1670v1_genomic.fna	794714	790653	792707	790680	792840	0.952152	0.947287	0.949748	0.947319	0.949907
GCF_000016725.1_ASM1672v1_genomic.fna	3226145	3155736	3132522	3151121	3131663	0.868351	0.8494	0.843152	0.848158	0.842921
GCF_000016745.1_ASM1674v1_genomic.fna	3697121	3627625	3619770	3625175	3619428	0.925443	0.908047	0.90608	0.907433	0.905995
GCF_000016765.1_ASM1676v1_genomic.fna	4834739	4789530	4755868	4782741	4754846	0.864097	0.856017	0.850001	0.854803	0.849818
GCF_000016785.1_ASM1678v1_genomic.fna	1262953	1254419	1256341	1254305	1256483	0.947147	0.940747	0.942189	0.940662	0.942295
GCF_000016805.1_ASM1680v1_genomic.fna	1130454	1115620	1115408	1115327	1115369	0.932794	0.920554	0.920379	0.920312	0.920347
GCF_000016825.1_ASM1682v1_genomic.fna	861954	850829	851919	850762	851958	0.921123	0.909235	0.9104	0.909163	0.910441
GCF_000016845.1_ASM1684v1_genomic.fna	2568021	2551815	2553882	2551010	2554116	0.930029	0.92416	0.924909	0.923868	0.924993
GCF_000016865.1_ASM1686v1_genomic.fna	4746237	4701109	4683433	4696861	4682908	0.913535	0.904849	0.901446	0.904031	0.901345
GCF_000016885.1_ASM1688v1_genomic.fna	1373407	1358055	1360267	1357980	1360331	0.930168	0.919771	0.921269	0.91972	0.921312
GCF_000016905.1_ASM1690v1_genomic.fna	879752	874395	875546	874309	875645	0.926996	0.921352	0.922565	0.921261	0.922669
GCF_000016925.1_ASM1692v1_genomic.fna	3627051	3577998	3563316	3574754	3562163	0.893097	0.881019	0.877404	0.88022	0.87712
GCF_000016945.1_ASM1694v1_genomic.fna	2751431	2715836	2716406	2715208	2716381	0.945877	0.93364	0.933836	0.933424	0.933828
GCF_000016965.1_ASM1696v1_genomic.fna	2203349	2159356	2152908	2157877	2152496	0.918393	0.900056	0.897368	0.899439	0.897196
GCF_000016985.1_ASM1698v1_genomic.fna	2111145	2068489	2067367	2067783	2067182	0.920629	0.902027	0.901538	0.901719	0.901457
GCF_000017005.1_ASM1700v1_genomic.fna	1070988	1062087	1063182	1062012	1063234	0.946795	0.938926	0.939894	0.93886	0.93994
GCF_000017025.1_ASM1702v1_genomic.fna	1383002	1363986	1362364	1363294	1362197	0.918926	0.906291	0.905213	0.905831	0.905102
GCF_000017045.1_ASM1704v1_genomic.fna	1344488	1327114	1325769	1326475	1325621	0.918713	0.906842	0.905922	0.906405	0.905821
GCF_000017065.1_ASM1706v1_genomic.fna	1441282	1422247	1420633	1421535	1420473	0.918676	0.906543	0.905514	0.906089	0.905412
GCF_000017085.1_ASM1708v1_genomic.fna	1121989	1109640	1109475	1109375	1109486	0.940456	0.930105	0.929966	0.929882	0.929975
GCF_000017105.1_ASM1710v1_genomic.fna	1123704	1116421	1117745	1116479	1117842	0.945318	0.939191	0.940305	0.93924	0.940387
GCF_000017125.1_ASM1712v1_genomic.fna	1130444	1115605	1115406	1115313	1115368	0.932908	0.920662	0.920497	0.920421	0.920466
GCF_000017145.1_ASM1714v1_genomic.fna	5503067	5403249	5389781	5399724	5389159	0.910563	0.894047	0.891818	0.893463	0.891715
GCF_000017205.1_ASM1720v1_genomic.fna	5419637	5364371	5329616	5357377	5328676	0.878585	0.869626	0.863992	0.868492	0.863839
GCF_000017265.1_ASM1726v1_genomic.fna	3568917	3541302	3516915	3536403	3516260	0.84482	0.838283	0.832511	0.837124	0.832355
GCF_000017285.1_ASM1728v1_genomic.fna	2543976	2516559	2517116	2516152	2517052	0.950619	0.940374	0.940583	0.940222	0.940559
GCF_000017305.1_ASM1730v1_genomic.fna	4043548	4022442	3991700	4015940	3990879	0.814591	0.810339	0.804146	0.809029	0.803981
GCF_000017325.1_ASM1732v1_genomic.fna	2669992	2637724	2638584	2637048	2638628	0.942346	0.930957	0.931261	0.930719	0.931276
GCF_000017405.1_ASM1740v1_genomic.fna	4003329	3958402	3957374	3957082	3957240	0.935971	0.925468	0.925227	0.925159	0.925196
GCF_000017425.1_ASM1742v1_genomic.fna	1942901	1921014	1921347	1920489	1921410	0.939093	0.928514	0.928675	0.92826	0.928705
GCF_000017445.4_ASM1744v3_genomic.fna	479594	476957	477400	476974	477491	0.940443	0.935272	0.936141	0.935306	0.936319
GCF_000017465.2_ASM1746v2_genomic.fna	1033074	1025643	1026830	1025360	1026978	0.939347	0.93259	0.933669	0.932332	0.933804
GCF_000017505.1_ASM1750v1_genomic.fna	4343544	4308927	4275604	4301851	4274513	0.816143	0.809638	0.803377	0.808309	0.803172
GCF_000017545.1_ASM1754v1_genomic.fna	934051	926142	927091	926029	927176	0.929881	0.922008	0.922952	0.921895	0.923037
GCF_000017565.1_ASM1756v1_genomic.fna	3213599	3173082	3169293	3171053	3169291	0.907657	0.896214	0.895143	0.895641	0.895143
GCF_000017585.1_ASM1758v1_genomic.fna	747322	741778	742828	741605	742903	0.925556	0.91869	0.91999	0.918476	0.920083
GCF_000017605.1_ASM1760v1_genomic.fna	2306646	2294087	2297610	2293935	2297875	0.957878	0.952662	0.954125	0.952599	0.954235
GCF_000017665.1_ASM1766v1_genomic.fna	3188707	3156349	3153119	3154456	3153036	0.928595	0.919172	0.918231	0.918621	0.918207
GCF_000017685.1_ASM1768v1_genomic.fna	2306271	2294167	2297685	2294014	2297947	0.958515	0.953485	0.954947	0.953421	0.955056
GCF_000017705.1_ASM1770v1_genomic.fna	2958063	2892969	2894027	2892134	2893777	0.866748	0.847675	0.847985	0.84743	0.847911
GCF_000017725.2_ASM1772v2_genomic.fna	926984	916351	917436	916102	917519	0.927845	0.917202	0.918288	0.916952	0.918371
GCF_000017745.1_ASM1774v1_genomic.fna	3329639	3255120	3253775	3253720	3253581	0.935155	0.914226	0.913848	0.913833	0.913794
GCF_000017765.1_ASM1776v1_genomic.fna	2979933	2946356	2947519	2945629	2947635	0.943061	0.932435	0.932803	0.932205	0.93284
GCF_000017785.1_ASM1778v1_genomic.fna	669293	663917	665732	663949	665794	0.891951	0.884787	0.887206	0.88483	0.887288
GCF_000017805.1_ASM1780v1_genomic.fna	4515687	4435348	4419521	4430940	4418496	0.90437	0.88828	0.88511	0.887397	0.884905
GCF_000017845.1_ASM1784v1_genomic.fna	2215584	2180658	2179167	2179908	2178981	0.945021	0.930124	0.929488	0.929804	0.929408
GCF_000017865.1_ASM1786v1_genomic.fna	1196312	1191666	1193022	1191607	1193160	0.960859	0.957127	0.958217	0.95708	0.958327
GCF_000017885.4_ASM1788v4_genomic.fna	1940734	1927482	1928839	1927320	1928940	0.949259	0.942777	0.943441	0.942698	0.94349
GCF_000017905.1_ASM1790v1_genomic.fna	615223	611345	612763	611294	612835	0.925242	0.91941	0.921543	0.919333	0.921651
GCF_000017965.1_ASM1796v1_genomic.fna	2115444	2091823	2092244	2091463	2092292	0.94536	0.934804	0.934992	0.934643	0.935013
GCF_000017985.1_ASM1798v1_genomic.fna	2972332	2936327	2936918	2935546	2936897	0.944739	0.933295	0.933483	0.933047	0.933477
GCF_000018005.1_ASM1800v1_genomic.fna	7445484	7308304	7226304	7297541	7222463	0.849042	0.833399	0.824048	0.832172	0.82361
GCF_000018025.1_ASM1802v1_genomic.fna	2820236	2791394	2791471	2790793	2791482	0.949694	0.939982	0.940008	0.939779	0.940011
GCF_000018045.1_ASM1804v1_genomic.fna	3223521	3190452	3190238	3189193	3190255	0.940305	0.930658	0.930596	0.930291	0.930601
GCF_000018065.1_ASM1806v1_genomic.fna	663422	660438	661761	660406	661860	0.941413	0.937179	0.939056	0.937133	0.939197
GCF_000018085.1_ASM1808v1_genomic.fna	3837813	3790578	3786908	3788613	3786825	0.940474	0.928899	0.928	0.928418	0.92798
GCF_000018105.1_ASM1810v1_genomic.fna	4429885	4248608	4232011	4244898	4230109	0.924671	0.886833	0.883368	0.886058	0.882971
GCF_000018125.1_ASM1812v1_genomic.fna	782789	777531	779114	777551	779196	0.939256	0.932947	0.934847	0.932971	0.934945
GCF_000018145.1_ASM1814v1_genomic.fna	3648093	3586388	3571679	3583005	3571262	0.888037	0.873016	0.869436	0.872193	0.869334
GCF_000018185.1_ASM1818v1_genomic.fna	1065501	1057843	1059373	1057827	1059484	0.949102	0.942281	0.943644	0.942267	0.943743
GCF_000018205.1_ASM1820v1_genomic.fna	461586	459733	460429	459753	460516	0.939041	0.935272	0.936688	0.935312	0.936865
GCF_000018225.1_ASM1822v1_genomic.fna	475429	472775	473206	472788	473297	0.939497	0.934252	0.935104	0.934278	0.935284
GCF_000018245.1_ASM1824v1_genomic.fna	556532	551036	550849	550946	550909	0.916351	0.907301	0.906993	0.907153	0.907092
GCF_000018265.1_ASM1826v1_genomic.fna	4841110	4775360	4752466	4770419	4751519	0.866627	0.854857	0.850758	0.853972	0.850589
GCF_000018285.1_ASM1828v1_genomic.fna	2350754	2325970	2326703	2325479	2326750	0.937981	0.928092	0.928385	0.927896	0.928404
GCF_000018325.1_ASM1832v1_genomic.fna	1416292	1403993	1405161	1403803	1405220	0.942336	0.934153	0.93493	0.934027	0.93497
GCF_000018345.1_ASM1834v1_genomic.fna	5447583	5345358	5308234	5339216	5304552	0.886477	0.869842	0.863801	0.868842	0.863202
GCF_000018385.1_ASM1838v1_genomic.fna	3176314	3140342	3141352	3139391	3141413	0.94413	0.933438	0.933738	0.933155	0.933756
GCF_000018405.1_ASM1840v1_genomic.fna	3002188	2969890	2964567	2967625	2964470	0.936073	0.926003	0.924343	0.925297	0.924313
GCF_000018425.1_ASM1842v1_genomic.fna	1810696	1789908	1789403	1788936	1789428	0.899664	0.889335	0.889084	0.888852	0.889097
GCF_000018445.1_ASM1844v1_genomic.fna	1794103	1777432	1778549	1777223	1778607	0.953233	0.944375	0.944969	0.944264	0.944999
GCF_000018505.1_ASM1850v1_genomic.fna	5763537	5689389	5645997	5681777	5643879	0.866108	0.854966	0.848445	0.853822	0.848127
GCF_000018525.1_ASM1852v1_genomic.fna	2615794	2599125	2600720	2598226	2600959	0.935929	0.929965	0.930535	0.929643	0.930621
GCF_000018545.1_ASM1854v1_genomic.fna	5569494	5453018	5425374	5447745	5424068	0.896918	0.87816	0.873708	0.877311	0.873498
GCF_000018605.1_ASM1860v1_genomic.fna	971248	957275	957372	956979	957326	0.932879	0.919458	0.919552	0.919174	0.919507
GCF_000018625.1_ASM1862v1_genomic.fna	2946381	2910930	2911739	2910069	2911724	0.945785	0.934405	0.934665	0.934129	0.93466
GCF_000018665.1_ASM1866v1_genomic.fna	5654954	5585683	5546747	5577816	5545456	0.883381	0.87256	0.866478	0.871331	0.866276
GCF_000018685.1_ASM1868v1_genomic.fna	2122680	2102146	2102605	2101687	2102595	0.945097	0.935954	0.936158	0.93575	0.936154
GCF_000018705.1_ASM1870v1_genomic.fna	3157700	3121530	3122112	3120567	3122171	0.945933	0.935098	0.935272	0.934809	0.93529
GCF_000018725.1_ASM1872v1_genomic.fna	2591814	2575315	2576942	2574440	2577114	0.936027	0.930068	0.930656	0.929752	0.930718
GCF_000018745.1_ASM1874v1_genomic.fna	1027608	1021440	1023208	1021540	1023347	0.926302	0.920743	0.922336	0.920833	0.922462
GCF_000018765.1_ASM1876v1_genomic.fna	2773059	2727668	2728128	2726870	2728066	0.937371	0.922028	0.922183	0.921758	0.922162
GCF_000018785.1_ASM1878v1_genomic.fna	538117	535856	537070	535886	537175	0.949152	0.945164	0.947305	0.945217	0.94749
GCF_000018805.1_ASM1880v1_genomic.fna	2549689	2518380	2521201	2518108	2521268	0.910252	0.899074	0.900081	0.898977	0.900105
GCF_000018825.1_ASM1882v1_genomic.fna	2660291	2618482	2614153	2617284	2613722	0.941538	0.926741	0.925209	0.926317	0.925056
GCF_000018845.1_ASM1884v1_genomic.fna	4480213	4442041	4419633	4436797	4418941	0.868191	0.860794	0.856452	0.859778	0.856318
GCF_000018865.1_ASM1886v1_genomic.fna	3770917	3704833	3691962	3701513	3691089	0.93074	0.914429	0.911252	0.913609	0.911036
GCF_000018885.1_ASM1888v1_genomic.fna	2197904	2187268	2190242	2186978	2190513	0.91448	0.910055	0.911292	0.909934	0.911405
GCF_000018905.1_ASM1890v1_genomic.fna	2619257	2601833	2603450	2600966	2603703	0.934838	0.92862	0.929197	0.92831	0.929287
GCF_000018945.1_ASM1894v1_genomic.fna	1340888	1332842	1335140	1332724	1335315	0.948916	0.943222	0.944848	0.943139	0.944972
GCF_000018965.1_ASM1896v1_genomic.fna	1052361	1040209	1040641	1040057	1040691	0.935717	0.924912	0.925296	0.924777	0.92534
GCF_000018985.1_ASM1898v1_genomic.fna	1026232	1014888	1015421	1014743	1015429	0.936587	0.926234	0.92672	0.926102	0.926728
GCF_000019005.1_ASM1900v1_genomic.fna	1023852	1012617	1013347	1012492	1013404	0.939685	0.929374	0.930044	0.929259	0.930096
GCF_000019025.1_ASM1902v1_genomic.fna	1014435	1003512	1004465	1003430	1004541	0.929054	0.919051	0.919924	0.918976	0.919993
GCF_000019045.1_ASM1904v1_genomic.fna	1626268	1603402	1604335	1603026	1604408	0.935348	0.922197	0.922734	0.921981	0.922776
GCF_000019065.1_ASM1906v1_genomic.fna	1107339	1091616	1092118	1091244	1092120	0.920671	0.907599	0.908016	0.907289	0.908018
GCF_000019125.1_ASM1912v1_genomic.fna	4868749	4830721	4813200	4826526	4812729	0.913782	0.906645	0.903356	0.905857	0.903268
GCF_000019145.1_ASM1914v1_genomic.fna	4735381	4677406	4648811	4671248	4647809	0.871637	0.860966	0.855703	0.859833	0.855518
GCF_000019165.1_ASM1916v1_genomic.fna	2205853	2168840	2167594	2167526	2167564	0.8851	0.870248	0.869748	0.869721	0.869736
GCF_000019185.1_ASM1918v1_genomic.fna	2416465	2392301	2392547	2391819	2392535	0.946769	0.937301	0.937398	0.937112	0.937393
GCF_000019205.1_ASM1920v1_genomic.fna	577355	573350	574449	573243	574521	0.924132	0.917721	0.91948	0.91755	0.919595
GCF_000019225.1_ASM1922v1_genomic.fna	3126469	3102038	3102936	3101218	3103109	0.945873	0.938482	0.938754	0.938234	0.938806
GCF_000019245.4_ASM1924v3_genomic.fna	1616469	1602503	1603595	1602350	1603726	0.9468	0.93862	0.939259	0.93853	0.939336
GCF_000019265.1_ASM1926v1_genomic.fna	1076305	1063183	1063573	1063011	1063522	0.932235	0.920869	0.921207	0.92072	0.921163
GCF_000019285.1_ASM1928v1_genomic.fna	766334	761665	763248	761640	763340	0.918777	0.913179	0.915077	0.913149	0.915187
GCF_000019305.1_ASM1930v1_genomic.fna	1472512	1453779	1452041	1453099	1451927	0.918471	0.906787	0.905703	0.906363	0.905632
GCF_000019325.1_ASM1932v1_genomic.fna	1625003	1599796	1601778	1599594	1601802	0.931062	0.91662	0.917755	0.916504	0.917769
GCF_000019345.1_ASM1934v1_genomic.fna	237358	236008	236762	236022	236811	0.917985	0.912764	0.91568	0.912818	0.915869
GCF_000019365.1_ASM1936v1_genomic.fna	6244962	6145630	6070759	6133573	6067643	0.835046	0.821764	0.811752	0.820151	0.811336
GCF_000019385.1_ASM1938v1_genomic.fna	3053915	3014321	3014788	3013445	3014732	0.944672	0.932424	0.932568	0.932153	0.932551
GCF_000019405.1_ASM1940v1_genomic.fna	1023152	1010673	1011518	1010500	1011564	0.940948	0.929472	0.930249	0.929313	0.930291
GCF_000019425.1_ASM1942v1_genomic.fna	2943554	2894558	2896026	2893919	2895799	0.923767	0.908391	0.908851	0.90819	0.90878
GCF_000019445.1_ASM1944v1_genomic.fna	4580503	4538671	4525275	4535091	4524931	0.919371	0.910975	0.908286	0.910256	0.908217
GCF_000019465.1_ASM1946v1_genomic.fna	2639982	2610747	2611926	2610275	2611944	0.94914	0.938629	0.939053	0.938459	0.939059
GCF_000019485.1_ASM1948v1_genomic.fna	2139248	2124604	2126704	2124111	2126971	0.95267	0.946149	0.947084	0.945929	0.947203
GCF_000019505.1_ASM1950v1_genomic.fna	6607267	6543970	6493402	6535081	6490866	0.874499	0.866121	0.859428	0.864944	0.859092
GCF_000019525.1_ASM1952v1_genomic.fna	2685171	2654611	2653696	2653888	2653329	0.939479	0.928786	0.928466	0.928534	0.928338
GCF_000019545.1_ASM1954v1_genomic.fna	1527458	1507978	1506100	1507241	1505998	0.919165	0.907443	0.906313	0.907	0.906252
GCF_000019565.1_ASM1956v1_genomic.fna	4175274	4123344	4115711	4120449	4115424	0.929318	0.91776	0.916061	0.917116	0.915997
GCF_000019585.2_ASM1958v2_genomic.fna	3907100	3683459	3666896	3678684	3665255	0.804864	0.758794	0.755382	0.75781	0.755044
GCF_000019625.1_ASM1962v1_genomic.fna	1302161	1293174	1295175	1293039	1295298	0.94569	0.939163	0.940616	0.939065	0.940706
GCF_000019645.1_ASM1964v1_genomic.fna	3342803	3293003	3292305	3291893	3292252	0.947948	0.933826	0.933628	0.933511	0.933613
GCF_000019665.1_ASM1966v1_genomic.fna	1430415	1415790	1418271	1415673	1418439	0.942724	0.933085	0.934721	0.933008	0.934831
GCF_000019705.1_ASM1970v1_genomic.fna	452936	444276	444223	444094	444142	0.893988	0.876895	0.876791	0.876536	0.876631
GCF_000019725.1_ASM1972v1_genomic.fna	5618140	5561629	5511993	5553362	5510078	0.844306	0.835814	0.828354	0.834571	0.828067
GCF_000019745.1_ASM1974v1_genomic.fna	849376	848003	850006	848106	850150	0.96326	0.961703	0.963975	0.96182	0.964138
GCF_000019765.1_ASM1976v1_genomic.fna	1668382	1631863	1632329	1631347	1632181	0.925326	0.905072	0.90533	0.904786	0.905248
GCF_000019785.1_ASM1978v1_genomic.fna	4040583	4006668	3979856	4000875	3978838	0.862531	0.855291	0.849568	0.854055	0.849351
GCF_000019825.1_ASM1982v1_genomic.fna	1007957	997862	998762	997773	998834	0.940709	0.931287	0.932127	0.931204	0.932194
GCF_000019845.1_ASM1984v1_genomic.fna	3410697	3380196	3379174	3378864	3379328	0.93452	0.926163	0.925883	0.925798	0.925925
GCF_000019865.1_ASM1986v1_genomic.fna	1014573	1008946	1010632	1009084	1010755	0.937154	0.931957	0.933514	0.932084	0.933627
GCF_000019885.1_ASM1988v1_genomic.fna	1050335	1044060	1045713	1044169	1045826	0.927233	0.921694	0.923153	0.92179	0.923253
GCF_000019905.1_ASM1990v1_genomic.fna	1935691	1919811	1922284	1919586	1922387	0.937259	0.92957	0.930768	0.929461	0.930817
GCF_000019925.1_ASM1992v1_genomic.fna	6347478	6288469	6240478	6280204	6238321	0.877467	0.86931	0.862676	0.868167	0.862378
GCF_000019945.1_ASM1994v1_genomic.fna	4796978	4749291	4718356	4743010	4717125	0.856324	0.847812	0.842289	0.84669	0.84207
GCF_000019965.1_ASM1996v1_genomic.fna	4955700	4919736	4904616	4915729	4904186	0.894534	0.888043	0.885313	0.887319	0.885236
GCF_000019985.1_ASM1998v1_genomic.fna	1053374	1040064	1040551	1039914	1040513	0.929454	0.91771	0.918139	0.917577	0.918106
GCF_000020005.1_ASM2000v1_genomic.fna	1312084	1295243	1295839	1295031	1295806	0.920201	0.90839	0.908808	0.908241	0.908785
GCF_000020025.1_ASM2002v1_genomic.fna	4239976	4124953	4107946	4121567	4106215	0.937526	0.912093	0.908332	0.911344	0.90795
GCF_000020045.1_ASM2004v1_genomic.fna	7113762	7021304	6985213	7014911	6983459	0.906992	0.895204	0.890603	0.894389	0.890379
GCF_000020065.1_ASM2006v1_genomic.fna	289489	284820	284845	284737	284804	0.916479	0.901698	0.901777	0.901435	0.901647
GCF_000020085.1_ASM2008v1_genomic.fna	2684119	2648923	2649794	2648379	2649784	0.94815	0.935717	0.936025	0.935525	0.936021
GCF_000020105.1_ASM2010v1_genomic.fna	1635555	1606487	1605697	1605403	1605694	0.911309	0.895113	0.894673	0.894509	0.894671
GCF_000020125.1_ASM2012v1_genomic.fna	6684577	6612399	6585154	6606901	6584096	0.90817	0.898364	0.894663	0.897617	0.894519
GCF_000020145.1_ASM2014v1_genomic.fna	827129	822056	824000	822066	824099	0.941092	0.93532	0.937532	0.935331	0.937644
GCF_000020165.1_ASM2016v1_genomic.fna	1344786	1329553	1328741	1328967	1328777	0.915822	0.905448	0.904895	0.905049	0.90492
GCF_000020185.1_ASM2018v1_genomic.fna	2831158	2761257	2762391	2760131	2762088	0.849769	0.828788	0.829128	0.82845	0.829037
GCF_000020205.1_ASM2020v1_genomic.fna	4437721	4374261	4361109	4370707	4360739	0.904947	0.892007	0.889325	0.891282	0.889249
GCF_000020225.1_ASM2022v1_genomic.fna	2073550	2055204	2058198	2054608	2058403	0.9386	0.930296	0.931651	0.930026	0.931744
GCF_000020245.1_ASM2024v1_genomic.fna	686110	679836	681553	679779	681637	0.936503	0.92794	0.930283	0.927862	0.930398
GCF_000020265.1_ASM2026v1_genomic.fna	5194917	5136604	5119591	5132267	5118989	0.910093	0.899877	0.896896	0.899117	0.896791
GCF_000020285.1_ASM2028v1_genomic.fna	1268206	1255078	1254497	1254603	1254545	0.914601	0.905134	0.904715	0.904791	0.904749
GCF_000020305.1_ASM2030v1_genomic.fna	762306	755694	757045	755712	757104	0.939693	0.931542	0.933207	0.931564	0.93328
GCF_000020325.1_ASM2032v1_genomic.fna	742253	734043	733843	733784	733876	0.906896	0.896865	0.896621	0.896548	0.896661
GCF_000020345.1_ASM2034v1_genomic.fna	1520624	1499124	1497280	1498363	1497100	0.916663	0.903703	0.902591	0.903244	0.902483
GCF_000020365.1_ASM2036v1_genomic.fna	3739681	3677975	3676544	3676668	3676377	0.941677	0.926139	0.925779	0.92581	0.925737
GCF_000020385.1_ASM2038v1_genomic.fna	2809900	2775885	2774830	2774608	2774684	0.936032	0.924701	0.92435	0.924276	0.924301
GCF_000020405.1_ASM2040v1_genomic.fna	1139402	1128409	1130655	1128406	1130724	0.932804	0.923804	0.925643	0.923802	0.9257
GCF_000020425.1_ASM2042v1_genomic.fna	2241845	2209336	2204590	2207562	2204448	0.920102	0.90676	0.904812	0.906032	0.904754
GCF_000020445.1_ASM2044v1_genomic.fna	4700606	4670036	4653765	4665611	4653300	0.893257	0.887448	0.884356	0.886607	0.884268
GCF_000020465.1_ASM2046v1_genomic.fna	1978028	1957760	1960245	1957372	1960273	0.934076	0.924505	0.925679	0.924322	0.925692
GCF_000020485.1_ASM2048v1_genomic.fna	1174823	1165519	1167473	1165404	1167597	0.934459	0.927059	0.928613	0.926967	0.928712
GCF_000020505.1_ASM2050v1_genomic.fna	1741348	1734378	1734587	1733577	1734730	0.935998	0.932252	0.932364	0.931821	0.932441
GCF_000020525.1_ASM2052v1_genomic.fna	2083620	2071973	2073648	2071653	2073848	0.955113	0.949774	0.950542	0.949627	0.950633
GCF_000020545.1_ASM2054v1_genomic.fna	1784758	1762588	1764445	1762281	1764398	0.925087	0.913595	0.914558	0.913436	0.914533
GCF_000020565.1_ASM2056v1_genomic.fna	675335	657497	656476	657263	656184	0.875205	0.852088	0.850765	0.851785	0.850386
GCF_000020585.3_ASM2058v3_genomic.fna	2225475	2209058	2211374	2208912	2211522	0.950351	0.94334	0.944329	0.943278	0.944393
GCF_000020625.1_ASM2062v1_genomic.fna	1767278	1748948	1751145	1748623	1751282	0.945426	0.93562	0.936795	0.935446	0.936869
GCF_000020645.1_ASM2064v1_genomic.fna	1980414	1953716	1955216	1953349	1955137	0.94109	0.928403	0.929116	0.928228	0.929078
GCF_000020665.1_ASM2066v1_genomic.fna	3864390	3836873	3823711	3832680	3823494	0.889972	0.883635	0.880604	0.882669	0.880554
GCF_000020685.1_ASM2068v1_genomic.fna	3022987	3003369	3001065	3001972	3001112	0.916838	0.910889	0.91019	0.910465	0.910204
GCF_000020705.1_ASM2070v1_genomic.fna	3241377	3206444	3206911	3205457	3207007	0.945966	0.935771	0.935908	0.935483	0.935936
GCF_000020725.1_ASM2072v1_genomic.fna	3586047	3552381	3537878	3548540	3537146	0.914174	0.905591	0.901894	0.904612	0.901708
GCF_000020745.1_ASM2074v1_genomic.fna	3145062	3107307	3107810	3106306	3107860	0.946044	0.934687	0.934838	0.934386	0.934853
GCF_000020765.1_ASM2076v1_genomic.fna	880363	870413	871748	870386	871811	0.928602	0.918107	0.919515	0.918079	0.919582
GCF_000020785.1_ASM2078v1_genomic.fna	726241	719801	720880	719706	720962	0.940104	0.931768	0.933165	0.931645	0.933271
GCF_000020805.1_ASM2080v1_genomic.fna	4153364	4131464	4098310	4124281	4097311	0.809134	0.804868	0.798409	0.803469	0.798215
