Identifier	GC	ATGC	Percentage
GCF_009363495.1_ASM936349v1_genomic	2742299	4297624	.63809653
GCF_009363515.1_ASM936351v1_genomic	2468880	4313266	.57239224
GCF_009363535.1_ASM936353v1_genomic	2402741	4788766	.50174533
GCF_009363555.1_ASM936355v1_genomic	2699580	4264270	.63306966
GCF_009363575.1_ASM936357v1_genomic	2527661	3971051	.63652191
GCF_009363595.1_ASM936359v1_genomic	4016271	6812192	.58957102
GCF_009363615.1_ASM936361v1_genomic	2692465	4632958	.58115463
GCF_009363635.1_ASM936363v1_genomic	1959640	3203870	.61164778
GCF_009363655.1_ASM936365v1_genomic	2863214	4461527	.64175651
GCF_009363675.1_ASM936367v1_genomic	2728727	4039579	.67549786
GCF_009363695.1_ASM936369v1_genomic	1624849	4087834	.39748409
GCF_009363715.1_ASM936371v1_genomic	2867412	4560251	.62878381
GCF_009363735.1_ASM936373v1_genomic	2853235	4452662	.64079308
GCF_009363755.1_ASM936375v1_genomic	2603081	3806748	.68380701
GCF_009363775.1_ASM936377v1_genomic	1919960	4033062	.47605516
GCF_009363795.1_ASM936379v1_genomic	2111747	3340253	.63221169
GCF_009363815.1_ASM936381v1_genomic	2863246	4522538	.63310601
GCF_009363835.1_ASM936383v1_genomic	1831608	4230919	.43291020
GCF_009363855.1_ASM936385v1_genomic	2588749	3823049	.67714251
GCF_009363895.1_ASM936389v1_genomic	2039637	3037290	.67153185
GCF_009372175.1_ASM937217v1_genomic	2713855	6225487	.43592653
GCF_009372195.1_ASM937219v1_genomic	3934141	9516388	.41340695
GCF_009387775.1_ASM938777v1_genomic	3254729	5709714	.57003363
GCF_009387795.1_ASM938779v1_genomic	3030484	5242749	.57803339
GCF_009387815.1_ASM938781v1_genomic	3234168	5656506	.57176073
GCF_009387895.1_ASM938789v1_genomic	2544799	4909930	.51829639
GCF_009387915.1_ASM938791v1_genomic	3077335	5372573	.57278607
GCF_009387945.1_ASM938794v1_genomic	2998833	5213480	.57520753
GCF_009388185.1_ASM938818v1_genomic	2545406	4911019	.51830506
GCF_009388985.1_ASM938898v1_genomic	2443550	4306437	.56741803
GCF_009394735.1_ASM939473v1_genomic	2212180	3281994	.67403535
GCF_009395265.1_ASM939526v1_genomic	2410688	4762639	.50616643
GCF_009428965.1_ASM942896v1_genomic	913742	1714771	.53286532
GCF_009429045.2_ASM942904v2_genomic	1595892	4120262	.38732779
GCF_009429125.1_ASM942912v1_genomic	3063532	4208275	.72797809
GCF_009429145.1_ASM942914v1_genomic	7276531	10352908	.70284899
GCF_009431955.1_ASM943195v1_genomic	2847468	5635513	.50527219
GCF_009432215.1_ASM943221v1_genomic	2825320	5591793	.50526190
GCF_009432415.1_ASM943241v1_genomic	2774826	5494884	.50498354
GCF_009432635.1_ASM943263v1_genomic	2762921	5474637	.50467656
GCF_009432795.1_ASM943279v1_genomic	2727618	5396363	.50545487
GCF_009432915.1_ASM943291v1_genomic	2806340	5556552	.50505061
GCF_009433135.1_ASM943313v1_genomic	2799545	5542442	.50511038
GCF_009455505.1_ASM945550v1_genomic	1597400	4092125	.39035953
GCF_009495655.1_ASM949565v1_genomic	6362922	8822782	.72119224
GCF_009496935.1_ASM949693v1_genomic	759057	2168142	.35009561
GCF_009496955.1_ASM949695v1_genomic	541652	1388767	.39002366
GCF_009496975.1_ASM949697v1_genomic	460854	1310991	.35153101
GCF_009497015.2_ASM949701v2_genomic	2212714	6347382	.34860262
GCF_009497055.1_ASM949705v1_genomic	2685895	4869611	.55156253
GCF_009497075.1_ASM949707v1_genomic	8013675	11273186	.71086159
GCF_009497655.1_ASM949765v1_genomic	1998950	5243446	.38122829
GCF_009497675.1_ASM949767v1_genomic	4603985	6972990	.66025980
GCF_009497695.1_ASM949769v1_genomic	3139627	5472671	.57369189
GCF_009497715.1_ASM949771v1_genomic	3411473	6021433	.56655500
GCF_009497735.1_ASM949773v1_genomic	3230077	5685075	.56816787
GCF_009497755.1_ASM949775v1_genomic	3280948	5749567	.57064262
GCF_009497795.1_ASM949779v1_genomic	1789715	4083674	.43826098
GCF_009497815.1_ASM949781v1_genomic	1820024	4178124	.43560794
GCF_009497835.1_ASM949783v1_genomic	2653816	5096576	.52070566
GCF_009497855.1_ASM949785v1_genomic	2634940	5060451	.52069272
GCF_009497895.1_ASM949789v1_genomic	2617313	4550643	.57515234
GCF_009497935.1_ASM949793v1_genomic	2044700	4450636	.45941748
GCF_009497995.1_ASM949799v1_genomic	1597520	4095749	.39004343
GCF_009498015.1_ASM949801v1_genomic	2905792	7013200	.41433183
GCF_009498035.1_ASM949803v1_genomic	8032097	10929570	.73489597
GCF_009498155.1_ASM949815v1_genomic	1120915	2998025	.37388447
GCF_009498175.3_ASM949817v3_genomic	1117461	2981602	.37478543
GCF_009498215.1_ASM949821v1_genomic	3549562	5889319	.60271179
GCF_009498235.1_ASM949823v1_genomic	2542183	4703534	.54048360
GCF_009498255.1_ASM949825v1_genomic	3000574	5157396	.58180019
GCF_009498275.1_ASM949827v1_genomic	6326267	8880330	.71239098
GCF_009498295.1_ASM949829v1_genomic	1214963	3475698	.34955942
GCF_009498335.1_ASM949833v1_genomic	1573185	4030371	.39033255
GCF_009498375.1_ASM949837v1_genomic	561896	1858258	.30237781
GCF_009498395.1_ASM949839v1_genomic	769658	2084408	.36924536
GCF_009498435.1_ASM949843v1_genomic	1332287	2274146	.58584057
GCF_009498455.1_ASM949845v1_genomic	4902252	7288087	.67263906
GCF_009498695.1_ASM949869v1_genomic	539683	1411655	.38230516
GCF_009556655.1_ASM955665v1_genomic	3156844	5514092	.57250477
GCF_009557055.1_ASM955705v1_genomic	3102446	4278786	.72507622
GCF_009557235.1_ASM955723v1_genomic	1123708	2767765	.40599834
GCF_009557455.1_ASM955745v1_genomic	1645226	3019767	.54481885
GCF_009557615.1_ASM955761v1_genomic	1682578	4322926	.38922202
GCF_009577985.1_ASM957798v1_genomic	2711590	5335523	.50821447
GCF_009578005.1_ASM957800v1_genomic	4676982	6866154	.68116473
GCF_009586235.1_ASM958623v1_genomic	5584961	8366868	.66750915
GCF_009588945.1_ASM958894v1_genomic	1611720	4154154	.38797791
GCF_009601685.2_ASM960168v2_genomic	3997656	6577561	.60777178
GCF_009601725.1_ASM960172v1_genomic	2044199	3584454	.57029578
GCF_009601745.1_ASM960174v1_genomic	3176912	5565050	.57086854
GCF_009601765.2_ASM960176v2_genomic	1486666	3512181	.42328854
GCF_009617955.1_ASM961795v1_genomic	2638424	4229996	.62374148
GCF_009618015.1_ASM961801v1_genomic	2481346	4909393	.50542826
GCF_009618035.1_ASM961803v1_genomic	3031513	4578300	.66214817
GCF_009619495.1_ASM961949v1_genomic	1482302	3333531	.44466423
GCF_009625735.1_ASM962573v1_genomic	3251051	4773921	.68100226
GCF_009625755.1_ASM962575v1_genomic	3250596	4773244	.68100352
GCF_009625775.1_ASM962577v1_genomic	3251086	4773959	.68100417
GCF_009625795.1_ASM962579v1_genomic	3251077	4773962	.68100185
GCF_009625815.1_ASM962581v1_genomic	2317294	3696492	.62689003
GCF_009625835.1_ASM962583v1_genomic	3251038	4773907	.68100153
GCF_009625855.1_ASM962585v1_genomic	2317307	3696506	.62689117
GCF_009625875.1_ASM962587v1_genomic	3251046	4773916	.68100192
GCF_009625895.1_ASM962589v1_genomic	3251043	4773915	.68100144
GCF_009625915.1_ASM962591v1_genomic	3251049	4773917	.68100241
GCF_009625935.1_ASM962593v1_genomic	3251025	4773877	.68100309
GCF_009625955.1_ASM962595v1_genomic	3251051	4773920	.68100240
GCF_009625975.1_ASM962597v1_genomic	3251042	4773909	.68100208
GCF_009625995.1_ASM962599v1_genomic	3251024	4773877	.68100288
GCF_009626015.1_ASM962601v1_genomic	3251062	4773927	.68100371
GCF_009626035.1_ASM962603v1_genomic	3251059	4773924	.68100350
GCF_009626055.1_ASM962605v1_genomic	3251060	4773926	.68100343
GCF_009626075.1_ASM962607v1_genomic	3251020	4773886	.68100076
GCF_009626095.1_ASM962609v1_genomic	2316534	3695202	.62690321
GCF_009626115.1_ASM962611v1_genomic	3251008	4773851	.68100324
GCF_009626135.1_ASM962613v1_genomic	3251052	4773920	.68100261
GCF_009626155.1_ASM962615v1_genomic	3250942	4773805	.68099597
GCF_009626175.1_ASM962617v1_genomic	3251024	4773876	.68100302
GCF_009626195.1_ASM962619v1_genomic	3251058	4773925	.68100315
GCF_009626215.1_ASM962621v1_genomic	3251055	4773922	.68100295
GCF_009626235.1_ASM962623v1_genomic	3251037	4773902	.68100203
GCF_009626255.1_ASM962625v1_genomic	3251042	4773909	.68100208
GCF_009626275.1_ASM962627v1_genomic	3250998	4773857	.68100028
GCF_009626295.1_ASM962629v1_genomic	3251047	4773913	.68100256
GCF_009626315.1_ASM962631v1_genomic	3251077	4773951	.68100342
GCF_009626335.1_ASM962633v1_genomic	3251054	4773920	.68100303
GCF_009626355.1_ASM962635v1_genomic	3251061	4773927	.68100350
GCF_009626375.1_ASM962637v1_genomic	3251060	4773927	.68100329
GCF_009626395.1_ASM962639v1_genomic	3251046	4773903	.68100378
GCF_009626435.1_ASM962643v1_genomic	3251060	4773925	.68100357
GCF_009626455.1_ASM962645v1_genomic	3250789	4773518	.68100486
GCF_009626475.1_ASM962647v1_genomic	2317304	3696490	.62689307
GCF_009626495.1_ASM962649v1_genomic	3251025	4773877	.68100309
GCF_009626515.1_ASM962651v1_genomic	3251051	4773912	.68100354
GCF_009626535.1_ASM962653v1_genomic	3251046	4773906	.68100335
GCF_009626555.1_ASM962655v1_genomic	3251030	4773885	.68100299
GCF_009626575.1_ASM962657v1_genomic	2316331	3694912	.62689747
GCF_009626595.1_ASM962659v1_genomic	3251048	4773916	.68100234
GCF_009626615.1_ASM962661v1_genomic	3251038	4773906	.68100167
GCF_009626635.1_ASM962663v1_genomic	3250984	4773834	.68100063
GCF_009626655.1_ASM962665v1_genomic	3250962	4773807	.68099988
GCF_009626675.1_ASM962667v1_genomic	3251023	4773886	.68100138
GCF_009626695.1_ASM962669v1_genomic	3251062	4773923	.68100428
GCF_009626715.1_ASM962671v1_genomic	3251063	4773929	.68100363
GCF_009626735.1_ASM962673v1_genomic	3251095	4773982	.68100277
GCF_009626755.1_ASM962675v1_genomic	3251094	4773985	.68100213
GCF_009626775.1_ASM962677v1_genomic	3251050	4773916	.68100276
GCF_009626795.1_ASM962679v1_genomic	3251023	4773892	.68100053
GCF_009626815.1_ASM962681v1_genomic	2315243	3693267	.62688210
GCF_009626835.1_ASM962683v1_genomic	3251015	4773867	.68100242
GCF_009626855.1_ASM962685v1_genomic	3251012	4773878	.68100022
GCF_009626875.1_ASM962687v1_genomic	3251064	4773929	.68100384
GCF_009626895.1_ASM962689v1_genomic	2317395	3696624	.62689497
GCF_009626915.1_ASM962691v1_genomic	2317358	3696547	.62689802
GCF_009626935.1_ASM962693v1_genomic	2317350	3696532	.62689840
GCF_009626955.1_ASM962695v1_genomic	2317385	3696594	.62689735
GCF_009626995.1_ASM962699v1_genomic	2317997	3697555	.62689993
GCF_009627015.1_ASM962701v1_genomic	2316587	3695342	.62689380
GCF_009627035.1_ASM962703v1_genomic	2317479	3696747	.62689683
GCF_009627075.1_ASM962707v1_genomic	2317348	3696535	.62689735
GCF_009627095.1_ASM962709v1_genomic	2317350	3696559	.62689382
GCF_009627115.1_ASM962711v1_genomic	2315537	3693560	.62691197
GCF_009627135.1_ASM962713v1_genomic	2317377	3696569	.62689943
GCF_009627155.1_ASM962715v1_genomic	2317367	3696560	.62689825
GCF_009627175.1_ASM962717v1_genomic	2317556	3696864	.62689782
GCF_009627195.1_ASM962719v1_genomic	2317439	3696668	.62689941
GCF_009627215.1_ASM962721v1_genomic	2315415	3693564	.62687826
GCF_009627235.1_ASM962723v1_genomic	3250618	4773334	.68099529
GCF_009627255.1_ASM962725v1_genomic	3251061	4773924	.68100392
GCF_009627275.1_ASM962727v1_genomic	2317376	3696571	.62689882
GCF_009627295.1_ASM962729v1_genomic	2317392	3696591	.62689975
GCF_009627315.1_ASM962731v1_genomic	3251047	4773919	.68100170
GCF_009627335.1_ASM962733v1_genomic	3250982	4773847	.68099836
GCF_009627355.1_ASM962735v1_genomic	2317390	3696575	.62690192
GCF_009627375.1_ASM962737v1_genomic	2317379	3696562	.62690115
GCF_009627395.1_ASM962739v1_genomic	2317389	3696578	.62690115
GCF_009627415.1_ASM962741v1_genomic	2317378	3696565	.62690037
GCF_009627435.1_ASM962743v1_genomic	2318025	3697588	.62690191
GCF_009627455.1_ASM962745v1_genomic	2316807	3695562	.62691601
GCF_009627475.1_ASM962747v1_genomic	2318048	3697619	.62690287
GCF_009627495.1_ASM962749v1_genomic	2739415	5428573	.50462893
GCF_009627515.1_ASM962751v1_genomic	2316014	3694444	.62689108
GCF_009627535.1_ASM962753v1_genomic	2318996	3699174	.62689562
GCF_009627555.1_ASM962755v1_genomic	3250996	4773862	.68099915
GCF_009627575.1_ASM962757v1_genomic	2316674	3695479	.62689410
GCF_009627595.1_ASM962759v1_genomic	2316683	3695488	.62689501
GCF_009627615.1_ASM962761v1_genomic	2316683	3695489	.62689484
GCF_009627635.1_ASM962763v1_genomic	3251043	4773905	.68100286
GCF_009627655.1_ASM962765v1_genomic	2317461	3696773	.62688755
GCF_009627675.1_ASM962767v1_genomic	3250974	4773835	.68099840
GCF_009627695.1_ASM962769v1_genomic	3251036	4773906	.68100125
GCF_009627715.1_ASM962771v1_genomic	3251043	4773913	.68100172
GCF_009627735.1_ASM962773v1_genomic	3251017	4773865	.68100312
GCF_009627755.1_ASM962775v1_genomic	3251062	4773923	.68100428
GCF_009627775.1_ASM962777v1_genomic	2317900	3697374	.62690439
GCF_009627795.1_ASM962779v1_genomic	2318845	3699061	.62687395
GCF_009627815.1_ASM962781v1_genomic	2317350	3696516	.62690111
GCF_009627835.1_ASM962783v1_genomic	2317363	3696540	.62690056
GCF_009627855.1_ASM962785v1_genomic	2317662	3697080	.62688986
GCF_009627875.1_ASM962787v1_genomic	2316563	3695230	.62690630
GCF_009627895.1_ASM962789v1_genomic	2318304	3698119	.62688734
GCF_009627915.1_ASM962791v1_genomic	2317659	3696928	.62691483
GCF_009627935.1_ASM962793v1_genomic	2317523	3696827	.62689517
GCF_009627955.1_ASM962795v1_genomic	2317433	3696629	.62690440
GCF_009627975.1_ASM962797v1_genomic	2319605	3699999	.62692043
GCF_009646095.1_ASM964609v1_genomic	2540646	3649865	.69609314
GCF_009646115.1_ASM964611v1_genomic	2599083	4798990	.54158958
GCF_009646135.1_ASM964613v1_genomic	1964894	4132533	.47546964
GCF_009646155.1_ASM964615v1_genomic	946573	2345387	.40358925
GCF_009648495.1_ASM964849v1_genomic	2419257	4762275	.50800447
GCF_009648555.1_ASM964855v1_genomic	793562	1905155	.41653408
GCF_009648575.1_ASM964857v1_genomic	1095113	2922148	.37476301
GCF_009648595.1_ASM964859v1_genomic	1116608	2939729	.37983365
GCF_009648615.1_ASM964861v1_genomic	1116607	2939733	.37983279
GCF_009648635.1_ASM964863v1_genomic	1116608	2939732	.37983326
GCF_009648655.1_ASM964865v1_genomic	1117347	2942451	.37973342
GCF_009648675.1_ASM964867v1_genomic	1116600	2939705	.37983403
GCF_009648695.1_ASM964869v1_genomic	1173591	3094088	.37930110
GCF_009648715.1_ASM964871v1_genomic	2510571	4808521	.52210877
GCF_009648735.1_ASM964873v1_genomic	2559759	4907829	.52156646
GCF_009648755.1_ASM964875v1_genomic	2510492	4808371	.52210863
GCF_009648775.1_ASM964877v1_genomic	2288988	4459434	.51329114
GCF_009648795.1_ASM964879v1_genomic	2579647	4951840	.52094716
GCF_009648815.1_ASM964881v1_genomic	2365495	4576555	.51687240
GCF_009648835.1_ASM964883v1_genomic	2510493	4808371	.52210883
GCF_009648855.1_ASM964885v1_genomic	3787034	6326501	.59859849
GCF_009648875.1_ASM964887v1_genomic	4270590	6441924	.66293703
GCF_009648915.1_ASM964891v1_genomic	2775370	4992573	.55589973
GCF_009648935.1_ASM964893v1_genomic	2559368	4917491	.52046216
GCF_009648955.1_ASM964895v1_genomic	2003979	5645678	.35495807
GCF_009648975.1_ASM964897v1_genomic	3185209	5536651	.57529524
GCF_009648995.1_ASM964899v1_genomic	3005893	5220568	.57577891
GCF_009649015.1_ASM964901v1_genomic	2331401	5144090	.45321932
GCF_009649035.1_ASM964903v1_genomic	554029	1814347	.30536000
GCF_009649055.1_ASM964905v1_genomic	549789	1750177	.31413337
GCF_009649075.1_ASM964907v1_genomic	2570106	3682026	.69801408
GCF_009649895.1_ASM964989v1_genomic	2669009	5143213	.51893806
GCF_009649915.1_ASM964991v1_genomic	2584130	4938529	.52325905
GCF_009649935.1_ASM964993v1_genomic	2669009	5143213	.51893806
GCF_009649955.1_ASM964995v1_genomic	1386582	3218981	.43075184
GCF_009649995.1_ASM964999v1_genomic	3672148	5825233	.63038645
GCF_009650035.1_ASM965003v1_genomic	2924949	5774445	.50653335
GCF_009650055.1_ASM965005v1_genomic	2479141	4744949	.52248000
GCF_009650075.1_ASM965007v1_genomic	1165747	2221012	.52487199
GCF_009650095.1_ASM965009v1_genomic	1865804	5088110	.36669883
GCF_009650115.1_ASM965011v1_genomic	288895	986067	.29297704
GCF_009650135.1_ASM965013v1_genomic	1379112	2346037	.58784750
GCF_009650155.1_ASM965015v1_genomic	904712	2754985	.32839089
GCF_009650175.1_ASM965017v1_genomic	2746230	5438085	.50499946
GCF_009650195.1_ASM965019v1_genomic	3073940	5037217	.61024569
GCF_009650215.1_ASM965021v1_genomic	2695857	3715454	.72557943
GCF_009650315.1_ASM965031v1_genomic	1367455	4746849	.28807636
GCF_009650335.1_ASM965033v1_genomic	1367445	4746782	.28807832
GCF_009650355.1_ASM965035v1_genomic	2741618	5267751	.52045322
GCF_009650375.1_ASM965037v1_genomic	2723237	5227357	.52095867
GCF_009650395.1_ASM965039v1_genomic	2741592	5267724	.52045095
GCF_009650415.1_ASM965041v1_genomic	2584130	4938529	.52325905
GCF_009650765.1_ASM965076v1_genomic	6033500	8341671	.72329632
GCF_009660185.1_ASM966018v1_genomic	3068224	5593263	.54855707
GCF_009660205.1_ASM966020v1_genomic	3092530	4830088	.64026369
GCF_009660225.1_ASM966022v1_genomic	2602267	3652490	.71246382
GCF_009660375.2_ASM966037v2_genomic	3189611	5575566	.57206945
GCF_009661415.2_ASM966141v2_genomic	3131421	5463973	.57310330
GCF_009661455.2_ASM966145v2_genomic	3066113	5341935	.57397048
GCF_009661535.2_ASM966153v2_genomic	3195121	5585031	.57208652
GCF_009661615.2_ASM966161v2_genomic	3221355	5638432	.57132106
GCF_009661725.2_ASM966172v2_genomic	3021447	5253653	.57511354
GCF_009662155.1_ASM966215v1_genomic	1797751	4105407	.43789836
GCF_009662175.1_ASM966217v1_genomic	1852950	4263919	.43456500
GCF_009662195.1_ASM966219v1_genomic	1837875	4225362	.43496273
GCF_009662215.1_ASM966221v1_genomic	1854698	4275601	.43378650
GCF_009662235.1_ASM966223v1_genomic	1825133	4156459	.43910766
GCF_009662255.1_ASM966225v1_genomic	1836322	4221278	.43501565
GCF_009662275.1_ASM966227v1_genomic	1819040	4166516	.43658538
GCF_009662295.1_ASM966229v1_genomic	763344	1997720	.38210760
GCF_009662315.1_ASM966231v1_genomic	4724501	7190208	.65707431
GCF_009662335.1_ASM966233v1_genomic	1790085	4103324	.43625241
GCF_009662355.1_ASM966235v1_genomic	1790202	4083248	.43842597
GCF_009662375.1_ASM966237v1_genomic	1790432	4087720	.43800260
GCF_009662395.1_ASM966239v1_genomic	1994371	4352529	.45820969
GCF_009662415.1_ASM966241v1_genomic	1863944	4299726	.43350297
GCF_009662435.1_ASM966243v1_genomic	1863946	4299727	.43350333
GCF_009662455.1_ASM966245v1_genomic	1781550	4063468	.43843091
GCF_009662475.1_ASM966247v1_genomic	1811597	3415726	.53036953
GCF_009662495.1_ASM966249v1_genomic	1165024	3117418	.37371440
GCF_009663035.1_ASM966303v1_genomic	1816385	3894709	.46637245
GCF_009663855.1_ASM966385v1_genomic	2300324	4528123	.50800828
GCF_009664025.1_ASM966402v1_genomic	2802974	5444819	.51479654
GCF_009664045.1_ASM966404v1_genomic	2816075	5471065	.51472153
GCF_009664065.1_ASM966406v1_genomic	2856277	5557664	.51393481
GCF_009664085.1_ASM966408v1_genomic	1875927	2958290	.63412545
GCF_009664125.1_ASM966412v2_genomic	1331938	2575627	.51713155
GCF_009664145.1_ASM966414v1_genomic	1858272	3984544	.46637005
GCF_009664165.1_ASM966416v1_genomic	4518028	6835731	.66094291
GCF_009664185.1_ASM966418v1_genomic	2435953	4789695	.50858207
GCF_009664205.1_ASM966420v1_genomic	2416801	4753097	.50846868
GCF_009664225.1_ASM966422v1_genomic	2841957	4507340	.63051755
GCF_009664245.1_ASM966424v1_genomic	4544198	7330055	.61994050
GCF_009664305.1_ASM966430v1_genomic	2814019	5578015	.50448394
GCF_009664365.1_ASM966436v1_genomic	3051694	6447596	.47330726
GCF_009664455.1_ASM966445v1_genomic	2850838	5647778	.50477161
GCF_009664475.1_ASM966447v1_genomic	829367	2090792	.39667599
GCF_009664495.1_ASM966449v1_genomic	673545	1746807	.38558638
GCF_009664555.1_ASM966455v1_genomic	2460099	4708729	.52245499
GCF_009664575.1_ASM966457v1_genomic	2593270	4969000	.52188971
GCF_009664595.1_ASM966459v1_genomic	2634847	5053299	.52141126
GCF_009664615.1_ASM966461v1_genomic	2618527	5021303	.52148356
GCF_009664635.1_ASM966463v1_genomic	2696812	5166907	.52193933
GCF_009664655.1_ASM966465v1_genomic	2472988	4731476	.52266734
GCF_009664675.1_ASM966467v1_genomic	1121151	2166248	.51755431
GCF_009664695.1_ASM966469v1_genomic	1129034	2185677	.51656031
GCF_009664715.1_ASM966471v1_genomic	4309351	6384143	.67500853
GCF_009664735.1_ASM966473v1_genomic	1125894	2964538	.37978733
GCF_009664755.1_ASM966475v1_genomic	1139403	3007802	.37881582
GCF_009664775.1_ASM966477v1_genomic	1133807	2989366	.37928008
GCF_009664795.1_ASM966479v1_genomic	2458030	4703625	.52258205
GCF_009664815.1_ASM966481v1_genomic	1325026	3453356	.38369226
GCF_009664835.1_ASM966483v1_genomic	3316993	4832009	.68646250
GCF_009664875.1_ASM966487v1_genomic	2896276	4414769	.65604247
GCF_009664895.1_ASM966489v1_genomic	2446972	4683671	.52244745
GCF_009665145.1_ASM966514v2_genomic	1760483	4015360	.43843715
GCF_009665195.1_ASM966519v1_genomic	2070931	4476214	.46265236
GCF_009665215.1_ASM966521v1_genomic	2091618	4308461	.48546754
GCF_009665235.1_ASM966523v1_genomic	1712386	3875681	.44182841
GCF_009665255.1_ASM966525v1_genomic	1866820	3979875	.46906498
GCF_009665275.1_ASM966527v1_genomic	1873328	3988124	.46972661
GCF_009665295.1_ASM966529v1_genomic	2044398	4130266	.49497974
GCF_009665315.1_ASM966531v1_genomic	2585946	5751647	.44960095
GCF_009665335.1_ASM966533v1_genomic	2533568	5000528	.50666009
GCF_009665395.1_ASM966539v1_genomic	1663015	3799536	.43768897
GCF_009665435.1_ASM966543v1_genomic	2298262	5137878	.44731735
GCF_009665475.1_ASM966547v1_genomic	2377279	5079985	.46796968
GCF_009665495.1_ASM966549v1_genomic	2438093	5397131	.45173871
GCF_009667745.1_ASM966774v1_genomic	2561699	4907799	.52196493
GCF_009667765.1_ASM966776v1_genomic	2556593	4900022	.52175133
GCF_009667835.1_ASM966783v1_genomic	2532279	4855929	.52148188
GCF_009667855.1_ASM966785v1_genomic	2509538	4806620	.52210035
GCF_009671025.1_ASM967102v1_genomic	3446970	5341921	.64526787
GCF_009671045.1_ASM967104v1_genomic	2519959	4966215	.50742043
GCF_009671065.1_ASM967106v1_genomic	1288566	2617510	.49228694
GCF_009671085.1_ASM967108v1_genomic	2467763	4866996	.50704027
GCF_009671105.1_ASM967110v1_genomic	2545525	5024825	.50658978
GCF_009671125.1_ASM967112v1_genomic	2510639	4969394	.50522035
GCF_009671165.1_ASM967116v1_genomic	231480	817087	.28329908
GCF_009671185.1_ASM967118v1_genomic	1656774	2631165	.62967316
GCF_009671205.1_ASM967120v1_genomic	4945790	6742112	.73356687
GCF_009676365.1_ASM967636v1_genomic	829397	2018071	.41098504
GCF_009676385.1_ASM967638v1_genomic	3016310	4541638	.66414584
GCF_009676405.1_ASM967640v1_genomic	3106132	4682439	.66335770
GCF_009676425.1_ASM967642v1_genomic	3107292	4685439	.66318054
GCF_009676445.1_ASM967644v1_genomic	3286458	5007582	.65629639
GCF_009676465.1_ASM967646v1_genomic	3097692	4675446	.66254470
GCF_009676485.1_ASM967648v1_genomic	3091542	4635025	.66699575
GCF_009676505.1_ASM967650v1_genomic	3025606	4554024	.66438077
GCF_009676525.1_ASM967652v1_genomic	3207867	4854802	.66076165
GCF_009676545.1_ASM967654v1_genomic	3021037	4495508	.67201237
GCF_009676565.1_ASM967656v1_genomic	3153179	4769515	.66111103
GCF_009676585.1_ASM967658v1_genomic	3308227	5002295	.66134184
GCF_009676605.1_ASM967660v1_genomic	3308660	4995994	.66226260
GCF_009676625.1_ASM967662v1_genomic	1141265	2238401	.50985725
GCF_009676645.1_ASM967664v1_genomic	911779	2189155	.41649814
GCF_009676685.2_ASM967668v2_genomic	911470	2188654	.41645230
GCF_009676705.1_ASM967670v1_genomic	1220530	1900931	.64206959
GCF_009676725.1_ASM967672v1_genomic	861702	2074453	.41538757
GCF_009676745.1_ASM967674v1_genomic	686298	1854316	.37010843
GCF_009676765.1_ASM967676v1_genomic	4829954	7344079	.65766640
GCF_009676785.1_ASM967678v1_genomic	4829309	7343000	.65767520
GCF_009676805.1_ASM967680v1_genomic	1233731	2979276	.41410429
GCF_009676825.1_ASM967682v1_genomic	1473923	4016906	.36692992
GCF_009676845.1_ASM967684v1_genomic	2079618	4148381	.50130834
GCF_009676865.1_ASM967686v1_genomic	2690675	5877726	.45777482
GCF_009676885.1_ASM967688v1_genomic	4465160	6737396	.66274269
GCF_009676955.1_ASM967695v1_genomic	1818114	3340670	.54423633
GCF_009684555.1_ASM968455v1_genomic	1374082	2445409	.56190273
GCF_009684575.1_ASM968457v1_genomic	3324671	5834709	.56980922
GCF_009684655.1_ASM968465v1_genomic	936029	2848476	.32860694
GCF_009684665.1_ASM968466v1_genomic	1600036	4105149	.38976319
GCF_009684695.1_ASM968469v1_genomic	1717421	3785527	.45368082
GCF_009684715.1_ASM968471v1_genomic	734031	2019124	.36353933
GCF_009685135.1_ASM968513v1_genomic	879794	2751032	.31980507
GCF_009685175.1_ASM968517v1_genomic	2379400	3795456	.62690754
GCF_009685195.1_ASM968519v1_genomic	2869394	4529043	.63355415
GCF_009688945.1_ASM968894v1_genomic	4147834	7324708	.56627977
GCF_009688965.1_ASM968896v1_genomic	3939445	7297718	.53981874
GCF_009688985.1_ASM968898v1_genomic	4515515	8413530	.53669684
GCF_009689005.1_ASM968900v1_genomic	4111016	7630248	.53877881
GCF_009697265.1_ASM969726v1_genomic	1506868	4203861	.35844857
GCF_009697285.1_ASM969728v1_genomic	1261084	3347130	.37676576
GCF_009707285.1_ASM970728v1_genomic	2486107	3996248	.62211028
GCF_009707305.1_ASM970730v1_genomic	4211325	6753902	.62353954
GCF_009707345.1_ASM970734v1_genomic	1589715	3786868	.41979678
GCF_009707365.1_ASM970736v1_genomic	3295890	4913910	.67072657
GCF_009707385.1_ASM970738v1_genomic	2919373	5394761	.54114964
GCF_009707405.1_ASM970740v1_genomic	2827959	5171634	.54682117
GCF_009707445.1_ASM970744v1_genomic	940295	2349014	.40029348
GCF_009707465.1_ASM970746v1_genomic	2506699	3818329	.65649109
GCF_009707485.1_ASM970748v1_genomic	2457161	3482451	.70558379
GCF_009707765.1_ASM970776v1_genomic	3016874	4731568	.63760554
GCF_009708005.2_ASM970800v2_genomic	3534985	4784181	.73889031
