Identifier	DNA_Length	AA_Length
GCF_004634885.1_ASM463488v1_genomic	4109535	7222099
GCF_004634905.1_ASM463490v1_genomic	4106376	7217182
GCF_004634925.1_ASM463492v1_genomic	4110548	7223586
GCF_004635085.1_ASM463508v1_genomic	4108484	7220524
GCF_004635105.1_ASM463510v1_genomic	4110579	7223748
GCF_004635125.1_ASM463512v1_genomic	4110579	7223713
GCF_004635145.1_ASM463514v1_genomic	4110583	7223738
GCF_004635165.1_ASM463516v1_genomic	4110580	7223702
GCF_004635185.1_ASM463518v1_genomic	4110577	7223699
GCF_004635205.1_ASM463520v1_genomic	4110580	7223710
GCF_004635225.1_ASM463522v1_genomic	4110584	7223779
GCF_004635245.1_ASM463524v1_genomic	4110581	7223738
GCF_004635265.1_ASM463526v1_genomic	4110580	7223701
GCF_004635285.1_ASM463528v1_genomic	4110577	7223655
GCF_004635305.1_ASM463530v1_genomic	4108481	7220498
GCF_004635325.1_ASM463532v1_genomic	4110577	7223686
GCF_004635345.1_ASM463534v1_genomic	4110582	7223739
GCF_004635365.1_ASM463536v1_genomic	4110576	7223698
GCF_004635385.1_ASM463538v1_genomic	4133306	7264570
GCF_004635405.1_ASM463540v1_genomic	4108457	7220571
GCF_004635425.1_ASM463542v1_genomic	4110576	7223662
GCF_004635445.1_ASM463544v1_genomic	4110579	7223725
GCF_004635465.1_ASM463546v1_genomic	4107550	7218953
GCF_004635485.1_ASM463548v1_genomic	4113744	7228476
GCF_004635505.1_ASM463550v1_genomic	4107431	7218727
GCF_004635525.1_ASM463552v1_genomic	4107431	7218878
GCF_004635545.1_ASM463554v1_genomic	4107552	7218933
GCF_004635565.1_ASM463556v1_genomic	4107544	7218897
GCF_004635585.1_ASM463558v1_genomic	4108483	7220424
GCF_004635605.1_ASM463560v1_genomic	4105128	7215278
GCF_004635625.1_ASM463562v1_genomic	4107386	7218733
GCF_004635645.1_ASM463564v1_genomic	4107132	7218623
GCF_004635665.1_ASM463566v1_genomic	4107367	7218906
GCF_004635705.1_ASM463570v1_genomic	4105341	7215602
GCF_004635725.1_ASM463572v1_genomic	4105318	7215686
GCF_004635745.1_ASM463574v1_genomic	4105332	7215537
GCF_004635765.1_ASM463576v1_genomic	4105314	7215689
GCF_004635785.1_ASM463578v1_genomic	4107705	7219401
GCF_004635805.1_ASM463580v1_genomic	4104279	7213958
GCF_004635825.1_ASM463582v1_genomic	4104254	7213935
GCF_004635845.1_ASM463584v1_genomic	4112660	7227010
GCF_004635865.1_ASM463586v1_genomic	4112682	7226964
GCF_004635885.1_ASM463588v1_genomic	4111650	7225316
GCF_004635905.1_ASM463590v1_genomic	4112699	7226853
GCF_004635925.1_ASM463592v1_genomic	4108772	7221063
GCF_004635945.1_ASM463594v1_genomic	4104267	7213741
GCF_004635965.1_ASM463596v1_genomic	4107704	7219410
GCF_004635985.1_ASM463598v1_genomic	4107707	7219385
GCF_004636005.1_ASM463600v1_genomic	4107723	7219462
GCF_004636025.1_ASM463602v1_genomic	4105348	7215628
GCF_004636045.1_ASM463604v1_genomic	4104297	7214014
GCF_004636065.1_ASM463606v1_genomic	4105308	7215560
GCF_004636085.1_ASM463608v1_genomic	4107246	7218497
GCF_004636105.1_ASM463610v1_genomic	4108503	7220454
GCF_004636125.1_ASM463612v1_genomic	4106373	7217294
GCF_004636145.1_ASM463614v1_genomic	4106635	7217673
GCF_004636165.1_ASM463616v1_genomic	4111643	7225338
GCF_004636185.1_ASM463618v1_genomic	4110592	7223750
GCF_004636205.1_ASM463620v1_genomic	4099525	7205626
GCF_004636225.1_ASM463622v1_genomic	4107260	7218484
GCF_004636245.1_ASM463624v1_genomic	4109501	7222013
GCF_004636265.1_ASM463626v1_genomic	4106400	7217301
GCF_004636285.1_ASM463628v1_genomic	4131102	7261070
GCF_004636305.1_ASM463630v1_genomic	4105346	7215649
GCF_004636325.1_ASM463632v1_genomic	4106379	7217270
GCF_004636345.1_ASM463634v1_genomic	4106636	7217679
GCF_004636365.1_ASM463636v1_genomic	4106495	7217236
GCF_004636385.1_ASM463638v1_genomic	4110597	7223781
GCF_004636405.1_ASM463640v1_genomic	4105473	7215615
GCF_004636425.1_ASM463642v1_genomic	4103232	7212515
GCF_004636445.1_ASM463644v1_genomic	4105107	7215273
GCF_004636465.1_ASM463646v1_genomic	4105328	7215719
GCF_004636485.1_ASM463648v1_genomic	4106343	7217288
GCF_004636505.1_ASM463650v1_genomic	4110594	7223614
GCF_004636525.1_ASM463652v1_genomic	4110562	7223698
GCF_004636545.1_ASM463654v1_genomic	4110583	7223560
GCF_004636565.1_ASM463656v1_genomic	4110580	7223555
GCF_004636785.1_ASM463678v1_genomic	4108749	7221020
GCF_004636805.1_ASM463680v1_genomic	4104253	7213993
GCF_004636825.1_ASM463682v1_genomic	4105313	7215553
GCF_004636845.1_ASM463684v1_genomic	4106460	7217201
GCF_004636865.1_ASM463686v1_genomic	4106349	7217198
GCF_004636885.1_ASM463688v1_genomic	4106638	7217761
GCF_004636905.1_ASM463690v1_genomic	4106621	7217591
GCF_004636925.1_ASM463692v1_genomic	4106572	7217567
GCF_004636945.1_ASM463694v1_genomic	4106441	7217144
GCF_004636965.1_ASM463696v1_genomic	4087073	7182982
GCF_004636985.1_ASM463698v1_genomic	4103048	7212148
GCF_004637005.1_ASM463700v1_genomic	4113725	7228437
GCF_004637025.1_ASM463702v1_genomic	4106373	7217170
GCF_004637045.1_ASM463704v1_genomic	4104389	7214003
GCF_004637065.1_ASM463706v1_genomic	4107579	7219059
GCF_004637085.1_ASM463708v1_genomic	4103077	7212196
GCF_004637105.1_ASM463710v1_genomic	4108452	7220261
GCF_004637125.1_ASM463712v1_genomic	4109425	7222406
GCF_004637145.1_ASM463714v1_genomic	4103095	7212686
GCF_004637165.1_ASM463716v1_genomic	4106403	7217177
GCF_004637185.1_ASM463718v1_genomic	4113707	7228440
GCF_004637205.1_ASM463720v1_genomic	4104386	7214110
GCF_004637225.1_ASM463722v1_genomic	4112703	7227079
GCF_004637245.1_ASM463724v1_genomic	4296902	7549952
GCF_004637265.1_ASM463726v1_genomic	4107429	7218908
GCF_004683865.2_ASM468386v2_genomic	4925228	8385856
GCF_004683885.1_ASM468388v1_genomic	2801126	4785615
GCF_004683905.1_ASM468390v1_genomic	6140320	9702350
GCF_004683965.1_ASM468396v1_genomic	3974362	7173426
GCF_004684245.1_ASM468424v1_genomic	2447659	4117978
GCF_004684265.1_ASM468426v1_genomic	5292949	7291983
GCF_004684285.1_ASM468428v1_genomic	1422358	1627005
GCF_004684305.1_ASM468430v1_genomic	5311033	8177948
GCF_004684325.1_ASM468432v1_genomic	5282246	8147244
GCF_004684345.1_ASM468434v1_genomic	4946572	6350040
GCF_004684365.1_ASM468436v1_genomic	4851717	6732796
GCF_004730965.1_ASM473096v1_genomic	3534932	3266654
GCF_004751985.1_ASM475198v1_genomic	3862905	6131655
GCF_004752005.1_ASM475200v1_genomic	4014670	3912309
GCF_004758745.1_ASM475874v1_genomic	2504185	3374976
GCF_004758865.1_ASM475886v1_genomic	4172366	3639169
GCF_004759025.1_ASM475902v1_genomic	5435394	6799684
GCF_004763665.1_ASM476366v2_genomic	2843285	2685185
GCF_004766445.2_ASM476644v2_genomic	2693432	3506726
GCF_004768525.1_ASM476852v1_genomic	4987107	4321541
GCF_004768545.1_ASM476854v1_genomic	7968737	13790624
GCF_004768565.1_ASM476856v1_genomic	4863322	6163649
GCF_004768585.1_ASM476858v1_genomic	4863345	6163632
GCF_004768605.1_ASM476860v1_genomic	4840899	6141650
GCF_004768625.1_ASM476862v1_genomic	5153512	6570433
GCF_004768645.1_ASM476864v1_genomic	4703497	5998659
GCF_004768665.1_ASM476866v1_genomic	5153080	6569770
GCF_004768685.1_ASM476868v1_genomic	2991072	2823421
GCF_004768705.1_ASM476870v1_genomic	4045550	3527348
GCF_004768725.1_ASM476872v1_genomic	956514	718061
GCF_004768745.1_ASM476874v1_genomic	5256558	7958222
GCF_004771055.1_ASM477105v1_genomic	4110580	7223706
GCF_004771075.1_ASM477107v1_genomic	2216758	2392764
GCF_004771095.1_ASM477109v1_genomic	975069	630823
GCF_004771115.1_ASM477111v1_genomic	975073	630692
GCF_004771135.1_ASM477113v1_genomic	5242835	6594797
GCF_004771155.1_ASM477115v1_genomic	5330209	4775551
GCF_004771175.1_ASM477117v1_genomic	2935813	2780877
GCF_004771195.1_ASM477119v1_genomic	2911466	2753113
GCF_004771235.1_ASM477123v1_genomic	5441892	6843791
GCF_004771295.1_ASM477129v1_genomic	2373290	2553203
GCF_004771335.1_ASM477133v1_genomic	2764228	2105824
GCF_004771435.1_ASM477143v1_genomic	2337519	2980690
GCF_004771515.1_ASM477151v1_genomic	2768115	2107731
GCF_004771975.1_ASM477197v1_genomic	2778443	2116593
GCF_004772055.1_ASM477205v1_genomic	2695389	2054918
GCF_004772175.1_ASM477217v1_genomic	2794042	2132163
GCF_004772215.1_ASM477221v1_genomic	2841948	2167889
GCF_004777465.1_ASM477746v1_genomic	3558816	6446113
GCF_004785995.1_ASM478599v1_genomic	2909933	2224522
GCF_004786015.1_ASM478601v1_genomic	2453259	2470059
GCF_004786035.1_ASM478603v1_genomic	6704877	10593553
GCF_004792395.1_ASM479239v1_genomic	3793191	3297223
GCF_004792415.1_ASM479241v1_genomic	4790329	6334222
GCF_004792435.1_ASM479243v1_genomic	4948841	6313004
GCF_004792455.1_ASM479245v1_genomic	4930644	6289543
GCF_004792475.1_ASM479247v1_genomic	4839493	6280445
GCF_004792495.1_ASM479249v1_genomic	4967077	6260004
GCF_004792515.1_ASM479251v1_genomic	2071287	1601470
GCF_004792535.1_ASM479253v1_genomic	1019748	707952
GCF_004792555.1_ASM479255v1_genomic	2346198	2189881
GCF_004792575.1_ASM479257v1_genomic	2319415	2168548
GCF_004792595.1_ASM479259v1_genomic	2309977	2161756
GCF_004792615.1_ASM479261v1_genomic	2243763	2096025
GCF_004792635.1_ASM479263v1_genomic	2325022	2178649
GCF_004794295.1_ASM479429v1_genomic	4086179	7186273
GCF_004795715.1_ASM479571v1_genomic	8184045	15018156
GCF_004795735.1_ASM479573v1_genomic	2477061	3657413
GCF_004795775.1_ASM479577v1_genomic	3316770	3164790
GCF_004795795.1_ASM479579v1_genomic	4727871	8304933
GCF_004795815.1_ASM479581v1_genomic	4880615	8214329
GCF_004795835.1_ASM479583v1_genomic	4283956	7332770
GCF_004795855.1_ASM479585v1_genomic	4850867	8067403
GCF_004795875.1_ASM479587v1_genomic	4727363	8077434
GCF_004795895.1_ASM479589v1_genomic	4497392	7732151
GCF_004795915.1_ASM479591v1_genomic	4727363	8077473
GCF_004795935.1_ASM479593v1_genomic	1080064	884647
GCF_004795955.1_ASM479595v1_genomic	1273527	1054079
GCF_004795975.1_ASM479597v1_genomic	1273530	1053977
GCF_004797125.1_ASM479712v1_genomic	3130338	2935102
GCF_004797155.2_ASM479715v2_genomic	4016303	3501637
GCF_004797195.1_ASM479719v1_genomic	2761328	2104700
GCF_004798665.1_ASM479866v1_genomic	3600355	6263956
GCF_004798685.1_ASM479868v1_genomic	3909366	7363737
GCF_004798705.1_ASM479870v1_genomic	4170970	7196818
GCF_004798725.1_ASM479872v1_genomic	7414561	12898000
GCF_004798745.1_ASM479874v1_genomic	4739426	6018863
GCF_004798765.1_ASM479876v1_genomic	5153394	6570194
GCF_004798785.1_ASM479878v1_genomic	5275193	6629633
GCF_004799565.1_ASM479956v1_genomic	3947206	4739781
GCF_004799705.1_ASM479970v1_genomic	5415320	4833636
GCF_004801195.1_ASM480119v1_genomic	5247580	4733710
GCF_004801235.1_ASM480123v1_genomic	5628430	7889397
GCF_004801255.1_ASM480125v1_genomic	3251440	5201912
GCF_004801555.1_ASM480155v1_genomic	5213846	6688910
GCF_004801575.1_ASM480157v1_genomic	4898477	6157540
GCF_004802635.2_ASM480263v2_genomic	4727788	7991878
GCF_004803715.2_ASM480371v2_genomic	3040302	5546172
GCF_004803755.1_ASM480375v1_genomic	5820432	8905710
GCF_004803775.1_ASM480377v1_genomic	1860007	1583636
GCF_004803795.1_ASM480379v1_genomic	2571679	2682304
GCF_004803815.1_ASM480381v1_genomic	2097887	2155086
GCF_004803835.1_ASM480383v1_genomic	1782759	1574965
GCF_004803855.2_ASM480385v2_genomic	1877784	1591120
GCF_004803875.1_ASM480387v1_genomic	3333272	2582187
GCF_004803895.1_ASM480389v1_genomic	8876928	16082661
GCF_004804185.1_ASM480418v1_genomic	4990487	6276611
GCF_004804205.1_ASM480420v1_genomic	4702395	5915680
GCF_004804375.1_ASM480437v1_genomic	4917759	6786760
GCF_004804395.1_ASM480439v1_genomic	4750456	6571820
GCF_004842085.1_ASM484208v1_genomic	7163595	12778481
GCF_004843545.1_ASM484354v1_genomic	2149841	1953364
GCF_004843685.1_ASM484368v1_genomic	2283286	2317717
GCF_004843725.1_ASM484372v1_genomic	4319537	3202323
GCF_004847005.1_ASM484700v1_genomic	4808499	6130216
GCF_004847145.1_ASM484714v1_genomic	4808478	6130403
GCF_004847345.1_ASM484734v1_genomic	4808497	6130175
GCF_004847505.1_ASM484750v1_genomic	4808476	6130097
GCF_004847525.1_ASM484752v1_genomic	4808485	6130306
GCF_004847545.1_ASM484754v1_genomic	4808465	6130252
GCF_004847565.1_ASM484756v1_genomic	4726556	6027344
GCF_004847585.1_ASM484758v1_genomic	4808479	6130430
GCF_004847605.1_ASM484760v1_genomic	4903796	6251949
GCF_004847625.1_ASM484762v1_genomic	4726558	6027226
GCF_004847745.1_ASM484774v1_genomic	4726558	6027270
GCF_004847885.1_ASM484788v1_genomic	4808492	6130327
GCF_004848145.1_ASM484814v1_genomic	4808481	6130218
GCF_004848405.1_ASM484840v1_genomic	4808372	6129995
GCF_004848545.1_ASM484854v1_genomic	4808496	6130268
GCF_004848685.1_ASM484868v1_genomic	4857623	6195415
GCF_004848885.1_ASM484888v1_genomic	4855984	6186584
GCF_004851605.1_ASM485160v1_genomic	4258501	6224378
GCF_004916735.1_ASM491673v1_genomic	3695912	4316738
GCF_004919145.1_ASM491914v1_genomic	5159502	6581545
GCF_004919165.1_ASM491916v1_genomic	5123430	6495452
GCF_004919185.1_ASM491918v1_genomic	4909026	6267349
GCF_004919205.1_ASM491920v1_genomic	4996602	6368681
GCF_004919225.1_ASM491922v1_genomic	4992679	6356887
GCF_004919265.1_ASM491926v1_genomic	4968015	6324804
GCF_004919285.1_ASM491928v1_genomic	4909329	6267505
GCF_004919305.1_ASM491930v1_genomic	4938638	6287820
GCF_004919325.1_ASM491932v1_genomic	5031864	6412821
GCF_004919345.1_ASM491934v1_genomic	5030765	6401861
GCF_004919365.1_ASM491936v1_genomic	5036798	6411727
GCF_004919385.1_ASM491938v1_genomic	4987243	6354286
GCF_004919405.1_ASM491940v1_genomic	4955652	6318056
GCF_004919425.1_ASM491942v1_genomic	4962621	6318889
GCF_004919445.1_ASM491944v1_genomic	4954168	6317843
GCF_004919465.1_ASM491946v1_genomic	5005840	6380717
GCF_004919485.1_ASM491948v1_genomic	4350713	6768994
GCF_004919535.4_ASM491953v4_genomic	7300649	11497426
GCF_004923295.1_ASM492329v1_genomic	7166382	12560626
GCF_004923315.1_ASM492331v1_genomic	8102478	14131706
GCF_004923395.1_ASM492339v1_genomic	4897162	6243018
GCF_004923415.2_ASM492341v2_genomic	4978672	6353016
GCF_004924255.1_ASM492425v1_genomic	5111490	6423692
GCF_004924275.1_ASM492427v1_genomic	5115704	6432160
GCF_004924295.1_ASM492429v1_genomic	1608510	1221085
GCF_004924315.1_ASM492431v1_genomic	5741563	8109248
GCF_004924335.1_ASM492433v1_genomic	4776697	8042405
GCF_004924355.1_ASM492435v1_genomic	5186669	6489140
GCF_004936435.1_ASM493643v1_genomic	2365873	3772331
GCF_004941405.1_ASM494140v1_genomic	4995830	6368085
GCF_004941425.1_ASM494142v1_genomic	2337554	2980830
GCF_005014055.1_ASM501405v1_genomic	5131000	6468486
GCF_005014075.1_ASM501407v1_genomic	5442997	6853931
GCF_005037715.1_ASM503771v2_genomic	5479551	6903569
GCF_005037725.1_ASM503772v2_genomic	5803315	7307907
GCF_005037735.1_ASM503773v2_genomic	5505679	6894271
GCF_005037775.1_ASM503777v2_genomic	5093580	6436951
GCF_005037795.1_ASM503779v2_genomic	5470829	6898897
GCF_005037805.1_ASM503780v2_genomic	5132754	6461992
GCF_005037815.1_ASM503781v2_genomic	5790057	7283139
GCF_005037845.1_ASM503784v2_genomic	5680623	7160678
GCF_005080685.1_ASM508068v1_genomic	6610151	10912201
GCF_005080705.1_ASM508070v1_genomic	419293	269418
GCF_005080865.1_ASM508086v1_genomic	630615	417626
GCF_005080965.1_ASM508096v1_genomic	654448	442290
GCF_005081445.1_ASM508144v1_genomic	644774	450783
GCF_005082145.1_ASM508214v1_genomic	641853	423216
GCF_005082585.1_ASM508258v1_genomic	647564	439790
GCF_005083845.1_ASM508384v1_genomic	645008	422287
GCF_005083985.2_ASM508398v2_genomic	1871566	1741401
GCF_005094845.1_ASM509484v1_genomic	4974125	6340546
GCF_005116655.2_ASM511665v2_genomic	6751878	7535780
GCF_005116675.2_ASM511667v2_genomic	5653142	7087670
GCF_005121165.2_ASM512116v2_genomic	3576111	5666717
GCF_005144885.1_ASM514488v1_genomic	7354671	12725779
GCF_005144905.1_ASM514490v1_genomic	5074401	4841043
GCF_005144925.1_ASM514492v1_genomic	5006968	6391899
GCF_005144945.1_ASM514494v1_genomic	5131386	6506266
GCF_005144985.1_ASM514498v1_genomic	4980441	6343018
GCF_005145005.1_ASM514500v1_genomic	2190262	1730139
GCF_005145025.1_ASM514502v1_genomic	4770198	8274630
GCF_005145045.1_ASM514504v1_genomic	5259126	8114613
GCF_005145085.1_ASM514508v1_genomic	4636588	3520654
GCF_005153485.1_ASM515348v1_genomic	4517519	7534378
GCF_005154805.1_ASM515480v1_genomic	5677811	5613234
GCF_005155025.1_ASM515502v1_genomic	4359891	6931147
GCF_005155285.1_ASM515528v1_genomic	6681027	5870762
GCF_005155785.1_ASM515578v1_genomic	4332698	7364258
GCF_005155965.1_ASM515596v1_genomic	4649193	4148855
GCF_005156105.1_ASM515610v1_genomic	4411814	7500191
GCF_005156265.1_ASM515626v1_genomic	5319169	6692954
GCF_005157325.1_ASM515732v1_genomic	4494785	4056574
GCF_005158025.1_ASM515802v1_genomic	3183730	2834238
GCF_005158285.1_ASM515828v1_genomic	3204082	3031807
GCF_005160065.1_ASM516006v1_genomic	3670947	5305537
GCF_005160365.1_ASM516036v1_genomic	4910901	6264599
GCF_005160385.1_ASM516038v1_genomic	5237229	6630263
GCF_005160405.1_ASM516040v1_genomic	5346495	6763288
GCF_005160425.1_ASM516042v1_genomic	4076736	4611217
GCF_005160445.1_ASM516044v1_genomic	1756622	1486615
GCF_005160565.1_ASM516056v1_genomic	1861037	1579272
GCF_005160785.1_ASM516078v1_genomic	1816007	1538704
GCF_005160925.1_ASM516092v1_genomic	1899479	1613946
GCF_005161125.1_ASM516112v1_genomic	1800116	1531717
GCF_005161325.1_ASM516132v1_genomic	1779766	1511857
GCF_005161465.1_ASM516146v1_genomic	1806521	1531216
GCF_005161605.1_ASM516160v1_genomic	1950616	1653030
GCF_005161825.1_ASM516182v1_genomic	1790668	1517851
GCF_005161985.1_ASM516198v1_genomic	1888806	1601159
GCF_005162245.1_ASM516224v1_genomic	1812090	1542443
GCF_005162405.1_ASM516240v1_genomic	1825427	1550311
GCF_005162565.1_ASM516256v1_genomic	1826467	1550135
GCF_005162725.1_ASM516272v1_genomic	1701466	1439555
GCF_005162865.1_ASM516286v1_genomic	1826832	1552899
GCF_005163085.1_ASM516308v1_genomic	1768816	1503671
GCF_005163245.1_ASM516324v1_genomic	1742565	1475649
GCF_005163385.1_ASM516338v1_genomic	1788166	1513871
GCF_005163565.1_ASM516356v1_genomic	1809631	1534936
GCF_005163705.1_ASM516370v1_genomic	1789855	1526905
GCF_005163865.1_ASM516386v1_genomic	1887700	1607306
GCF_005164025.1_ASM516402v1_genomic	1806344	1531247
GCF_005164305.1_ASM516430v1_genomic	1806314	1533878
GCF_005164585.1_ASM516458v1_genomic	1834762	1557959
GCF_005164705.1_ASM516470v1_genomic	1835714	1557632
GCF_005164885.1_ASM516488v1_genomic	1764969	1498074
GCF_005165045.1_ASM516504v1_genomic	1758778	1492535
GCF_005165265.1_ASM516526v1_genomic	1839531	1561711
GCF_005165385.1_ASM516538v1_genomic	1797172	1526551
GCF_005165545.1_ASM516554v1_genomic	6237328	8474082
GCF_005166025.1_ASM516602v1_genomic	4661901	4025733
GCF_005166225.1_ASM516622v1_genomic	4634278	5899805
GCF_005166365.1_ASM516636v1_genomic	2857122	2757308
GCF_005221285.1_ASM522128v1_genomic	2231882	3027241
GCF_005221305.1_ASM522130v1_genomic	2195659	2973610
GCF_005221325.1_ASM522132v1_genomic	6138594	9774913
GCF_005221345.1_ASM522134v1_genomic	5996243	9552110
GCF_005221365.1_ASM522136v1_genomic	4957912	7934289
GCF_005221385.1_ASM522138v1_genomic	5515917	8838810
GCF_005221405.1_ASM522140v1_genomic	6469646	10434900
GCF_005221425.1_ASM522142v1_genomic	5526017	8838460
GCF_005221485.1_ASM522148v1_genomic	4690295	5964259
GCF_005221505.1_ASM522150v1_genomic	5697526	7138816
GCF_005221525.1_ASM522152v1_genomic	5577185	6969412
GCF_005221545.1_ASM522154v1_genomic	5517227	6905113
GCF_005221565.1_ASM522156v1_genomic	5517290	6905288
GCF_005221585.1_ASM522158v1_genomic	5643655	7070528
GCF_005221605.1_ASM522160v1_genomic	5555563	6962682
GCF_005221625.1_ASM522162v1_genomic	5555913	6963002
GCF_005221645.1_ASM522164v1_genomic	5555925	6963009
GCF_005221665.1_ASM522166v1_genomic	5553169	6959082
GCF_005221685.1_ASM522168v1_genomic	5553158	6959101
GCF_005221705.1_ASM522170v1_genomic	5553154	6959134
GCF_005221725.1_ASM522172v1_genomic	5553163	6959131
GCF_005221745.1_ASM522174v1_genomic	5553251	6959249
GCF_005221765.1_ASM522176v1_genomic	5551339	6956334
GCF_005221785.1_ASM522178v1_genomic	5551589	6957492
GCF_005221805.1_ASM522180v1_genomic	5555919	6963028
GCF_005221825.1_ASM522182v1_genomic	5555918	6962943
GCF_005221845.1_ASM522184v1_genomic	5495749	6885274
GCF_005221865.1_ASM522186v1_genomic	5553168	6959093
GCF_005221885.1_ASM522188v1_genomic	5697472	7149768
GCF_005221905.1_ASM522190v1_genomic	5680026	7134819
GCF_005221925.1_ASM522192v1_genomic	5555919	6963076
GCF_005221945.1_ASM522194v1_genomic	5553146	6959009
GCF_005221965.1_ASM522196v1_genomic	5555919	6962983
GCF_005221985.1_ASM522198v1_genomic	5553249	6959254
GCF_005222005.1_ASM522200v1_genomic	5546907	6950708
GCF_005222025.1_ASM522202v1_genomic	5555917	6962923
GCF_005222045.1_ASM522204v1_genomic	5553074	6958783
GCF_005222065.1_ASM522206v1_genomic	5553150	6958862
GCF_005222125.1_ASM522212v1_genomic	1412375	984897
GCF_005222145.1_ASM522214v1_genomic	7134170	12537707
GCF_005222165.1_ASM522216v1_genomic	7928656	13962352
GCF_005222205.1_ASM522220v1_genomic	7196248	12700905
GCF_005222225.1_ASM522222v1_genomic	4123530	4822803
GCF_005222245.1_ASM522224v1_genomic	3964876	4045251
GCF_005222265.1_ASM522226v1_genomic	5553158	6959023
GCF_005222285.1_ASM522228v1_genomic	5601006	7022217
GCF_005222305.1_ASM522230v1_genomic	5542240	6946421
GCF_005222325.1_ASM522232v1_genomic	5559170	6966512
GCF_005222345.1_ASM522234v1_genomic	5531321	6931941
GCF_005222365.1_ASM522236v1_genomic	5552230	6957300
GCF_005222385.1_ASM522238v1_genomic	5551313	6956304
GCF_005222405.1_ASM522240v1_genomic	5600993	7022308
GCF_005222425.1_ASM522242v1_genomic	5542244	6946503
GCF_005222445.1_ASM522244v1_genomic	5542245	6946453
GCF_005222465.1_ASM522246v1_genomic	4833791	6144573
GCF_005222485.1_ASM522248v1_genomic	8962736	16376145
GCF_005222505.1_ASM522250v1_genomic	3009512	4681760
GCF_005222545.1_ASM522254v1_genomic	1747924	1481811
GCF_005222565.1_ASM522256v1_genomic	4740090	4303441
GCF_005222585.1_ASM522258v1_genomic	4651137	4229593
GCF_005222625.1_ASM522262v1_genomic	5071735	4631788
GCF_005234075.1_ASM523407v1_genomic	4728522	3983763
GCF_005234095.1_ASM523409v1_genomic	4063004	4599070
GCF_005234115.1_ASM523411v1_genomic	4394713	4074599
GCF_005234135.1_ASM523413v1_genomic	4246983	6448894
GCF_005237295.1_ASM523729v1_genomic	645334	434774
GCF_005239365.1_ASM523936v1_genomic	5245855	5357794
GCF_005280255.1_ASM528025v1_genomic	5563753	9418545
GCF_005280275.1_ASM528027v1_genomic	3443290	4073399
GCF_005280295.1_ASM528029v1_genomic	3239740	5825506
GCF_005280315.1_ASM528031v1_genomic	7426165	12924409
GCF_005280335.1_ASM528033v1_genomic	2848891	5217889
GCF_005280375.1_ASM528037v1_genomic	3968665	3466663
GCF_005280435.1_ASM528043v1_genomic	4277985	3748945
GCF_005280655.1_ASM528065v1_genomic	3588860	4346768
GCF_005280675.1_ASM528067v1_genomic	3796961	3301211
GCF_005280695.1_ASM528069v1_genomic	4012118	3501613
GCF_005280715.1_ASM528071v1_genomic	4042612	3546534
GCF_005280735.1_ASM528073v1_genomic	8576517	14349561
GCF_005280755.1_ASM528075v1_genomic	2006529	2006960
GCF_005281435.1_ASM528143v1_genomic	5104503	6894094
GCF_005281455.1_ASM528145v1_genomic	3824973	3321212
GCF_005281475.1_ASM528147v1_genomic	6064527	6934786
GCF_005304985.1_ASM530498v1_genomic	3384950	4387922
GCF_005305005.1_ASM530500v1_genomic	6935668	11915904
GCF_005311005.1_ASM531100v1_genomic	2280577	2070627
GCF_005311585.1_ASM531158v1_genomic	4546419	8081891
GCF_005341445.1_ASM534144v1_genomic	2337585	2981120
GCF_005341465.1_ASM534146v1_genomic	2337570	2981050
GCF_005347485.1_ASM534748v1_genomic	3247993	5837476
GCF_005347505.1_ASM534750v1_genomic	4882096	4521297
GCF_005347525.1_ASM534752v1_genomic	5317532	7545390
GCF_005377625.1_ASM537762v1_genomic	3365583	5436958
GCF_005406185.2_ASM540618v2_genomic	5127759	8671682
GCF_005406285.1_ASM540628v1_genomic	2414672	3855357
GCF_005406305.1_ASM540630v1_genomic	4569707	6138601
GCF_005457265.1_ASM545726v2_genomic	5099088	6494690
GCF_005473905.2_ASM547390v2_genomic	4817678	3932449
GCF_005484365.1_ASM548436v1_genomic	4666029	5846039
GCF_005484525.1_ASM548452v1_genomic	2696714	2424742
GCF_005484585.1_ASM548458v1_genomic	3153531	5315162
GCF_005484805.1_ASM548480v1_genomic	4974457	9081253
GCF_005484945.1_ASM548494v1_genomic	4028093	5234880
GCF_005484965.1_ASM548496v1_genomic	4891702	6863923
GCF_005484985.1_ASM548498v1_genomic	3084767	5793123
GCF_005489985.1_ASM548998v1_genomic	5747416	7655472
GCF_005490785.1_ASM549078v1_genomic	3410111	6275343
GCF_005490965.1_ASM549096v1_genomic	8079654	14850853
GCF_005490985.1_ASM549098v1_genomic	3531991	6539407
GCF_005491085.2_ASM549108v2_genomic	3439411	6213147
GCF_005491425.1_ASM549142v1_genomic	4142194	3642406
GCF_005517195.1_ASM551719v1_genomic	7646296	13971526
GCF_005517455.1_ASM551745v1_genomic	1745929	1343062
GCF_005518015.1_ASM551801v1_genomic	5167741	9152871
GCF_005518035.1_ASM551803v1_genomic	5368111	9480822
GCF_005518055.1_ASM551805v1_genomic	5393712	9524646
GCF_005518095.1_ASM551809v1_genomic	4366589	3825536
GCF_005518115.1_ASM551811v1_genomic	4681598	6337353
GCF_005519135.1_ASM551913v1_genomic	4013643	3500775
