Identifier	GC	ATGC	Percentage
GCF_005435195.1_ASM543519v1_genomic	2293940	3402804	.67413227
GCF_005435225.1_ASM543522v1_genomic	2297859	3378175	.68020721
GCF_005435235.1_ASM543523v1_genomic	2417160	3612853	.66904465
GCF_005485005.1_ASM548500v1_genomic	1716326	4127022	.41587517
GCF_005543295.1_ASM554329v1_genomic	1992937	3414481	.58367201
GCF_005576615.1_ASM557661v1_genomic	2965076	4674473	.63431235
GCF_005890195.1_ASM589019v1_genomic	2430768	3778093	.64338490
GCF_005938085.1_ASM593808v1_genomic	2621475	4263024	.61493320
GCF_006274605.1_ASM627460v1_genomic	1225686	2234010	.54864839
GCF_006543045.1_ASM654304v1_genomic	2807366	4520784	.62099096
GCF_006546655.1_ASM654665v1_genomic	1173863	2920174	.40198392
GCF_006740685.1_ASM674068v1_genomic	506287	1499620	.33761019
GCF_006861655.1_ASM686165v1_genomic	1607374	2564231	.62684446
GCF_006861665.1_ASM686166v1_genomic	1748751	2827477	.61848460
GCF_007004735.1_ASM700473v1_genomic	2774135	4196788	.66101385
GCF_007050195.1_ASM705019v1_genomic	682956	1953566	.34959453
GCF_007421925.1_ASM742192v1_genomic	2725551	4003226	.68083865
GCF_007655485.1_ASM765548v1_genomic	2108032	3348449	.62955475
GCF_007671685.1_ASM767168v1_genomic	2424518	3674912	.65974858
GCF_007671725.1_ASM767172v1_genomic	2184522	3182860	.68633933
GCF_007714225.1_ASM771422v1_genomic	2500552	3784342	.66076269
GCF_007826885.1_ASM782688v1_genomic	899202	2644479	.34002992
GCF_007833275.1_ASM783327v1_genomic	1669358	2523371	.66155868
GCF_007996945.1_ASM799694v1_genomic	815449	2221317	.36710158
GCF_008000775.1_ASM800077v1_genomic	1380280	4427796	.31173071
GCF_008033705.1_ASM803370v1_genomic	843848	1741029	.48468348
GCF_008122205.1_ASM812220v1_genomic	3359561	5316806	.63187579
GCF_008124605.1_ASM812460v1_genomic	1573784	2364912	.66547254
GCF_008152015.1_ASM815201v1_genomic	1190239	2165038	.54975432
GCF_008245085.1_ASM824508v1_genomic	770171	1889914	.40751642
GCF_008245225.1_ASM824522v1_genomic	2626768	4201486	.62519975
GCF_008326385.1_SulIC007_1.0_genomic	1075799	2535282	.42433110
GCF_008326425.1_SulIC006_1.0_genomic	1085533	2560765	.42390965
GCF_008389435.1_ASM838943v1_genomic	1077770	3224396	.33425484
GCF_008728975.1_ASM872897v1_genomic	2680013	4334589	.61828537
GCF_008729005.1_ASM872900v1_genomic	2464863	3999003	.61636938
GCF_008729015.1_ASM872901v1_genomic	2493123	4048546	.61580700
GCF_008729095.1_ASM872909v1_genomic	2432548	3896891	.62422787
GCF_008806815.1_ASM880681v1_genomic	2197048	3561692	.61685513
GCF_008806895.1_ASM880689v1_genomic	2145241	3255273	.65900494
GCF_008806905.1_ASM880690v1_genomic	2125296	3480702	.61059406
GCF_008806915.1_ASM880691v1_genomic	2119946	3487106	.60793850
GCF_008831545.1_ASM883154v1_genomic	2738059	4450731	.61519309
GCF_009176545.1_ASM917654v1_genomic	3139856	4690830	.66936043
GCF_009184545.1_ASM918454v1_genomic	1710121	2660501	.64278156
GCF_009184555.1_ASM918455v1_genomic	1577437	2435049	.64780503
GCF_009184575.1_ASM918457v1_genomic	1567786	2422009	.64730808
GCF_009217585.1_ASM921758v1_genomic	2030926	3094203	.65636482
GCF_009372125.1_ASM937212v1_genomic	847112	1926104	.43980595
GCF_009392895.1_ASM939289v1_genomic	2667152	4348483	.61335228
GCF_009428885.1_ASM942888v1_genomic	799687	2326940	.34366464
GCF_009601705.1_ASM960170v1_genomic	883655	2543529	.34741298
GCF_009602405.1_ASM960240v1_genomic	888930	2549580	.34865742
GCF_009617995.1_ASM961799v1_genomic	2182159	3329031	.65549374
GCF_009663395.1_ASM966339v1_genomic	1800884	2768215	.65055785
GCF_009674585.1_ASM967458v1_genomic	2119946	3487106	.60793850
GCF_009674605.1_ASM967460v1_genomic	2197048	3561692	.61685513
GCF_009674625.1_ASM967462v1_genomic	2125296	3480702	.61059406
GCF_009690625.1_ASM969062v1_genomic	1637151	2628395	.62287099
GCF_009729015.1_ASM972901v1_genomic	770935	2252027	.34232937
GCF_009729035.1_ASM972903v1_genomic	747405	1987069	.37613439
GCF_009729055.1_ASM972905v1_genomic	918145	2803915	.32745108
GCF_009729515.1_ASM972951v1_genomic	853906	2212444	.38595598
GCF_009729545.1_ASM972954v1_genomic	763676	2222414	.34362454
GCF_009741785.1_ASM974178v1_genomic	2374239	3798625	.62502589
GCF_009741825.1_ASM974182v1_genomic	1962422	2965017	.66185859
GCF_009741925.1_ASM974192v1_genomic	2206227	3452035	.63910910
GCF_009741955.1_ASM974195v1_genomic	2735967	4095662	.66801581
GCF_009741975.1_ASM974197v1_genomic	1861102	2730868	.68150566
GCF_009742825.1_ASM974282v1_genomic	2125582	3230170	.65804028
GCF_009762275.1_ASM976227v1_genomic	2372506	3560302	.66637773
GCF_009791395.1_ASM979139v1_genomic	2718549	4069707	.66799624
GCF_009797925.1_ASM979792v1_genomic	1634043	2617656	.62423901
GCF_009806985.1_ASM980698v1_genomic	2124749	3108395	.68355180
GCF_009807105.1_ASM980710v1_genomic	2595835	4162025	.62369519
GCF_009831455.1_ASM983145v1_genomic	2315264	3369022	.68722139
GCF_009831555.1_ASM983155v1_genomic	2336911	3499479	.66778826
GCF_009831575.1_ASM983157v1_genomic	2076449	3245913	.63971184
GCF_009831625.1_ASM983162v1_genomic	2553124	3775753	.67618935
GCF_009834785.1_ASM983478v1_genomic	2845788	4556507	.62455473
GCF_009856205.1_ASM985620v1_genomic	2291891	3379638	.67814689
GCF_009856455.1_ASM985645v1_genomic	2186313	3207930	.68153388
GCF_009861625.1_ASM986162v1_genomic	1074804	3216677	.33413488
GCF_009898475.1_ASM989847v1_genomic	911982	2343264	.38919302
GCF_009900715.1_ASM990071v1_genomic	2279093	3521828	.64713353
GCF_009914355.1_ASM991435v1_genomic	837874	1724502	.48586432
GCF_009914725.1_ASM991472v1_genomic	1109978	2189363	.50698673
GCF_009917665.1_ASM991766v1_genomic	827813	1697935	.48754104
GCF_010119195.1_ASM1011919v1_genomic	2527696	3787729	.66733813
GCF_010119205.1_ASM1011920v1_genomic	2572438	3906684	.65847096
GCF_010692885.1_ASM1069288v1_genomic	2385945	3994321	.59733431
GCF_010692905.1_ASM1069290v1_genomic	2449738	3706982	.66084432
GCF_010706455.1_ASM1070645v1_genomic	1783169	4323149	.41246993
GCF_010747475.1_ASM1074747v1_genomic	2863447	4408556	.64952038
GCF_011043775.1_ASM1104377v1_genomic	2685466	4562990	.58853208
GCF_011319465.1_ASM1131946v1_genomic	617407	1540195	.40086287
GCF_011319475.1_ASM1131947v1_genomic	705649	1818645	.38800810
GCF_011440255.1_ASM1144025v1_genomic	2750600	4528563	.60738914
GCF_011440285.1_ASM1144028v1_genomic	2765766	4117004	.67179094
GCF_011440375.1_ASM1144037v1_genomic	2564347	3764446	.68120169
GCF_011440385.1_ASM1144038v1_genomic	2975944	4372177	.68065496
GCF_011602445.1_ASM1160244v1_genomic	3137749	4930832	.63635285
GCF_011627345.1_ASM1162734v1_genomic	2120744	3161493	.67080458
GCF_011627385.1_ASM1162738v1_genomic	2523800	4111827	.61379041
GCF_011734195.1_ASM1173419v1_genomic	2026832	2983094	.67943953
GCF_011765365.1_ASM1176536v1_genomic	1719429	2818554	.61003940
GCF_012027285.1_ASM1202728v1_genomic	1077868	1931684	.55799395
GCF_012027305.1_ASM1202730v1_genomic	1082620	2023001	.53515544
GCF_012027325.1_ASM1202732v1_genomic	938212	2277370	.41197170
GCF_012027355.1_ASM1202735v1_genomic	1140062	2167521	.52597506
GCF_012027375.1_ASM1202737v1_genomic	942038	2292008	.41100990
GCF_012027395.1_ASM1202739v1_genomic	1038540	2002356	.51865901
GCF_012027415.1_ASM1202741v1_genomic	928379	1812151	.51230774
GCF_012027425.1_ASM1202742v1_genomic	787159	1982688	.39701607
GCF_012027455.1_ASM1202745v1_genomic	1023888	2014437	.50827501
GCF_012027495.1_ASM1202749v1_genomic	1191401	2139369	.55689364
GCF_012027515.1_ASM1202751v1_genomic	1088915	2008408	.54217818
GCF_012027535.1_ASM1202753v1_genomic	990340	1939848	.51052453
GCF_012027545.1_ASM1202754v1_genomic	1039354	2045593	.50809422
GCF_012027555.1_ASM1202755v1_genomic	944114	1795455	.52583551
GCF_012027595.1_ASM1202759v1_genomic	1069758	2048798	.52213932
GCF_012027615.1_ASM1202761v1_genomic	1291632	2374878	.54387299
GCF_012027635.1_ASM1202763v1_genomic	1049208	1921837	.54594016
GCF_012027645.1_ASM1202764v1_genomic	1102655	1991402	.55370789
GCF_012027685.1_ASM1202768v1_genomic	1088940	1986786	.54809123
GCF_012062385.1_ASM1206238v1_genomic	1004238	1915262	.52433452
GCF_012163165.1_ASM1216316v1_genomic	2652786	4051622	.65474666
GCF_012222305.1_ASM1222230v1_genomic	910605	2789526	.32643717
GCF_012726095.1_ASM1272609v1_genomic	2228444	3394272	.65653076
GCF_012726105.1_ASM1272610v1_genomic	2426770	3668694	.66148062
GCF_012726115.1_ASM1272611v1_genomic	2460153	4012717	.61308908
GCF_012726155.1_ASM1272615v1_genomic	2442513	3928501	.62174172
GCF_012933645.1_ASM1293364v1_genomic	943479	2372968	.39759448
GCF_013133875.1_ASM1313387v1_genomic	670214	1814146	.36943774
GCF_013133895.1_ASM1313389v1_genomic	843478	2366205	.35646869
GCF_013166765.1_ASM1316676v1_genomic	2299603	5636884	.40795641
GCF_013267195.1_ASM1326719v1_genomic	2294524	3340250	.68693181
GCF_013340765.1_NAS2_1.0_genomic	989314	1593902	.62068684
GCF_013342135.1_ASM1334213v1_genomic	3275855	4994572	.65588302
GCF_013342145.1_ASM1334214v1_genomic	2990879	4552005	.65704651
GCF_013343295.1_ASM1334329v1_genomic	975244	2176897	.44799730
GCF_013377755.1_ASM1337775v1_genomic	1374864	2248716	.61139957
GCF_013388255.1_ASM1338825v1_genomic	1191868	2704953	.44062429
GCF_013391085.1_ASM1339108v1_genomic	2066961	3211682	.64357585
GCF_013391105.1_ASM1339110v1_genomic	2527121	3746575	.67451499
GCF_013391635.1_ASM1339163v1_genomic	2162444	3377131	.64031984
GCF_013401515.1_ASM1340151v1_genomic	2874671	4277959	.67197254
GCF_013402815.1_ASM1340281v1_genomic	2642852	4359796	.60618707
GCF_013402875.1_ASM1340287v1_genomic	2923735	4258755	.68652340
GCF_013407145.1_ASM1340714v1_genomic	516115	1563356	.33013274
GCF_013407165.1_ASM1340716v1_genomic	523934	1585110	.33053478
GCF_013407185.1_ASM1340718v1_genomic	726268	2171418	.33446715
GCF_013407275.1_ASM1340727v1_genomic	756929	1834835	.41253246
GCF_013407385.1_ASM1340738v1_genomic	564551	1720730	.32808807
GCF_013414235.1_ASM1341423v1_genomic	1139819	2068580	.55101518
GCF_013415885.1_ASM1341588v1_genomic	3035810	4480147	.67761392
GCF_013415905.1_ASM1341590v1_genomic	3486209	5199031	.67054976
GCF_013456555.1_ASM1345655v1_genomic	2401240	3779651	.63530733
GCF_013760955.1_ASM1376095v1_genomic	582807	1757782	.33155817
GCF_013761045.1_ASM1376104v1_genomic	673333	2015530	.33407242
GCF_013761055.1_ASM1376105v1_genomic	571129	1740485	.32814359
GCF_013761085.1_ASM1376108v1_genomic	597719	1820380	.32834847
GCF_013761105.1_ASM1376110v1_genomic	566487	1714694	.33037206
GCF_013761135.1_ASM1376113v1_genomic	596983	1818213	.32833501
GCF_013761165.1_ASM1376116v1_genomic	585453	1778715	.32914379
GCF_013761205.1_ASM1376120v1_genomic	585781	1786741	.32784886
GCF_013761225.1_ASM1376122v1_genomic	607458	1840346	.33007814
GCF_013839425.1_ASM1383942v1_genomic	1758834	2859524	.61507929
GCF_013839515.1_ASM1383951v1_genomic	1792854	2778202	.64532888
GCF_014078525.1_ASM1407852v1_genomic	596603	1788667	.33354615
GCF_014078535.1_ASM1407853v1_genomic	546603	1617209	.33799156
GCF_014078545.1_ASM1407854v1_genomic	641086	1791993	.35775028
GCF_014202105.1_ASM1420210v1_genomic	885674	2722575	.32530747
GCF_014202515.1_ASM1420251v1_genomic	1578043	2368961	.66613295
GCF_014203295.1_ASM1420329v1_genomic	583611	1768263	.33004762
GCF_014207315.1_ASM1420731v1_genomic	582510	1773056	.32853446
GCF_014207325.1_ASM1420732v1_genomic	610094	1858738	.32823022
GCF_014212355.1_ASM1421235v1_genomic	2319575	3490400	.66455850
GCF_014530665.1_ASM1453066v1_genomic	2497398	3776777	.66125111
GCF_014635105.1_ASM1463510v1_genomic	2565424	3878884	.66138198
GCF_014646535.1_ASM1464653v1_genomic	1012645	1935722	.52313555
GCF_014646555.1_ASM1464655v1_genomic	1094121	2424395	.45129650
GCF_014646795.1_ASM1464679v1_genomic	964855	1726561	.55883053
GCF_014646875.1_ASM1464687v1_genomic	2005130	3067430	.65368402
GCF_014647095.1_ASM1464709v1_genomic	2312578	3774717	.61264937
GCF_014647115.1_ASM1464711v1_genomic	1931868	2813544	.68663152
GCF_014647155.1_ASM1464715v1_genomic	2111527	3141185	.67220714
GCF_014647235.1_ASM1464723v1_genomic	2587463	3961398	.65316915
GCF_014647415.1_ASM1464741v1_genomic	2543797	4169965	.61002838
GCF_014647455.2_ASM1464745v2_genomic	2055024	3024665	.67942201
GCF_014647475.1_ASM1464747v1_genomic	2261913	3380345	.66913673
GCF_014648235.1_ASM1464823v1_genomic	1200250	2347010	.51139534
GCF_014876775.1_ASM1487677v1_genomic	875702	1625846	.53861312
GCF_014889545.1_ASM1488954v1_genomic	821985	1654216	.49690306
GCF_014962245.1_ASM1496224v1_genomic	621414	1305106	.47614063
GCF_014969745.1_ASM1496974v1_genomic	2635690	3996244	.65954180
GCF_015209645.1_ASM1520964v1_genomic	479793	1284168	.37362167
GCF_016065055.1_ASM1606505v1_genomic	2846756	4158049	.68463743
GCF_016415645.1_ASM1641564v1_genomic	851217	2429154	.35041705
GCF_016415665.1_ASM1641566v1_genomic	833478	2384613	.34952338
GCF_016635065.1_ASM1663506v1_genomic	2254669	3301211	.68298239
GCF_016757965.1_ASM1675796v1_genomic	974308	2115826	.46048588
GCF_016806735.1_ASM1680673v1_genomic	453038	989838	.45768903
GCF_016906025.1_ASM1690602v1_genomic	3260588	5087240	.64093457
GCF_016907005.1_ASM1690700v1_genomic	574299	1733513	.33129200
GCF_016917835.1_ASM1691783v1_genomic	1677475	2530769	.66283212
GCF_016917855.1_ASM1691785v1_genomic	1552662	2326224	.66746022
GCF_017352095.1_ASM1735209v1_genomic	2312949	3588874	.64447762
GCF_017352155.1_ASM1735215v1_genomic	2505964	3823492	.65541238
GCF_017357405.1_ASM1735740v1_genomic	3275158	5166602	.63390948
GCF_017612575.1_ASM1761257v1_genomic	2212347	3367405	.65698869
GCF_017873335.1_ASM1787333v1_genomic	1067654	2034780	.52470242
GCF_017873415.1_ASM1787341v1_genomic	1240058	3122090	.39718842
GCF_017873555.1_ASM1787355v1_genomic	2095666	3080988	.68019284
GCF_017873625.1_ASM1787362v1_genomic	932301	2468550	.37767150
GCF_017873775.1_ASM1787377v1_genomic	1933377	2815940	.68658316
GCF_017873815.1_ASM1787381v1_genomic	1998187	3098171	.64495697
GCF_017873855.1_ASM1787385v1_genomic	1528166	2662345	.57399247
GCF_017874195.1_ASM1787419v1_genomic	1517524	2438109	.62241843
GCF_017874235.1_ASM1787423v1_genomic	1832695	2752321	.66587254
GCF_017874375.1_ASM1787437v1_genomic	899731	2116010	.42520167
GCF_017874455.1_ASM1787445v1_genomic	895448	2347771	.38140346
GCF_017874695.1_ASM1787469v1_genomic	2095444	3122714	.67103295
GCF_017875315.1_ASM1787531v1_genomic	1091950	2541249	.42969028
GCF_017875325.1_ASM1787532v1_genomic	1718074	2907262	.59095946
GCF_017875395.1_ASM1787539v1_genomic	551252	1899827	.29015905
GCF_017875565.1_ASM1787556v1_genomic	537155	1856223	.28938064
GCF_017875625.1_ASM1787562v1_genomic	519945	1794899	.28967925
GCF_017875815.1_ASM1787581v1_genomic	580416	1752845	.33112796
GCF_900003505.1_ASM90000350v1_genomic	2144974	3227747	.66454217
GCF_900003515.1_ASM90000351v1_genomic	2144115	3226454	.66454224
GCF_900003525.1_ASM90000352v1_genomic	2145811	3229115	.66451984
GCF_900003565.1_ASM90000356v1_genomic	2145866	3229177	.66452411
GCF_900003575.1_ASM90000357v1_genomic	2144966	3227778	.66453331
GCF_900004275.1_ASM90000427v1_genomic	2145125	3227942	.66454880
GCF_900005775.1_ASM90000577v1_genomic	2145964	3229355	.66451783
GCF_900012635.1_Pyrococcus_chitonophagus_genome_sequence_genomic	884775	1969647	.44920485
GCF_900036045.1_Methanoculleus_sp_MAB1_genomic	1722944	2859299	.60257566
GCF_900064395.1_ASM90006439v1_genomic	936792	2168485	.43200298
GCF_900069765.1_ASM90006976v1_genomic	992884	2036694	.48749787
GCF_900079115.1_SSOP1_genomic	1087243	3034024	.35835016
GCF_900083515.1_ASM90008351v1_genomic	723052	1938699	.37295732
GCF_900090055.1_C.divulgatum_PM4_genomic	698217	1878916	.37160628
GCF_900095295.1_MCBB_genomic	950534	2469575	.38489780
GCF_900095385.1_L21_genomic	1638153	2649157	.61836765
GCF_900100335.1_IMG-taxon_2636416021_annotated_assembly_genomic	2949984	4641793	.63552683
GCF_900100385.1_IMG-taxon_2651870124_annotated_assembly_genomic	2005845	3284315	.61073465
GCF_900100715.1_IMG-taxon_2642422561_annotated_assembly_genomic	1186008	2945371	.40266845
GCF_900100875.1_IMG-taxon_2671180169_annotated_assembly_genomic	2189108	3332625	.65687198
GCF_900101055.1_IMG-taxon_2634166298_annotated_assembly_genomic	1315704	2217720	.59326876
GCF_900101245.1_IMG-taxon_2651869596_annotated_assembly_genomic	2386854	3914132	.60980416
GCF_900102305.1_IMG-taxon_2651870125_annotated_assembly_genomic	2619003	4027714	.65024552
GCF_900102375.1_IMG-taxon_2617270761_annotated_assembly_genomic	2226046	3261294	.68256526
GCF_900103415.1_IMG-taxon_2593339167_annotated_assembly_genomic	992727	2716742	.36541084
GCF_900103505.1_IMG-taxon_2651870127_annotated_assembly_genomic	2536760	3768596	.67313131
GCF_900103715.1_IMG-taxon_2617270902_annotated_assembly_genomic	2455964	3770187	.65141702
GCF_900104065.1_IMG-taxon_2636416047_annotated_assembly_genomic	2521013	4009788	.62871478
GCF_900106715.1_IMG-taxon_2693429892_annotated_assembly_genomic	2407526	3896339	.61789438
GCF_900106905.1_IMG-taxon_2642422606_annotated_assembly_genomic	860090	2026562	.42440843
GCF_900107195.1_IMG-taxon_2617270777_annotated_assembly_genomic	2407404	3754978	.64112333
GCF_900107205.1_IMG-taxon_2654587885_annotated_assembly_genomic	2242496	3424376	.65486266
GCF_900107665.1_IMG-taxon_2617270898_annotated_assembly_genomic	1807780	2776504	.65109936
GCF_900108095.1_IMG-taxon_2617270925_annotated_assembly_genomic	2311156	3782335	.61103947
GCF_900108165.1_IMG-taxon_2619618869_annotated_assembly_genomic	2461394	3735954	.65883948
GCF_900108505.1_IMG-taxon_2651870118_annotated_assembly_genomic	2022475	3136583	.64480200
GCF_900109065.1_IMG-taxon_2693429898_annotated_assembly_genomic	1931497	3284590	.58804812
GCF_900109425.1_IMG-taxon_2654588132_annotated_assembly_genomic	1104108	2065554	.53453359
GCF_900109595.1_IMG-taxon_2654588138_annotated_assembly_genomic	563842	1864477	.30241295
GCF_900109695.1_IMG-taxon_2639762639_annotated_assembly_genomic	2397121	3889283	.61634008
GCF_900110215.1_IMG-taxon_2654588107_annotated_assembly_genomic	3090182	4869748	.63456712
GCF_900110455.1_IMG-taxon_2671180170_annotated_assembly_genomic	2794594	4269929	.65448254
GCF_900110465.1_IMG-taxon_2617270928_annotated_assembly_genomic	3259621	5180745	.62917997
GCF_900110535.1_IMG-taxon_2617270915_annotated_assembly_genomic	2005768	2952792	.67927845
GCF_900110865.1_IMG-taxon_2639762573_annotated_assembly_genomic	3153230	4852629	.64979828
GCF_900111485.1_IMG-taxon_2642422550_annotated_assembly_genomic	2415990	3958000	.61040677
GCF_900111645.1_IMG-taxon_2642422537_annotated_assembly_genomic	1004983	2313353	.43442699
GCF_900111935.1_IMG-taxon_2617270732_annotated_assembly_genomic	2091783	3030523	.69023828
GCF_900112175.1_IMG-taxon_2617270920_annotated_assembly_genomic	2832575	4187125	.67649640
GCF_900112205.1_IMG-taxon_2693429869_annotated_assembly_genomic	2941291	4495104	.65433213
GCF_900113245.1_IMG-taxon_2617270917_annotated_assembly_genomic	2294866	3529311	.65023059
GCF_900113615.1_IMG-taxon_2617270873_annotated_assembly_genomic	2146216	3184102	.67404122
GCF_900114025.1_IMG-taxon_2693429900_annotated_assembly_genomic	2320622	3723468	.62324209
GCF_900114435.1_IMG-taxon_2667527389_annotated_assembly_genomic	2813837	4249154	.66221111
GCF_900114455.1_IMG-taxon_2619618990_annotated_assembly_genomic	2840431	4566306	.62204131
GCF_900114585.1_IMG-taxon_2593339150_annotated_assembly_genomic	568885	2122096	.26807693
GCF_900114835.1_IMG-taxon_2642422540_annotated_assembly_genomic	1322597	3105899	.42583387
GCF_900115675.1_IMG-taxon_2663762745_annotated_assembly_genomic	2120418	3160633	.67088396
GCF_900115785.1_IMG-taxon_2617270895_annotated_assembly_genomic	2381371	3616239	.65852146
GCF_900116205.1_IMG-taxon_2639762563_annotated_assembly_genomic	2524496	4108147	.61450965
GCF_900116525.1_IMG-taxon_2595698250_annotated_assembly_genomic	1279635	3099467	.41285646
GCF_900129775.1_IMG-taxon_2695420988_annotated_assembly_genomic	2199042	3207756	.68553904
GCF_900142335.1_IMG-taxon_2698536698_annotated_assembly_genomic	2647993	4283698	.61815585
GCF_900143675.1_Candidatus_Nitrosotalea_sinensis_Nd2_whole_genome_genomic	597142	1598048	.37366962
GCF_900156425.1_IMG-taxon_2681812914_annotated_assembly_genomic	2662419	4671642	.56991075
GCF_900156445.1_IMG-taxon_2681812915_annotated_assembly_genomic	2350595	3830922	.61358466
GCF_900156475.1_IMG-taxon_2681812919_annotated_assembly_genomic	2565380	4208956	.60950506
GCF_900167955.1_ASM90016795v1_genomic	558810	1552977	.35983147
GCF_900177045.1_Candidatus_Nitrosotalea_koreensis_CS_whole_genome_genomic	739012	1972335	.37468888
GCF_900177455.1_IMG-taxon_2706794887_annotated_assembly_genomic	876235	2088894	.41947317
GCF_900182635.1_IMG-taxon_2724679794_annotated_assembly_genomic	2122228	3176020	.66820360
GCF_900188065.1_IMG-taxon_2724679803_annotated_assembly_genomic	2187388	3477860	.62894653
GCF_900188075.1_IMG-taxon_2724679704_annotated_assembly_genomic	2435610	3666854	.66422333
GCF_900196725.1_MNV_PRJEB20370_wgs_genomic	1553808	3524740	.44082911
GCF_900198835.1_chr_EXT12c_genomic	1176542	2155760	.54576669
GCF_900215215.1_IMG-taxon_2703719067_annotated_assembly_genomic	817323	1940298	.42123581
GCF_900215575.1_IMG-taxon_2728369221_annotated_assembly_genomic	2061767	3164179	.65159619
GCF_900248165.1_Nitrosocaldus_cavascurensis_SCU2_chromosome_genomic	656465	1577284	.41619961
GCF_900289035.1_PRJEB24872_genomic	588814	2123870	.27723636
GCF_900650605.1_PRJEB30627_genomic	537054	1720660	.31212093
GCF_900654205.1_PRJEB30652_genomic	537984	1722401	.31234538
GCF_900696045.1_Nitrosocosmicus_franklandus_C13_genomic	966471	2836447	.34073296
GCF_900773915.1_Methanococcoides_methylutens_DSM2657_genomic	1062939	2500446	.42509976
GCF_900773955.1_Methanococcoides_vulcani_SLH33_genomic	1009209	2323185	.43440750
GCF_900774055.1_Methanococcoides_AM1_genomic	1059007	2482578	.42657551
GCF_900774285.1_Methanococcoides_NM1_genomic	1011094	2341365	.43183954
GCF_900880625.1_WSM64_genomic	2062005	3362504	.61323495
GCF_901111125.1_PRJEB32190_genomic	535336	1712412	.31262102
GCF_902209435.1_Katie-F-Assembly-1_genomic	2460501	3948311	.62317811
GCF_902377425.1_MGYG-HGUT-01693_genomic	2329410	3424955	.68012864
GCF_902381785.1_UHGG_MGYG-HGUT-01639_genomic	2647961	3991456	.66340728
GCF_902383895.1_UHGG_MGYG-HGUT-02161_genomic	1584687	2620233	.60478858
GCF_902383905.1_UHGG_MGYG-HGUT-02160_genomic	796911	1931651	.41255433
GCF_902384015.1_UHGG_MGYG-HGUT-02164_genomic	488399	1767403	.27633708
GCF_902384055.1_UHGG_MGYG-HGUT-02163_genomic	540363	1727775	.31275079
GCF_902384065.1_UHGG_MGYG-HGUT-02162_genomic	578651	2083509	.27772906
GCF_902387285.1_UHGG_MGYG-HGUT-02456_genomic	926650	1666792	.55594819
GCF_902387325.1_UHGG_MGYG-HGUT-02446_genomic	583565	1926146	.30297028
GCF_902410085.1_KTX-Assembly-1_genomic	2826274	4288598	.65902050
GCF_902810565.1_MethanocellaB1_genomic	1234078	2343956	.52649367
GCF_902813195.1_Essen_genomic	883296	1989851	.44390057
GCF_904067545.1_T_caminus_IRI35c_genomic	1104902	2022529	.54629723
GCF_905220655.1_NU5A1_genomic	760339	1814860	.41895187
