Identifier	GC	ATGC	Percentage
277161	7643	16686	.45804866
2771896	303836	680481	.44650181
27734	7396	16602	.44548849
277371	7312	16601	.44045539
277580	7165	17194	.41671513
277796	7342	16623	.44167719
278005	2969	15380	.19304291
2780403	231402	504717	.45847871
278199	7291	16601	.43919041
278408	12684	34687	.36567013
2786713	275985	602122	.45835395
278843	6549	16703	.39208525
279053	7487	16848	.44438509
279265	8135	16742	.48590371
2794241	7084	37644	.18818403
27943	7183	16607	.43252845
2794713	14030	71706	.19566005
279476	8080	16449	.49121527
2795611	474	1141	.41542506
2795627	8764	28069	.31223057
2795980	1878	6003	.31284357
2796057	4278	15426	.27732399
2796251	7401	16612	.44552130
2796460	2792	15209	.18357551
2796652	3527	16281	.21663288
279683	7607	16494	.46119801
2796857	4195	15202	.27595053
2797049	4527	15158	.29865417
2797240	7354	16779	.43828595
2797451	6979	17133	.40734255
2797667	11917	39659	.30048664
2798164	6018	16736	.35958413
2798375	5245	16331	.32116833
2798581	5326	15784	.33743030
2798780	7802	16831	.46354940
279891	7313	26536	.27558788
2798992	6733	16473	.40872943
2799199	8283	19560	.42346625
2799445	8404	18274	.45988836
2799675	5302	15962	.33216388
2799876	7670	16879	.45441080
2800088	2911	15235	.19107318
2800280	3133	15194	.20619981
2800471	3337	15410	.21654769
2800665	4851	16349	.29671539
2800871	5004	15970	.31333750
2801072	4224	15234	.27727451
2801264	7421	16489	.45005761
2801472	3359	15818	.21235301
2801671	3615	14569	.24812959
2801855	7439	16736	.44449091
2802066	4552	15119	.30107811
280224	7732	26167	.29548668
2802256	5552	17747	.31284160
2802479	3322	16447	.20198212
2802687	4201	15150	.27729372
2802878	3395	16648	.20392839
2803088	2812	15345	.18325187
2803281	6217	16431	.37837015
2803488	7588	16773	.45239372
2803699	3091	15292	.20213183
2803892	3775	16531	.22835884
2803	7681	16592	.46293394
2804100	7031	17418	.40366287
2804319	3108	15576	.19953775
2804515	6474	16543	.39134377
2804723	7734	18107	.42712763
2804951	7573	16598	.45625979
2805160	4807	15531	.30951001
2805356	5150	16994	.30304813
280553	6173	17461	.35353072
2805570	6237	17418	.35807785
2805789	5587	16797	.33261892
2806000	5212	16746	.31123850
2806211	6660	21010	.31699190
2806475	5542	18037	.30725730
2806702	4427	15348	.28844149
2806895	7968	18191	.43801880
2807124	2501	15411	.16228667
2807318	3187	15226	.20931301
2807510	3244	15252	.21269341
2807702	3192	15247	.20935265
280773	5179	20320	.25487204
2807894	3267	15254	.21417333
2808086	3018	15230	.19816152
2808278	3153	15240	.20688976
2808470	3160	15244	.20729467
2808662	3244	15272	.21241487
2808854	3182	15253	.20861469
2809046	3286	15258	.21536243
2809238	3280	15273	.21475806
2809430	3160	15240	.20734908
2809622	5270	14830	.35536075
2809809	6849	17132	.39977819
2810025	4332	15429	.28076997
2810219	3144	15349	.20483419
281028	6431	16480	.39023058
2810412	3797	17476	.21726939
2810632	3258	15793	.20629392
2810831	2754	15090	.18250497
2811021	3501	15860	.22074401
2811221	4446	14815	.30010124
2811408	7001	16979	.41233288
2811622	3072	16381	.18753433
2811828	3086	16186	.19065859
2812032	8103	16598	.48819134
2812241	3868	15307	.25269484
281235	6154	15710	.39172501
2812434	6896	16599	.41544671
2812643	7488	16577	.45171020
2812852	3653	16396	.22279824
2813058	6719	17371	.38679408
2813277	5928	16352	.36252446
2813483	6366	17338	.36717037
2813701	5088	15881	.32038284
2813901	6520	16187	.40279236
2814105	6653	16186	.41103422
2814309	6591	16152	.40806092
281433	5183	15562	.33305487
2814513	5498	16174	.33992827
2814717	4304	16168	.26620484
2814921	3234	16343	.19788288
2815127	7873	16935	.46489518
28152	7186	16604	.43278728
2815340	7691	17136	.44882119
2815556	7646	16867	.45331119
2815768	7445	16958	.43902582
2815981	7526	17005	.44257571
2816195	7557	16902	.44710685
281629	7936	16800	.47238095
2816408	7296	16931	.43092552
2816621	7375	16941	.43533439
2816834	7254	16938	.42826780
2817047	7951	16766	.47423356
2817258	7475	16854	.44351489
2817470	7660	16811	.45565403
2817682	7777	17194	.45230894
2817898	7675	16926	.45344440
2818111	7907	16838	.46959258
2818323	7089	16894	.41961643
281840	7918	16804	.47119733
2818536	7659	16841	.45478297
2818748	7719	16773	.46020389
2818959	7520	16929	.44420816
2819172	7543	16833	.44810788
2819384	8026	16919	.47437791
2819597	7440	17114	.43473179
2819812	7178	16780	.42777115
2820023	7661	16806	.45584910
2820235	7041	16980	.41466431
2820449	7422	16871	.43992650
282052	2322	15274	.15202304
2820661	7432	16948	.43851781
2820874	7800	16764	.46528274
2821085	8142	16794	.48481600
2821296	7814	16892	.46258583
2821509	7564	16910	.44730928
2821722	7457	17020	.43813160
2821936	7922	16826	.47081897
2822148	7810	16817	.46441101
2822360	8022	16904	.47456223
282244	7131	16601	.42955243
2822573	5804	25023	.23194660
2822887	15368	41051	.37436359
2823402	53608	178358	.30056403
282453	5296	15465	.34245069
2825633	7951	28830	.27578910
2825995	123261	273544	.45060758
282648	7484	16614	.45046346
282857	7704	16603	.46401252
2829416	127507	281057	.45366954
283066	6318	15706	.40226664
283264	3042	13673	.22248226
2832931	8558	32428	.26390773
2833338	2795	15364	.18191877
2833532	11079	42738	.25923066
2834068	2496	16446	.15176942
2834275	7755	16868	.45974626
283436	3014	13562	.22223860
2834487	7916	17727	.44655045
2834710	7318	15671	.46697721
2834907	6514	16645	.39134875
2835117	7513	16908	.44434587
2835330	7495	16817	.44567996
2835542	7588	16914	.44862244
2835755	6120	17057	.35879697
2835970	3025	15179	.19928849
283607	3329	15432	.21572058
2836161	7800	16802	.46423044
28361	7307	16603	.44010118
2836373	7130	17223	.41398130
2836590	7755	16759	.46273644
2836801	5740	16250	.35323076
2837006	5715	16246	.35177889
2837211	6363	15663	.40624401
2837408	6364	15662	.40633380
2837605	6361	15644	.40660956
2837802	6369	15660	.40670498
2837999	6340	15596	.40651449
283801	4118	13825	.29786618
2838196	6658	16451	.40471703
2838403	4254	17285	.24610934
2838621	3941	15642	.25194987
2838818	7686	16799	.45752723
2839029	6842	16828	.40658426
2839241	6477	15744	.41139481
2839439	7049	16831	.41881052
2839651	7875	16779	.46933667
283975	7333	16513	.44407436
2839862	3638	15481	.23499773
2840057	7808	16616	.46990852
2840266	7258	16944	.42835221
2840479	6728	17341	.38798223
2840697	3779	15631	.24176316
2840894	3242	15943	.20334943
2841095	3664	15326	.23907085
2841288	6962	16739	.41591492
2841499	7141	16628	.42945633
2841708	5624	17534	.32074826
284183	7169	16605	.43173742
2841929	7740	16539	.46798476
2842137	7850	16783	.46773520
2842348	7067	16840	.41965558
2842560	7298	16585	.44003617
2842769	3893	15490	.25132343
2842964	7454	16553	.45031112
2843172	7421	16892	.43932038
2843385	8149	16882	.48270347
2843598	5702	16228	.35136800
2843803	3260	15425	.21134521
284392	10853	31831	.34095692
2843997	4087	15603	.26193680
2844194	3569	18498	.19293977
2844427	7514	16851	.44590825
2844639	8062	17398	.46338659
2844858	4185	15555	.26904532
2845054	6469	16982	.38093275
2845268	7351	16884	.43538261
2845481	6601	17282	.38195810
2845698	5129	15869	.32320877
2845898	5628	15411	.36519369
2846092	6488	17210	.37699012
2846309	5325	15667	.33988638
2846506	7436	16825	.44196136
2846718	6370	15663	.40669092
2846915	7461	16848	.44284188
2847127	7513	16894	.44471409
2847340	3343	15268	.21895467
2847532	5902	14788	.39910738
2847718	4106	16874	.24333293
284791	64992	203052	.32007564
2847930	2776	15492	.17918925
2848125	3587	15372	.23334634
2848319	3750	16888	.22205116
2848532	6011	17503	.34342684
2848752	7460	16826	.44336146
2848964	6346	15595	.40692529
2849161	3044	16230	.18755391
2849365	3525	15263	.23095066
2849557	3873	15768	.24562404
2849756	5435	16828	.32297361
2849968	3132	15694	.19956671
2850166	3289	15696	.20954383
2850364	3267	15709	.20796995
2850562	3755	15626	.24030462
2850759	3238	15321	.21134390
2850952	4008	15790	.25383153
2851151	5675	17159	.33073022
2851367	4976	16553	.30061016
2851575	6366	15661	.40648745
2851772	6370	15663	.40669092
2851969	4562	17132	.26628531
2852185	6356	15653	.40605634
2852382	2436	16693	.14592943
2852592	3488	14928	.23365487
2852780	3082	15674	.19663136
2852977	4007	15494	.25861623
2853172	4045	15922	.25405099
2853373	3295	15535	.21210170
2853569	5735	15757	.36396522
2853767	3789	15512	.24426250
2853962	4059	18595	.21828448
2854196	5463	15906	.34345529
2854396	3879	15582	.24894108
2854592	4188	17331	.24164791
2854810	3538	16242	.21783031
2855014	6834	16582	.41213363
2855223	4034	15861	.25433453
2855423	7306	16606	.43996145
2855632	7802	16608	.46977360
2855841	4646	15663	.29662261
2856038	7282	16659	.43712107
2856248	3309	15191	.21782634
2856439	3790	15887	.23855982
2856639	4286	15942	.26884957
2856840	5701	16249	.35085236
2857045	5728	16254	.35240556
28570	7352	16604	.44278487
2857250	5753	16250	.35403076
2857455	3238	15144	.21381405
2857646	3608	15320	.23550913
2857839	3416	15080	.22652519
2858029	3509	14920	.23518766
2858217	3549	15309	.23182441
2858410	1742	5912	.29465493
2858485	3260	15412	.21152348
2858679	51574	125938	.40951896
2860255	4163	14958	.27831260
2860443	7546	16507	.45713939
2860651	7403	25284	.29279386
2860969	7903	16611	.47576906
2861178	7494	16768	.44692270
2861389	7483	16934	.44189205
2861602	7284	17008	.42826904
2861816	3363	15002	.22417011
2862005	174730	384978	.45387009
2866819	7503	16773	.44732605
2867030	7197	17078	.42141936
2867245	7787	16653	.46760343
2867455	7468	16812	.44420651
2867667	7406	17087	.43342892
2867882	7735	16909	.45744869
2868095	7370	16672	.44205854
2868305	7469	16667	.44813103
2868515	7902	17123	.46148455
2868731	7656	16639	.46012380
2868941	7437	17282	.43033213
2869158	8102	17325	.46764790
2869376	7704	16523	.46625915
2869584	5591	15740	.35520965
2869782	3146	15269	.20603837
2869974	6477	17285	.37471796
2870192	8164	16541	.49356145
2870400	7937	17778	.44645066
2870624	8166	17592	.46418826
2870846	6856	17012	.40300964
2871060	8005	16578	.48286886
2871269	7614	17289	.44039562
2871487	7448	16924	.44008508
2871700	7747	16966	.45661912
2871914	175253	386751	.45314168
287331	12767	38054	.33549692
2876750	7774	16778	.46334485
2876961	12615	34845	.36203185
2877398	3549	15191	.23362517
2877589	7909	17206	.45966523
2877806	8125	16680	.48711031
28779	7355	16612	.44275222
2878016	7947	17000	.46747058
287808	12604	36919	.34139602
2878230	5340	15672	.34073506
2878427	3775	16858	.22392929
2878639	6862	16825	.40784546
2878851	4119	15844	.25997222
2879051	2946	15209	.19370109
2879243	8328	16494	.50491087
2879451	7960	16495	.48257047
2879659	8704	19218	.45290873
2879901	7864	17791	.44202124
2880125	7818	16993	.46007179
2880339	3253	15907	.20450116
2880539	3769	15591	.24174203
2880735	7965	16692	.47717469
2880945	7729	16856	.45853108
2881157	8262	17479	.47268150
2881377	7953	16403	.48485033
2881584	7604	16781	.45313151
2881795	4535	16063	.28232584
2881997	3820	15593	.24498172
2882193	3540	16430	.21545952
2882400	3527	16154	.21833601
2882603	8219	17474	.47035595
288271	12613	42949	.29367389
2882823	7876	17375	.45329496
2883042	4598	16537	.27804317
2883250	7885	17207	.45824373
2883467	7624	16779	.45437749
2883678	253498	562912	.45033326
288837	4939	17984	.27463300
289063	1618	5832	.27743484
2890716	7685	16493	.46595525
2890924	4984	15109	.32986961
2891114	7280	16700	.43592814
2891324	7577	17268	.43878851
289137	3286	10849	.30288505
2891541	7310	17284	.42293450
2891759	2524	15298	.16498888
2891952	7694	25266	.30451990
2892269	7909	16602	.47638838
2892478	7049	17107	.41205354
2892693	7653	16801	.45550860
289274	7974	16626	.47961024
2892904	7795	16652	.46811193
2893114	6449	16275	.39625192
2893319	7570	16545	.45754004
2893529	3997	16337	.24465936
2893735	3173	15342	.20681788
2893928	3075	16511	.18623947
2894136	329360	735162	.44801009
289483	8012	16888	.47441970
289696	4598	14743	.31187682
289882	4208	14596	.28829816
28988	6160	16705	.36875187
290066	3012	15724	.19155431
290264	3061	15713	.19480684
2903327	7617	16564	.45985269
2903536	3484	16059	.21694999
2903738	3076	16004	.19220194
2903940	7678	16703	.45967790
2904150	7254	16869	.43001956
2904362	7001	17147	.40829299
2904578	7065	17091	.41337546
290462	3863	15800	.24449367
2904793	7745	16661	.46485805
2905003	64618	143665	.44978248
290661	7371	16583	.44449134
2906800	3751	15623	.24009473
2906997	7962	16486	.48295523
2907205	3471	15537	.22340220
2907401	3312	16184	.20464656
2907605	3309	16116	.20532390
2907808	3235	16088	.20108155
2908011	3448	16072	.21453459
2908213	3227	16056	.20098405
2908415	3261	16150	.20191950
2908618	3258	16150	.20173374
290870	7095	16620	.42689530
2908821	3244	16076	.20179149
2909023	3457	17030	.20299471
2909237	3317	16086	.20620415
2909440	3311	16282	.20335339
2909645	3304	16543	.19972193
2909853	3185	16214	.19643517
2910057	3233	16126	.20048369
2910260	3176	15838	.20053036
2910459	8170	29794	.27421628
291079	7729	16519	.46788546
2910833	7787	16581	.46963391
2911042	5495	16522	.33258685
2911250	4213	14971	.28141072
2911439	7384	17188	.42960204
2911655	7342	16633	.44141165
2911864	3107	15722	.19762116
2912062	3146	16233	.19380274
2912266	7776	24950	.31166332
2912579	3335	17650	.18895184
2912801	3450	16183	.21318667
291287	7898	16546	.47733591
2913005	6672	15416	.43279709
2913199	7490	16973	.44128910
2913413	3312	15609	.21218527
2913610	4248	16731	.25389994
2913821	7162	16695	.42899071
2914031	6855	17012	.40295085
2914245	7403	16840	.43960807
2914457	7764	18287	.42456389
2914687	7621	16960	.44935141
2914901	7197	17641	.40797006
291495	7298	16596	.43974451
2915123	7492	16696	.44873023
2915333	7638	16522	.46229270
2915541	3377	16743	.20169623
2915752	5544	16040	.34563591
2915954	7308	16624	.43960538
2916163	4229	15574	.27154231
2916359	3052	15270	.19986902
2916551	4526	16041	.28215198
2916753	3919	15931	.24599836
2916954	4346	15661	.27750462
291704	3284	15155	.21669416
2917151	7430	16929	.43889184
2917364	7437	16801	.44265222
2917576	3699	15545	.23795432
2917772	3255	16254	.20025839
2917977	3171	16059	.19745936
2918179	3154	16199	.19470337
2918383	12504	69607	.17963710
291895	7460	16778	.44462987
2919255	6698	16964	.39483612
2919469	7464	16800	.44428571
2919681	7608	17282	.44022682
2919899	21883	74175	.29501853
29198	7437	19793	.37573889
2920828	7258	16974	.42759514
2921042	3955	15738	.25130257
292106	7483	16583	.45124525
2921240	4145	14999	.27635175
2921429	6619	16359	.40460908
2921635	3165	15260	.20740498
2921827	4860	16487	.29477770
2922035	6395	16587	.38554289
2922244	6368	16470	.38664238
2922451	2992	14933	.20036161
2922639	7913	16509	.47931431
2922847	3214	15238	.21092006
2923039	6963	16612	.41915482
292315	7758	16916	.45861905
2923248	9059	18705	.48430900
2923483	3708	15644	.23702377
2923680	4279	16903	.25315032
2923893	6211	16356	.37973832
2924099	12250	45591	.26869338
2924670	3337	14890	.22411014
2924858	3547	16465	.21542666
2925065	4186	16375	.25563358
2925271	3564	15052	.23677916
292528	7172	17073	.42007848
2925461	8832	18865	.46816856
2925698	11628	28227	.41194600
2926052	2839	15142	.18749174
2926243	3966	14763	.26864458
2926429	3471	15025	.23101497
2926618	4639	15862	.29245996
2926818	5462	15473	.35300200
2927013	11772	28587	.41179557
2927372	4804	15840	.30328282
292743	7313	16848	.43405745
2927572	7806	17044	.45799108
2927787	5759	16800	.34279761
2927998	5992	16353	.36641594
2928204	6987	17118	.40816684
2928419	6676	16750	.39856716
2928630	6759	18644	.36252950
2928865	6706	18743	.35778690
2929101	7008	18734	.37407921
2929337	29365	79197	.37078424
292955	7243	16623	.43572159
2930335	3913	14073	.27805016
2930512	4536	14416	.31465038
2930694	5471	14463	.37827559
2930876	3506	13505	.25960755
2931046	4080	14086	.28964929
2931224	6545	16903	.38720937
2931437	7007	24674	.28398314
293164	7073	16479	.42921293
2931747	4613	16901	.27294242
2931960	6475	16284	.39762957
2932165	7029	16537	.42504686
2932373	3461	14437	.23973124
2932555	6913	18633	.37100842
2932789	6410	16221	.39516675
2932993	5333	15075	.35376451
2933183	5578	16429	.33952157
2933390	5387	16380	.32887667
2933596	5429	16391	.33121835
293371	6404	16443	.38946664
2933802	5507	16376	.33628480
2934008	5676	16402	.34605535
2934215	5569	16381	.33996703
2934421	5392	16395	.32888075
2934627	5686	16336	.34806562
2934833	5394	16390	.32910311
2935039	7990	16437	.48609843
2935246	161749	368802	.43857950
293578	7586	16504	.45964614
293786	7551	16498	.45769184
2939858	5429	16379	.33146101
293994	7353	16505	.44550136
2940064	6639	16727	.39690321
2940275	6627	16715	.39647023
2940486	5211	16457	.31664337
2940693	5745	16409	.35011274
2940900	5575	16373	.34049960
2941106	4941	15381	.32124049
2941300	7651	16544	.46246373
2941508	7694	16549	.46492235
2941716	7670	16485	.46527145
2941924	7768	16712	.46481570
294202	7627	16520	.46168280
2942134	6941	16329	.42507195
2942340	7657	16656	.45971421
2942550	7295	16597	.43953726
2942759	7367	16885	.43630441
2942972	7454	16603	.44895500
2943181	7096	16628	.42675006
2943390	7763	16603	.46756610
2943599	7855	16705	.47021849
2943809	7617	15879	.47969015
2944009	5897	16104	.36618231
294410	7524	16512	.45566860
2944212	6365	16771	.37952417
2944423	6165	16059	.38389688
2944625	6003	16358	.36697640
29447	7359	17381	.42339336
2944831	7093	17385	.40799539
2945050	6562	16890	.38851391
2945263	7912	16931	.46730848
2945476	7230	15568	.46441418
2945672	3075	15681	.19609718
2945869	7994	16071	.49741770
2946071	7711	16733	.46082591
294618	8006	16871	.47454211
2946282	7460	16091	.46361319
2946485	6448	16030	.40224578
2946687	8082	16119	.50139586
2946890	7407	15981	.46348789
2947091	7297	15976	.45674762
2947292	6927	17489	.39607753
2947512	7399	16126	.45882425
2947715	6129	15319	.40009138
2947908	7301	16832	.43375712
2948120	5604	16371	.34231262
294830	3570	16109	.22161524
2948326	6066	16512	.36736918
2948534	6987	18734	.37295825
2948770	6416	16390	.39145820
2948976	5351	13027	.41076226
2949140	6484	16571	.39128598
2949349	5985	15468	.38692785
2949544	6376	16550	.38525679
2949752	6288	16544	.38007736
2949960	6454	16533	.39037077
2950168	6447	16596	.38846710
295033	3506	16224	.21609960
2950377	6826	16679	.40925714
2950587	6594	17597	.37472296
2950808	6875	16551	.41538275
2951016	7588	17231	.44036910
2951233	7516	16532	.45463343
2951441	4109	14967	.27453731
2951630	3774	14975	.25202003
2951819	3229	16563	.19495260
2952028	14836	45224	.32805589
295237	7322	17037	.42977049
2952595	13667	42425	.32214496
2953127	7128	17187	.41473206
2953343	7427	27184	.27321218
2953684	7163	16541	.43304516
2953892	5177	17011	.30433249
2954106	1883	6015	.31305070
2954183	7638	29204	.26153951
295451	7649	16664	.45901344
2954550	100247	221854	.45186023
295661	6477	16482	.39297415
2957325	16908	44238	.38220534
2957879	6956	16706	.41637734
2958089	7559	16660	.45372148
2958299	3291	16568	.19863592
2958508	7142	16600	.43024096
295869	2865	15368	.18642634
2958717	6902	17157	.40228478
2958933	250300	570355	.43884948
296063	7335	16834	.43572531
296275	7787	17293	.45029780
296493	7610	16827	.45224936
2966064	236965	539369	.43933744
29666	8077	16610	.48627332
296705	7952	16591	.47929600
296915	7208	15570	.46294155
297111	2030	13091	.15506836
297276	6241	16280	.38335380
2972808	298644	680604	.43879260
297481	7489	16498	.45393381
297689	3796	14317	.26513934
297869	3655	14273	.25607790
298049	7606	16505	.46083005
2981317	9492	47693	.19902291
2981915	8782	47498	.18489199
2982510	8715	46992	.18545709
298257	7364	16678	.44153975
2983099	9025	32829	.27490937
2983511	5582	25138	.22205426
2983827	5026	27695	.18147680
2984175	11086	49844	.22241393
298467	7657	16493	.46425756
2984800	16303	62863	.25934174
2985587	1892	5967	.31707725
2985663	10085	47298	.21322254
2986256	11768	43161	.27265355
298675	5502	16601	.33142581
2986797	8236	34121	.24137627
2987225	14339	48064	.29833139
29875	7099	16590	.42790837
2987827	12360	47329	.26115066
2988420	7125	15760	.45209390
2988618	4428	20993	.21092745
298884	4097	13921	.29430357
2988882	14289	55329	.25825516
2989575	204918	468629	.43727127
299059	7324	16678	.43914138
299269	7488	17112	.43758765
299484	15434	48163	.32045346
2995434	309278	704102	.43925169
300088	3923	14379	.27282843
300269	6955	16336	.42574681
3004237	17729	56815	.31204787
300475	7317	16596	.44088937
3004949	8221	16882	.48696836
3005162	6881	16814	.40924229
3005374	6737	16678	.40394531
3005584	6662	16604	.40122861
3005793	6660	16971	.39243415
3006007	6920	16755	.41301104
3006218	7025	16774	.41880290
3006429	6665	16603	.40143347
3006638	6631	16755	.39576245
3006849	7434	17278	.43025813
300684	4575	14030	.32608695
3007066	6899	16723	.41254559
3007277	6797	16654	.40813017
3007487	6761	16695	.40497154
3007697	6673	16552	.40315369
3007905	6978	16702	.41779427
3008115	7035	16954	.41494632
3008328	6768	16706	.40512390
30084	6528	16548	.39448875
3008538	6686	16760	.39892601
300861	6497	17311	.37531049
3008749	6816	16573	.41127134
3008958	6867	16737	.41028858
3009169	6997	16738	.41803082
3009380	7277	18399	.39551062
3009611	5915	16066	.36816880
3009813	5634	16939	.33260523
3010026	7634	16529	.46185492
3010234	6933	16845	.41157613
3010446	7625	19019	.40091487
3010685	6140	18245	.33653055
301079	7190	16801	.42795071
3010915	6458	16106	.40096858
3011118	4003	14633	.27355976
3011302	6817	16867	.40416197
3011514	6253	16438	.38039907
3011721	7905	17589	.44942862
3011942	6913	16741	.41293829
3012153	6337	16820	.37675386
3012365	76399	258736	.29527781
301290	7429	16700	.44485029
3012	6882	16479	.41762242
301500	7575	16723	.45296896
3015601	41429	140205	.29548874
301711	7845	17722	.44267012
3017360	14703	50763	.28964009
3017996	10712	36144	.29637007
3018449	9189	30762	.29871269
3018835	4499	16057	.28018932
3019037	3329	11323	.29400335
3019180	3167	10849	.29191630
3019317	2532	9061	.27943935
301934	6611	16557	.39928731
3019432	2497	8048	.31026341
3019534	2224	7293	.30494995
3019627	2131	7169	.29725205
3019718	2175	6865	.31682447
3019805	2030	6837	.29691385
3019892	1661	5640	.29450354
3019964	1335	4350	.30689655
3020020	6189	16354	.37843952
3020226	4383	18129	.24176733
3020454	7619	17039	.44715065
3020668	8333	16833	.49503950
3020880	8031	17864	.44956336
3021105	7897	17345	.45528970
3021323	7968	17506	.45515823
302142	5542	16257	.34089930
3021543	7848	17513	.44812425
3021763	8908	18737	.47542295
3021999	5393	15216	.35442954
3022191	3331	14682	.22687644
3022376	5040	15696	.32110091
3022574	7696	16659	.46197250
3022784	7574	16641	.45514091
3022993	7139	16627	.42936188
3023202	5411	26195	.20656613
302347	7575	16758	.45202291
3023531	7284	16609	.43855740
3023740	6868	16614	.41338630
3023949	7530	16708	.45068230
3024159	7331	16584	.44205258
3024368	7657	16614	.46087636
3024577	7236	16601	.43587735
3024786	7592	16607	.45715662
3024995	7139	16626	.42938770
3025204	7208	16630	.43343355
3025413	7330	16681	.43942209
302558	7149	16559	.43172896
3025623	7221	16780	.43033373
3025834	7414	16682	.44443112
3026044	7253	16675	.43496251
3026254	6824	16602	.41103481
3026463	7028	16601	.42334799
3026672	6446	16412	.39276139
3026879	6912	16608	.41618497
3027088	6921	16929	.40882509
3027301	7341	16628	.44148424
3027510	7333	16611	.44145445
302766	7194	16561	.43439405
3027719	7235	16621	.43529270
3027928	7311	16624	.43978585
3028137	7139	16605	.42993074
3028346	6917	17303	.39975726
3028564	7655	16605	.46100572
3028773	7535	16617	.45345128
3028982	7100	16611	.42742760
3029191	7324	16617	.44075344
30292	6889	16786	.41040152
3029400	7087	16606	.42677345
3029609	7222	16604	.43495543
302974	3278	14514	.22585090
3029818	6865	17030	.40311215
3030032	7206	16602	.43404409
3030241	7500	16618	.45131784
3030450	7198	16581	.43411133
3030659	7379	16603	.44443775
3030868	7126	16589	.42956175
3031077	7233	16571	.43648542
3031286	7020	16565	.42378508
3031495	7426	17297	.42932300
303157	3476	14443	.24067022
3031713	6984	16603	.42064687
3031922	7217	16581	.43525722
3032131	3243	15547	.20859329
3032327	3878	18920	.20496828
3032565	7426	16653	.44592565
3032775	4205	15916	.26419954
3032975	7423	16653	.44574551
3033185	6121	16348	.37441888
3033391	7664	16612	.46135323
303339	7326	16552	.44260512
3033600	7422	16653	.44568546
3033810	5177	14917	.34705369
3033998	7063	16426	.42998904
3034205	6951	18910	.36758328
3034443	6887	16869	.40826367
3034655	3094	16142	.19167389
3034858	4270	16398	.26039760
3035064	3587	16249	.22075204
3035269	7491	17112	.43776297
303547	4290	14657	.29269291
3035484	7269	16159	.44984219
3035687	6372	16948	.37597356
3035900	6233	16847	.36997685
3036112	6868	18022	.38108977
3036339	7963	16739	.47571539
3036550	7084	16482	.42980220
3036758	8595	16419	.52347889
3036965	5419	15564	.34817527
3037161	7281	16838	.43241477
303732	7861	16536	.47538703
3037373	5545	14792	.37486479
3037559	3041	14671	.20727966
3037744	6474	16771	.38602349
3037955	8378	18969	.44166798
3038194	5311	24607	.21583289
3038503	6563	16720	.39252392
3038713	4332	13609	.31831875
3038885	8779	19962	.43978559
3039136	7663	16600	.46162650
3039345	7637	16586	.46044857
303940	4537	15750	.28806349
3039554	7455	16571	.44988232
3039763	7256	16535	.43882673
3039971	7555	16651	.45372650
3040181	6901	16573	.41640016
3040390	8144	16511	.49324692
3040598	4243	14388	.29489852
3040780	7585	16705	.45405567
3040990	7486	17046	.43916461
3041205	8063	16633	.48475921
304138	7817	16763	.46632464
3041414	6496	16926	.38378825
3041627	7600	16627	.45708786
3041836	3735	14412	.25915903
3042018	6023	16628	.36222035
3042227	6827	20320	.33597440
3042483	3703	16024	.23109086
3042685	10873	47917	.22691320
3043285	6000	24962	.24036535
304349	7091	16542	.42866642
3043599	7729	16655	.46406484
3043809	7714	17071	.45187745
3044024	7731	17062	.45311217
3044239	6577	16623	.39565662
3044448	5466	16658	.32813062
3044658	4498	15883	.28319586
3044858	6889	18707	.36825787
3045093	5689	17448	.32605456
3045313	8720	32213	.27069816
304557	7583	17683	.42882994
3045717	8378	16543	.50643776
3045925	8130	18194	.44685061
3046154	7680	16503	.46536993
3046362	7705	16660	.46248499
3046572	7804	18552	.42065545
3046805	6282	16570	.37911888
3047014	7727	17823	.43354093
3047238	7420	16653	.44556536
3047448	3692	15839	.23309552
3047647	4224	15457	.27327424
304780	11526	36027	.31992672
3047842	5787	16853	.34338100
3048054	6591	16610	.39680915
3048263	7038	17045	.41290701
3048478	5395	16402	.32892330
3048685	6832	16765	.40751565
3048896	6472	16556	.39091568
3049104	7144	16587	.43069873
3049313	4025	13900	.28956834
3049488	1958	5936	.32985175
3049564	7172	16712	.42915270
3049774	7404	16596	.44613159
3049983	7506	16620	.45162454
3050193	6698	17290	.38739155
30503	6928	16713	.41452761
3050411	7618	17902	.42553904
3050636	7515	16634	.45178549
3050845	7669	17805	.43072170
3051069	5749	17169	.33484769
3051285	5644	17088	.33029026
3051500	9326	42978	.21699474
3052039	8643	39315	.21983975
305232	10997	36048	.30506546
3052532	6948	16763	.41448428
3052743	6605	16929	.39015889
3052956	7696	16561	.46470623
3053164	7672	16579	.46275408
3053373	6679	16731	.39919909
3053584	7580	17964	.42195502
3053810	7601	16644	.45668108
3054020	4237	13792	.30720707
3054194	4517	13751	.32848520
3054367	4434	13748	.32251963
3054540	4366	13808	.31619351
3054714	4458	15140	.29445178
3054905	6367	16324	.39003920
3055111	6519	16807	.38787410
3055323	5603	16566	.33822286
3055532	5636	16514	.34128618
3055740	5715	16587	.34454693
3055949	7858	16942	.46381773
3056162	5618	16567	.33910786
3056371	6603	16531	.39943137
3056579	6592	16892	.39024390
3056792	7915	16703	.47386697
305684	8306	33009	.25162834
3057002	8422	16821	.50068366
3057214	7913	16702	.47377559
3057424	7737	16648	.46474050
3057634	7653	16675	.45895052
3057844	7973	16652	.47880134
3058054	7890	16668	.47336213
