Domain,DNA,AA,GC,L_DNA,L_AA
Mitochondrial,0.9735,0.972488,0.43455749,1.05742e-11,3.0702e-12
Mitochondrial,0.91,0.955945,0.31685446,1.07884e-11,2.7325e-12
Mitochondrial,0.9345,0.968331,0.30992346,9.9079e-12,2.005e-12
Mitochondrial,0.9585,0.97361,0.45171228,1.08066e-11,3.0807e-12
Mitochondrial,0.9715,0.972429,0.46314638,1.04753e-11,3.0548e-12
Mitochondrial,0.973,0.977597,0.44725534,1.05304e-11,2.9759e-12
Mitochondrial,0.971,0.975869,0.41742437,1.07064e-11,2.8961e-12
Mitochondrial,0.972,0.974766,0.45261822,1.05411e-11,3.0704e-12
Mitochondrial,0.9865,0.97521,0.49352858,1.04728e-11,3.3356e-12
Mitochondrial,0.977,0.974959,0.44450424,1.06438e-11,2.9858e-12
Mitochondrial,0.882,0.954563,0.23945707,1.0082e-11,1.6693e-12
Mitochondrial,0.983,0.978917,0.4625181,1.05436e-11,2.9326e-12
Mitochondrial,0.9535,0.972385,0.37714182,1.05861e-11,2.6209e-12
Mitochondrial,0.9685,0.97244,0.47234169,1.06494e-11,3.1154e-12
Mitochondrial,0.896,0.949658,0.27291117,1.03845e-11,1.9117e-12
Mitochondrial,0.907,0.941755,0.27340249,2.15556e-11,3.7597e-12
Mitochondrial,0.984,0.977779,0.46462519,1.0583e-11,3.3504e-12
Mitochondrial,0.9625,0.979293,0.4508506,1.09638e-11,2.9689e-12
Mitochondrial,0.974,0.97783,0.4252832,1.05623e-11,2.9832e-12
Mitochondrial,0.9535,0.975331,0.38618058,1.05091e-11,2.7832e-12
Mitochondrial,0.946,0.9736,0.34699642,1.01421e-11,2.1812e-12
Mitochondrial,0.954,0.983435,0.37601104,9.6818e-12,2.3132e-12
Mitochondrial,0.9395,0.976798,0.30990079,9.7206e-12,1.9611e-12
Mitochondrial,0.9785,0.981391,0.4462359,1.05016e-11,2.912e-12
Mitochondrial,0.9605,0.967267,0.43274432,1.05874e-11,2.8261e-12
Mitochondrial,0.977,0.976408,0.43222429,1.05824e-11,3.0207e-12
Mitochondrial,0.9815,0.983527,0.43269346,1.05492e-11,2.8389e-12
Mitochondrial,0.9825,0.979303,0.43558539,1.06162e-11,2.8548e-12
Mitochondrial,0.978,0.980991,0.42880162,1.06676e-11,2.7938e-12
Mitochondrial,0.868,0.945536,0.21883116,1.76225e-11,3.1125e-12
Mitochondrial,0.859,0.937422,0.23707973,9.9411e-12,1.8098e-12
Mitochondrial,0.8475,0.933714,0.19916851,1.80402e-11,2.9345e-12
Mitochondrial,0.867,0.946336,0.22440512,5.2464e-12,8.108e-13
Mitochondrial,0.8875,0.958482,0.25081306,4.9245e-12,9.043e-13
Mitochondrial,0.946,0.977601,0.37960741,1.16665e-11,3.1239e-12
Mitochondrial,0.9765,0.975139,0.46438953,1.0511e-11,3.0581e-12
Mitochondrial,0.888,0.957222,0.25113136,9.9874e-12,1.6935e-12
Mitochondrial,0.928,0.918084,0.45612545,1.12394e-11,3.5056e-12
Mitochondrial,0.8655,0.945914,0.23134524,9.6937e-12,1.6815e-12
Mitochondrial,0.876,0.959146,0.23783887,9.9317e-12,1.6287e-12
Mitochondrial,0.926,0.969169,0.298225,9.7569e-12,1.8102e-12
Mitochondrial,0.91,0.966201,0.27809621,9.8866e-12,1.9157e-12
Mitochondrial,0.8405,0.938188,0.20539405,1.00118e-11,1.4595e-12
Mitochondrial,0.855,0.931209,0.23497169,1.0568e-11,1.7027e-12
Mitochondrial,0.983,0.97732,0.48441013,1.04709e-11,3.2553e-12
Mitochondrial,0.977,0.980103,0.43227997,1.04935e-11,2.7077e-12
Mitochondrial,0.982,0.977415,0.46259579,1.04659e-11,3.0279e-12
Mitochondrial,0.98,0.979035,0.4527027,1.04578e-11,2.849e-12
Mitochondrial,0.974,0.976153,0.47218691,1.05191e-11,3.1955e-12
Mitochondrial,0.8865,0.955361,0.24833563,1.01333e-11,1.6968e-12
Mitochondrial,0.842,0.929762,0.19284202,9.6298e-12,1.5639e-12
Mitochondrial,0.969,0.976242,0.42305417,1.07571e-11,2.6518e-12
Mitochondrial,0.93,0.9475,0.35092044,2.31914e-11,6.2325e-12
Mitochondrial,0.969,0.965267,0.42011369,1.0521e-11,2.7649e-12
Mitochondrial,0.9405,0.96773,0.33626146,9.8559e-12,1.9272e-12
Mitochondrial,0.974,0.975772,0.46849282,1.05974e-11,3.1625e-12
Mitochondrial,0.971,0.980014,0.41521271,1.065e-11,2.4847e-12
Mitochondrial,0.9775,0.976863,0.44999381,1.02987e-11,2.8295e-12
Mitochondrial,0.977,0.967653,0.42266052,1.02292e-11,2.7277e-12
Mitochondrial,0.9285,0.936216,0.41621653,1.09513e-11,2.9869e-12
Mitochondrial,0.9685,0.977833,0.42806749,1.08241e-11,2.8973e-12
Mitochondrial,0.929,0.936739,0.41853851,1.09713e-11,2.8637e-12
Mitochondrial,0.963,0.978945,0.43201741,1.05267e-11,2.8672e-12
Mitochondrial,0.9615,0.981531,0.37531806,1.05085e-11,2.5072e-12
Mitochondrial,0.9185,0.95922,0.27893025,1.64213e-11,2.9838e-12
Mitochondrial,0.9835,0.982246,0.42684984,1.05636e-11,2.637e-12
Mitochondrial,0.935,0.975725,0.3020585,8.8188e-12,1.7384e-12
Mitochondrial,0.9815,0.980238,0.43597339,1.05298e-11,2.7601e-12
Mitochondrial,0.8975,0.962302,0.27800122,9.3436e-12,1.9283e-12
Mitochondrial,0.956,0.971872,0.38734237,1.06989e-11,2.6848e-12
Mitochondrial,0.968,0.975807,0.41095149,1.05887e-11,2.914e-12
Mitochondrial,0.976,0.975472,0.47151074,1.05104e-11,3.045e-12
Mitochondrial,0.9455,0.971399,0.33895328,1.08705e-11,2.4698e-12
Mitochondrial,0.9715,0.960486,0.42259743,1.0516e-11,2.8707e-12
Mitochondrial,0.981,0.980464,0.44858565,1.04841e-11,2.9023e-12
Mitochondrial,0.747,0.761175,0.30280824,1.2931e-11,2.4634e-12
Mitochondrial,0.811,0.90879,0.2259301,1.12863e-11,1.7506e-12
Mitochondrial,0.8905,0.977574,0.27955656,8.7298e-12,1.5352e-12
Mitochondrial,0.964,0.964589,0.4321791,1.06626e-11,2.8726e-12
Mitochondrial,0.963,0.978312,0.43444404,1.05417e-11,2.8812e-12
Mitochondrial,0.97,0.980434,0.40862795,9.8158e-12,2.5573e-12
Mitochondrial,0.9605,0.973201,0.39080319,1.04377e-11,2.625e-12
Mitochondrial,0.963,0.978412,0.36947863,1.05479e-11,2.4242e-12
Mitochondrial,0.9515,0.972481,0.35141819,2.41409e-11,5.5217e-12
Mitochondrial,0.943,0.971895,0.32072598,1.04502e-11,2.1917e-12
Mitochondrial,0.9215,0.910395,0.38731322,1.12832e-11,2.4948e-12
Mitochondrial,0.8795,0.95168,0.23760769,1.01985e-11,1.6747e-12
Mitochondrial,0.954,0.957011,0.44849194,1.08661e-11,3.2159e-12
Mitochondrial,0.9575,0.972356,0.39529069,1.09488e-11,2.7529e-12
Mitochondrial,0.9475,0.936392,0.38551293,1.10158e-11,2.8889e-12
Mitochondrial,0.9465,0.94122,0.39201063,1.1007e-11,2.9157e-12
Mitochondrial,0.966,0.969794,0.44658336,1.06456e-11,2.9405e-12
Mitochondrial,0.9745,0.980192,0.44128914,1.04665e-11,2.8511e-12
Mitochondrial,0.9755,0.979201,0.44261398,1.0469e-11,2.8602e-12
Mitochondrial,0.976,0.980225,0.44411335,1.04659e-11,2.892e-12
Mitochondrial,0.975,0.978785,0.44281631,1.04672e-11,2.9433e-12
Mitochondrial,0.987,0.979934,0.4546991,1.05423e-11,3.0725e-12
Mitochondrial,0.977,0.978988,0.44225626,1.04697e-11,2.8414e-12
Mitochondrial,0.975,0.979695,0.44307954,1.04678e-11,2.8507e-12
Mitochondrial,0.9755,0.979992,0.44264089,1.0469e-11,2.8682e-12
Mitochondrial,0.975,0.978561,0.44521464,1.04665e-11,2.9116e-12
Mitochondrial,0.9755,0.978373,0.44544404,1.04703e-11,2.9118e-12
Mitochondrial,0.976,0.979575,0.44024812,1.04684e-11,2.8404e-12
Mitochondrial,0.964,0.97073,0.39940505,1.04822e-11,2.6891e-12
Mitochondrial,0.977,0.974267,0.47562902,1.04747e-11,3.0613e-12
Mitochondrial,0.9595,0.977055,0.37959158,1.03776e-11,2.4044e-12
Mitochondrial,0.934,0.921382,0.40446453,1.126e-11,2.8697e-12
Mitochondrial,0.9565,0.967948,0.48930321,1.06519e-11,3.4071e-12
Mitochondrial,0.976,0.97695,0.46990951,1.04816e-11,3.0517e-12
Mitochondrial,0.9455,0.948337,0.44111624,1.08805e-11,3.2105e-12
Mitochondrial,0.9455,0.935789,0.42437897,1.12932e-11,2.9188e-12
Mitochondrial,0.9725,0.97736,0.44078431,1.0553e-11,2.9237e-12
Mitochondrial,0.978,0.9783,0.46960725,1.05473e-11,3.103e-12
Mitochondrial,0.895,0.947285,0.25661209,1.01108e-11,1.6829e-12
Mitochondrial,0.9695,0.979934,0.45576854,1.06914e-11,2.9834e-12
Mitochondrial,0.8295,0.948701,0.2312611,1.07477e-11,1.5955e-12
Mitochondrial,0.947,0.979155,0.39768097,1.01565e-11,2.6685e-12
Mitochondrial,0.9115,0.920265,0.41574988,1.24318e-11,3.2858e-12
Mitochondrial,0.9655,0.978708,0.37853867,1.04095e-11,2.5761e-12
Mitochondrial,0.932,0.973197,0.30764807,9.9617e-12,1.9699e-12
Mitochondrial,0.938,0.937155,0.38600983,1.24249e-11,2.8693e-12
Mitochondrial,0.959,0.976405,0.3950009,1.05924e-11,2.7739e-12
Mitochondrial,0.9585,0.971786,0.45567047,1.06482e-11,3.0469e-12
Mitochondrial,0.9595,0.976542,0.45205151,1.06287e-11,2.9846e-12
Mitochondrial,0.9545,0.965305,0.39115181,1.07058e-11,2.6856e-12
Mitochondrial,0.9005,0.966054,0.26886732,9.9693e-12,1.8651e-12
Mitochondrial,0.8955,0.958989,0.25713367,9.9079e-12,1.6095e-12
Mitochondrial,0.9365,0.936243,0.38773669,1.12913e-11,2.7283e-12
Mitochondrial,0.8955,0.962281,0.25890918,9.9674e-12,1.7682e-12
Mitochondrial,0.787,0.888122,0.1467451,9.8546e-12,1.3978e-12
Mitochondrial,0.984,0.978167,0.43129863,1.04678e-11,2.8004e-12
Mitochondrial,0.9805,0.977531,0.46165013,1.05342e-11,3.0418e-12
Mitochondrial,0.986,0.978399,0.46596922,1.04684e-11,3.0564e-12
Mitochondrial,0.981,0.977137,0.46788769,1.05699e-11,3.1798e-12
Mitochondrial,0.9835,0.978791,0.46288968,1.06143e-11,3.2126e-12
Mitochondrial,0.977,0.977386,0.44594594,1.04584e-11,3.0019e-12
Mitochondrial,0.9805,0.978352,0.4498965,1.04628e-11,2.9402e-12
Mitochondrial,0.985,0.978169,0.46681188,1.0521e-11,3.2301e-12
Mitochondrial,0.9775,0.973001,0.46431396,1.04646e-11,3.1845e-12
Mitochondrial,0.975,0.975674,0.44459214,1.05373e-11,3.0112e-12
Mitochondrial,0.975,0.977092,0.44741619,1.05198e-11,3.0851e-12
Mitochondrial,0.9605,0.962034,0.4319105,1.08097e-11,2.8474e-12
Mitochondrial,0.985,0.9788,0.46778828,1.06287e-11,3.239e-12
Mitochondrial,0.9745,0.974765,0.4539414,1.05329e-11,2.972e-12
Mitochondrial,0.9755,0.975544,0.4588278,1.05198e-11,3.1232e-12
Mitochondrial,0.9765,0.976943,0.44957983,1.04546e-11,3.0102e-12
Mitochondrial,0.978,0.978304,0.44773223,1.04997e-11,3.0211e-12
Mitochondrial,0.9765,0.97548,0.44419534,1.05047e-11,2.9043e-12
Mitochondrial,0.9425,0.954362,0.35553896,1.10834e-11,2.6271e-12
Mitochondrial,0.98,0.975564,0.47463066,1.05179e-11,3.147e-12
Mitochondrial,0.892,0.950502,0.34386867,1.03945e-11,2.7599e-12
Mitochondrial,0.987,0.97835,0.4729064,1.04678e-11,3.1204e-12
Mitochondrial,0.975,0.976461,0.45632302,1.05122e-11,3.0422e-12
Mitochondrial,0.968,0.979522,0.3889021,1.07033e-11,2.5872e-12
Mitochondrial,0.9805,0.975979,0.48595061,1.04621e-11,3.2741e-12
Mitochondrial,0.9795,0.978067,0.47355725,1.05592e-11,3.2569e-12
Mitochondrial,0.9855,0.978011,0.47533304,1.04659e-11,3.1201e-12
Mitochondrial,0.98,0.981372,0.44163847,1.05392e-11,2.9677e-12
Mitochondrial,0.9875,0.977495,0.47039853,1.04659e-11,3.2132e-12
Mitochondrial,0.976,0.980565,0.42948756,1.05235e-11,2.6654e-12
Mitochondrial,0.98,0.978236,0.42946347,1.05029e-11,2.8513e-12
Mitochondrial,0.976,0.980275,0.42958257,1.05185e-11,2.7057e-12
Mitochondrial,0.9815,0.976977,0.46071968,1.05229e-11,2.9943e-12
Mitochondrial,0.9775,0.97928,0.44415537,1.05216e-11,2.8193e-12
Mitochondrial,0.98,0.981672,0.4410644,1.05285e-11,2.744e-12
Mitochondrial,0.979,0.978886,0.44110547,1.05517e-11,2.7863e-12
Mitochondrial,0.9625,0.977326,0.38828196,1.04308e-11,2.3952e-12
Mitochondrial,0.9545,0.971763,0.37057658,1.02918e-11,2.4348e-12
Mitochondrial,0.9515,0.963728,0.38336422,1.06444e-11,2.646e-12
Mitochondrial,0.956,0.955435,0.37182755,4.48128e-11,9.2317e-12
Mitochondrial,0.964,0.978376,0.38835662,1.04283e-11,2.4224e-12
Mitochondrial,0.94,0.974897,0.31411058,1.01816e-11,2.0221e-12
Mitochondrial,0.9625,0.978029,0.38636641,1.04296e-11,2.37e-12
Mitochondrial,0.9735,0.97659,0.46387535,1.05824e-11,3.1717e-12
Mitochondrial,0.963,0.977422,0.38920073,1.04315e-11,2.4358e-12
Mitochondrial,0.963,0.977895,0.39120087,1.04283e-11,2.5029e-12
Mitochondrial,0.9625,0.978563,0.39720449,1.04734e-11,2.7931e-12
Mitochondrial,0.966,0.981874,0.3927463,1.04596e-11,2.5876e-12
Mitochondrial,0.967,0.979345,0.3986248,1.04697e-11,2.7391e-12
Mitochondrial,0.9715,0.964701,0.40860344,1.05592e-11,2.7178e-12
Mitochondrial,0.9655,0.966651,0.45040902,1.06594e-11,3.1129e-12
Mitochondrial,0.8645,0.93445,0.21793448,9.1757e-12,1.5876e-12
Mitochondrial,0.9365,0.928879,0.36162447,1.0982e-11,2.5074e-12
Mitochondrial,0.9605,0.945861,0.44144682,4.90386e-10,1.514442e-10
Mitochondrial,0.9265,0.934091,0.41722776,1.09644e-11,2.973e-12
Mitochondrial,0.964,0.977868,0.3900631,1.03845e-11,2.6826e-12
Mitochondrial,0.9115,0.943318,0.43697707,1.17116e-11,3.1674e-12
Mitochondrial,0.967,0.957512,0.41015105,1.05323e-11,2.7727e-12
Mitochondrial,0.978,0.97747,0.4536126,1.05448e-11,3.0696e-12
Mitochondrial,0.962,0.972553,0.43481083,1.07897e-11,3.0545e-12
Mitochondrial,0.873,0.948863,0.22710485,1.01709e-11,1.6922e-12
Mitochondrial,0.748,0.799399,0.1908358,4.48115e-11,6.4584e-12
Mitochondrial,0.922,0.937934,0.40765661,1.09813e-11,2.9064e-12
Mitochondrial,0.896,0.955861,0.27400732,9.0536e-12,1.953e-12
Mitochondrial,0.9525,0.96778,0.3441035,3.59195e-11,9.0891e-12
Mitochondrial,0.9805,0.979332,0.44913106,1.05461e-11,2.9167e-12
Mitochondrial,0.8505,0.95378,0.22547018,8.7386e-12,1.4232e-12
Mitochondrial,0.9755,0.981722,0.39741029,1.0521e-11,2.4636e-12
Mitochondrial,0.984,0.978378,0.4305484,9.9041e-12,2.6805e-12
Mitochondrial,0.926,0.957398,0.44615848,1.05636e-11,2.9966e-12
Mitochondrial,0.959,0.977957,0.38102538,1.03757e-11,2.3801e-12
Mitochondrial,0.919,0.956669,0.34729373,1.01421e-11,2.6805e-12
Mitochondrial,0.9585,0.977543,0.37864851,1.03776e-11,2.3921e-12
Mitochondrial,0.9515,0.968447,0.39013289,1.0491e-11,2.5852e-12
Mitochondrial,0.9535,0.976562,0.38587022,1.0496e-11,2.79e-12
Mitochondrial,0.977,0.98302,0.40399394,1.05166e-11,2.4267e-12
Mitochondrial,0.9715,0.980923,0.38948705,1.05223e-11,2.4667e-12
Mitochondrial,0.9515,0.975086,0.33186406,8.9597e-12,1.9963e-12
Mitochondrial,0.8455,0.921303,0.22313846,1.0345e-11,1.749e-12
Mitochondrial,0.9535,1.01882,0.32032819,3.8298e-12,8.758e-13
Mitochondrial,0.9495,1.01428,0.31454302,3.8423e-12,9.024e-13
Mitochondrial,0.95,0.978844,0.32949074,9.3899e-12,1.9027e-12
Mitochondrial,0.923,0.923071,0.36341853,1.11542e-11,2.5746e-12
Mitochondrial,0.953,0.948163,0.44325279,1.07985e-11,3.4096e-12
Mitochondrial,0.95,0.975107,0.38462421,1.10834e-11,3.0818e-12
Mitochondrial,0.692,0.7192,0.21922854,4.39316e-11,8.0072e-12
Mitochondrial,0.8805,0.949846,0.23477061,9.2265e-12,1.4541e-12
Mitochondrial,0.8825,0.951334,0.25495447,9.5089e-12,1.7667e-12
Mitochondrial,0.99,0.982235,0.44984909,9.0743e-12,2.6502e-12
Mitochondrial,0.935,0.957431,0.37152447,1.1374e-11,2.9485e-12
Mitochondrial,0.9625,0.979998,0.3658607,8.8282e-12,1.9547e-12
Mitochondrial,0.898,0.947847,0.26146761,1.06469e-11,1.8657e-12
Mitochondrial,0.8295,0.927097,0.18589785,9.7607e-12,1.4739e-12
Mitochondrial,0.885,0.949536,0.24294757,9.2559e-12,1.7046e-12
Mitochondrial,0.9255,0.96752,0.29157802,1.01734e-11,1.8556e-12
Mitochondrial,0.958,0.976871,0.38799558,1.03688e-11,2.5423e-12
Mitochondrial,0.8955,0.934104,0.3925362,1.20404e-11,3.1775e-12
Mitochondrial,0.946,0.974999,0.3873118,1.10734e-11,3.0269e-12
Mitochondrial,0.8945,0.942775,0.28681787,1.02987e-11,1.9976e-12
Mitochondrial,0.947,0.972216,0.39087835,1.11091e-11,3.0688e-12
Mitochondrial,0.963,0.972369,0.45890806,9.9235e-12,2.8327e-12
Mitochondrial,0.873,0.933182,0.23412052,1.09413e-11,1.8734e-12
Mitochondrial,0.8645,0.950285,0.22828295,1.00269e-11,1.566e-12
Mitochondrial,0.9445,1.02094,0.30428236,3.8298e-12,8.3e-13
Mitochondrial,0.9505,1.02189,0.31339225,3.7809e-12,8.032e-13
Mitochondrial,0.956,1.02114,0.32087435,3.8454e-12,8.302e-13
Mitochondrial,0.956,1.01977,0.31831127,3.8385e-12,8.517e-13
Mitochondrial,0.91,0.964976,0.27497464,1.00407e-11,1.7294e-12
Mitochondrial,0.9295,0.971534,0.30641058,1.00081e-11,2.0099e-12
Mitochondrial,0.789,0.868514,0.14409881,8.3541e-12,1.4873e-12
Mitochondrial,0.905,0.962234,0.27025148,1.00751e-11,1.7265e-12
Mitochondrial,0.8945,0.951897,0.25956029,9.559e-12,1.7426e-12
Mitochondrial,0.9665,0.972647,0.45196766,1.07145e-11,3.0446e-12
Mitochondrial,0.9745,0.978594,0.45567942,1.05667e-11,3.0283e-12
Mitochondrial,0.953,0.978745,0.36412179,1.00175e-11,2.1829e-12
Mitochondrial,0.8975,0.957551,0.26241,1.00807e-11,1.693e-12
Mitochondrial,0.73,0.78464,0.15865683,2.35152e-11,3.7521e-12
Mitochondrial,0.6835,0.766353,0.12579529,3.19313e-11,3.7938e-12
Mitochondrial,0.9655,0.973264,0.46029761,1.06939e-11,3.0729e-12
Mitochondrial,0.6025,0.656701,0.10890183,6.79735e-11,1.07843e-11
Mitochondrial,0.914,0.976183,0.29891919,1.0129e-11,2.0168e-12
Mitochondrial,0.9045,0.961714,0.27715014,1.04797e-11,1.9299e-12
Mitochondrial,0.9725,0.977146,0.45444737,1.06181e-11,3.0471e-12
Mitochondrial,0.947,0.965157,0.43230217,1.13565e-11,2.8315e-12
Mitochondrial,0.9335,0.945565,0.36923245,1.15976e-11,2.4632e-12
Mitochondrial,0.9355,0.943909,0.37136185,1.17191e-11,2.5775e-12
Mitochondrial,0.975,0.950917,0.46007495,1.172956e-10,3.91307e-11
Mitochondrial,0.9665,0.976273,0.45344418,1.07208e-11,2.8979e-12
Mitochondrial,0.9615,0.979267,0.43116554,1.05511e-11,2.7966e-12
Mitochondrial,0.9695,0.977991,0.45075712,1.06813e-11,2.8303e-12
Mitochondrial,0.9775,0.975745,0.4721365,1.05166e-11,3.0463e-12
Mitochondrial,0.978,0.977158,0.46868381,1.0521e-11,3.0221e-12
Mitochondrial,0.978,0.976447,0.46938528,1.05185e-11,3.036e-12
Mitochondrial,0.9785,0.977117,0.46369087,1.05135e-11,2.934e-12
Mitochondrial,0.9775,0.977115,0.46997278,1.05216e-11,2.9759e-12
Mitochondrial,0.9615,0.978205,0.40163036,1.04653e-11,2.5598e-12
Mitochondrial,0.962,0.979319,0.40671459,1.04452e-11,2.7572e-12
Mitochondrial,0.9615,0.978521,0.40144962,1.04515e-11,2.5649e-12
Mitochondrial,0.964,0.977898,0.41543693,1.04847e-11,2.7737e-12
Mitochondrial,0.9675,0.974154,0.45637703,1.0712e-11,2.965e-12
Mitochondrial,0.9605,0.982626,0.35468889,1.00068e-11,2.3176e-12
Mitochondrial,0.834,0.922265,0.24542392,8.6966e-12,1.7694e-12
Mitochondrial,0.9755,0.980607,0.44239771,1.04684e-11,2.8817e-12
Mitochondrial,0.948,0.980573,0.33856145,9.2165e-12,2.0159e-12
Mitochondrial,0.7845,0.911925,0.18046434,1.23003e-11,1.6126e-12
Mitochondrial,0.883,0.946416,0.23789816,1.01534e-11,1.7356e-12
Mitochondrial,0.9625,0.973018,0.44611081,1.06976e-11,2.9792e-12
Mitochondrial,0.797,0.865903,0.1975893,5.08133e-11,4.3869e-12
Mitochondrial,0.936,0.969121,0.29388476,9.0117e-12,1.8822e-12
Mitochondrial,0.9255,0.973976,0.39857317,8.8388e-12,2.52e-12
Mitochondrial,0.924,0.971011,0.4014849,9.095e-12,2.5066e-12
Mitochondrial,0.961,0.977989,0.37811066,1.04108e-11,2.6011e-12
Mitochondrial,0.948,0.973309,0.37782199,9.2866e-12,2.1494e-12
Mitochondrial,0.972,0.972358,0.45404082,1.06626e-11,3.2014e-12
Mitochondrial,0.9665,0.973623,0.45880116,1.07139e-11,3.0201e-12
Mitochondrial,0.9555,0.975393,0.40714729,1.02429e-11,2.7653e-12
Mitochondrial,0.73,0.850623,0.1259544,1.1917e-11,1.4725e-12
Mitochondrial,0.972,0.978057,0.4432543,1.05805e-11,2.9943e-12
Mitochondrial,0.9715,0.976328,0.43046764,1.03557e-11,3.0007e-12
Mitochondrial,0.9675,0.971524,0.43525557,1.02949e-11,2.99e-12
Mitochondrial,0.9715,0.976367,0.42638871,1.02874e-11,2.9914e-12
Mitochondrial,0.9675,0.970772,0.41170232,1.02066e-11,2.6945e-12
Mitochondrial,0.966,0.973698,0.45631992,1.06957e-11,3.09e-12
Mitochondrial,0.98,0.978726,0.45251262,1.05868e-11,3.1288e-12
Mitochondrial,0.8345,0.924313,0.19187108,9.7588e-12,1.497e-12
Mitochondrial,0.976,0.976564,0.47134644,1.05204e-11,3.0221e-12
Mitochondrial,0.977,0.976457,0.46284745,1.05079e-11,3.0143e-12
Mitochondrial,0.8395,0.937181,0.19713168,9.7651e-12,1.4469e-12
Mitochondrial,0.948,0.97746,0.32961942,1.01772e-11,2.0157e-12
Mitochondrial,0.9575,0.948701,0.41037089,1.06901e-11,2.7496e-12
Mitochondrial,0.9575,0.95361,0.41721257,1.05899e-11,2.9468e-12
Mitochondrial,0.9645,0.972718,0.4559173,1.07158e-11,2.9867e-12
Mitochondrial,0.9525,0.930586,0.3906697,1.09018e-11,2.7259e-12
Mitochondrial,0.9545,0.953263,0.38058469,1.08035e-11,2.5371e-12
Mitochondrial,0.967,0.978289,0.40691957,1.04847e-11,2.5625e-12
Mitochondrial,0.9655,0.975389,0.44741564,1.06394e-11,2.9384e-12
Mitochondrial,0.9535,0.949371,0.392144,1.0677e-11,2.7477e-12
Mitochondrial,0.905,0.962608,0.31679272,1.24487e-11,2.6968e-12
Mitochondrial,0.966,0.972832,0.45879626,1.0712e-11,3.1237e-12
Mitochondrial,0.9265,0.951232,0.48315958,9.5321e-12,3.6871e-12
Mitochondrial,0.9205,0.922146,0.43500346,1.10252e-11,3.2004e-12
Mitochondrial,0.9085,0.966055,0.29363007,9.7569e-12,1.9093e-12
Mitochondrial,0.8755,0.939556,0.23894385,9.7175e-12,1.8416e-12
Mitochondrial,0.875,0.953512,0.25101239,1.03738e-11,1.8666e-12
Mitochondrial,0.899,0.964325,0.26263919,9.948e-12,1.7399e-12
Mitochondrial,0.9645,0.982362,0.39419111,1.06519e-11,2.3789e-12
Mitochondrial,0.8855,0.949749,0.24029795,1.54524e-11,2.6826e-12
Mitochondrial,0.944,0.971292,0.37779594,1.0898e-11,2.7659e-12
Mitochondrial,0.8735,0.931691,0.23454367,1.81329e-11,3.1398e-12
Mitochondrial,0.89,0.952203,0.24474219,1.53259e-11,2.5773e-12
Mitochondrial,0.964,0.977843,0.38838268,1.06206e-11,2.8315e-12
Mitochondrial,0.8565,0.933953,0.23710336,9.8114e-12,1.8938e-12
Mitochondrial,0.9615,0.980914,0.3970213,1.07308e-11,2.7977e-12
Mitochondrial,0.885,0.928995,0.29020013,1.10678e-11,2.0118e-12
Mitochondrial,0.9715,0.972306,0.48286567,1.06575e-11,3.2433e-12
Mitochondrial,0.9665,0.973848,0.46052397,1.07133e-11,3.0692e-12
Mitochondrial,0.9755,0.975989,0.45893517,1.06644e-11,3.0743e-12
Mitochondrial,0.9165,0.963246,0.29046679,9.6855e-12,1.9753e-12
Mitochondrial,0.8815,0.945835,0.2351132,1.71521e-11,2.9341e-12
Mitochondrial,0.871,0.935138,0.23829904,9.2271e-12,1.6421e-12
Mitochondrial,0.888,0.953442,0.24295039,9.7576e-12,1.6848e-12
Mitochondrial,0.91,0.95883,0.34258236,9.7951e-12,2.6846e-12
Mitochondrial,0.892,0.975455,0.28660094,8.7217e-12,1.5967e-12
Mitochondrial,0.962,0.978343,0.4524309,1.06168e-11,3.0019e-12
Mitochondrial,0.8995,0.977317,0.29131465,8.5945e-12,1.6503e-12
Mitochondrial,0.9625,0.978056,0.44655368,1.06244e-11,2.8816e-12
Mitochondrial,0.9495,0.979783,0.32679265,9.6762e-12,1.9691e-12
Mitochondrial,0.898,0.958106,0.25449221,9.5678e-12,1.6972e-12
Mitochondrial,0.98,0.975976,0.46324507,1.05323e-11,3.107e-12
Mitochondrial,0.981,0.976517,0.46630776,1.05241e-11,3.0671e-12
Mitochondrial,0.981,0.977321,0.46359736,1.05385e-11,3.0403e-12
Mitochondrial,0.9725,0.977619,0.45423153,1.05097e-11,3.2021e-12
Mitochondrial,0.983,0.980647,0.42881233,1.05736e-11,2.8992e-12
Mitochondrial,0.981,0.975424,0.4740898,1.04891e-11,3.0731e-12
Mitochondrial,0.9855,0.972656,0.44469039,1.06363e-11,2.8687e-12
Mitochondrial,0.977,0.975138,0.44902503,1.05736e-11,2.9568e-12
Mitochondrial,0.8715,0.942396,0.226685,9.259e-12,1.6382e-12
Mitochondrial,0.98,0.977031,0.44046466,1.05141e-11,2.9702e-12
Mitochondrial,0.978,0.973486,0.48053756,1.05141e-11,3.1748e-12
Mitochondrial,0.981,0.977798,0.46843793,1.05179e-11,3.174e-12
Mitochondrial,0.976,0.975773,0.46260522,1.0511e-11,3.0874e-12
Mitochondrial,0.98,0.978236,0.42931556,1.05066e-11,2.8513e-12
Mitochondrial,0.9715,0.976729,0.43154851,1.0568e-11,2.8229e-12
Mitochondrial,0.9775,0.97688,0.47671746,1.05248e-11,3.2027e-12
Mitochondrial,0.9785,0.97643,0.4602523,1.05467e-11,3.0335e-12
