Identifier	GC	ATGC	Percentage
4794941	56979	155086	.36740260
4796881	55455	143470	.38652680
4798676	52706	136863	.38510042
479916	43770	125742	.34809371
4800388	58305	154046	.37849084
4802315	51671	183857	.28103906
4804615	59400	160194	.37080040
4806619	58236	151611	.38411460
4808516	55099	144913	.38022123
4810329	55112	145046	.37996221
4812144	55234	144681	.38176401
4813954	55130	145132	.37986109
481489	58690	152697	.38435594
4815770	57049	152252	.37470115
4817675	57043	152244	.37468143
4819580	57098	152114	.37536321
4821483	57037	152180	.37479957
4823387	56951	151992	.37469735
4825288	55102	144818	.38049137
4827100	55853	148513	.37608155
4828958	58050	159088	.36489238
4830948	58029	159147	.36462515
4832939	59306	155764	.38074266
483399	57689	155388	.37125775
4834888	59294	155686	.38085633
4836836	57917	151216	.38300841
4838728	59309	155771	.38074481
4840677	59283	155655	.38086152
4842624	44398	128003	.34685124
4844226	51743	185131	.27949397
4846542	58316	156591	.37240965
4848501	58161	152469	.38146114
4850408	54197	146256	.37056257
4852238	60096	161102	.37303075
485343	65793	169553	.38803795
4854253	51707	139264	.37128762
4855995	56054	151423	.37018154
4857889	55764	150828	.36971915
4859776	55962	151401	.36962767
4861670	54500	147074	.37056175
4863510	58916	161495	.36481624
4865530	54601	148107	.36865914
4867383	55923	151510	.36910434
4869278	53489	143846	.37184906
4871078	52835	143112	.36918637
4872868	58056	159233	.36459779
487464	34988	123364	.28361596
4874860	53698	170471	.31499785
4876992	69592	166153	.41884287
4879070	63177	172363	.36653458
4881226	53622	138946	.38591970
4882964	53621	138947	.38590973
4884702	53608	138766	.38631941
4886438	53500	138977	.38495578
4888177	57482	151090	.38044873
4890067	60519	163201	.37082493
489008	43463	125836	.34539400
4892108	58600	157099	.37301319
4894073	60334	159320	.37869696
4896066	59770	152621	.39162369
4897975	58469	157345	.37159744
4899943	60525	162709	.37198311
4901978	58554	157003	.37294828
4903942	27489	98473	.27915266
4905174	54365	146679	.37063928
490582	66040	165696	.39856122
49068	58930	160016	.36827567
4907009	56434	152711	.36954770
4908919	57112	152299	.37499917
4910824	60315	159280	.37867277
4912817	59747	152551	.39165262
4914725	58167	157388	.36957709
4916694	44726	150128	.29791910
4918572	39462	130477	.30244410
4920205	57901	159994	.36189482
4922206	42488	136275	.31178132
4923911	53101	180256	.29458658
4926166	58272	159835	.36457596
492655	59662	159639	.37373072
4928165	58308	159771	.36494733
4930164	58059	159281	.36450675
4932156	58984	156922	.37588101
4934119	52743	182935	.28831552
4936407	51877	180257	.28779464
4938662	52553	180809	.29065477
4940924	49481	178842	.27667438
4943161	49696	181898	.27320806
4945436	51490	184982	.27835140
494652	58813	155294	.37872036
4947750	69503	218417	.31821241
4950482	53423	146201	.36540789
4952311	31804	128305	.24787810
4953916	57243	156503	.36576295
4955874	57245	156503	.36577573
4957832	57172	156245	.36591250
4959787	58878	157703	.37334736
4961760	55291	151990	.36378051
4963661	58262	159896	.36437434
4965661	56546	152817	.37002427
496595	58002	152427	.38052313
4967573	56882	151749	.37484266
4969471	56690	151944	.37309798
4971372	55968	151082	.37044783
4973262	56073	151667	.36971127
4975159	56412	152503	.36990747
4977067	56628	151194	.37453867
4978958	42435	121959	.34794480
4980484	58507	159867	.36597296
4982484	45543	124847	.36479050
4984046	44552	122987	.36224966
498502	54288	139501	.38915850
4985585	38896	119404	.32575123
4987079	64716	158892	.40729552
4989067	57993	157949	.36716281
4991043	56614	151153	.37454764
4992934	56630	151119	.37473778
4994824	56647	151254	.37451571
4996716	56623	151137	.37464684
4998607	56626	151149	.37463694
5000498	53216	140667	.37831189
5002258	54067	143382	.37708359
500247	65783	165736	.39691436
5004052	54072	143382	.37711846
5005846	58816	159096	.36968874
5007836	58552	155306	.37701054
5009779	58641	155542	.37701071
5011725	58548	155423	.37670100
5013669	58686	155412	.37761562
5015613	58684	155587	.37717804
5017559	58600	155270	.37740709
5019501	61498	171643	.35829017
5021648	59267	159534	.37150074
502320	65476	164954	.39693490
5023644	58570	152602	.38380886
5025553	47732	125051	.38170026
5027118	59269	161118	.36786082
5029133	59273	161128	.36786281
5031149	59532	154926	.38426087
5033087	60609	159078	.38100177
5035082	56525	152785	.36996432
5036993	61496	157522	.39039626
5038964	55689	142797	.38998718
5040750	54262	140733	.38556699
5042511	60473	160947	.37573238
504383	64632	163549	.39518431
5044524	60772	162053	.37501311
5046551	54605	149627	.36494081
5048423	59059	157098	.37593731
5050388	58836	156677	.37552416
5052348	58855	156693	.37560707
5054308	53304	137514	.38762598
5056028	59734	152185	.39250911
5057932	55706	143255	.38885902
5059724	54274	140452	.38642383
5061481	54137	140313	.38583025
5063236	63254	162087	.39024721
506429	44166	127152	.34734805
5065264	60462	159278	.37960044
5067256	37647	107279	.35092608
5068599	20562	75963	.27068441
5069550	20700	74527	.27775168
5070483	49650	148113	.33521703
5072336	22824	79254	.28798546
5073329	33027	93992	.35138096
5074506	41218	114853	.35887612
5075943	27467	91550	.30002184
5077089	35726	100744	.35462161
5078350	60503	159514	.37929586
508020	44688	129152	.34601090
5080345	59008	157690	.37420254
5082318	59017	157762	.37408881
5084292	58882	157369	.37416517
5086261	58735	158919	.36959079
5088249	44377	127837	.34713737
5089848	44458	128324	.34645117
5091454	44085	127159	.34669193
5093045	44060	127008	.34690728
5094634	44056	127006	.34688124
5096223	44079	127114	.34676746
509636	44054	126994	.34689827
5097813	59292	159679	.37131996
5099810	59717	160207	.37274900
5101814	59703	160201	.37267557
5103818	56113	148805	.37709082
5105680	56140	148910	.37700624
51070	58979	160188	.36818613
5107543	56135	148881	.37704609
5109405	61416	160913	.38167208
5111418	60580	159477	.37986668
511225	44291	127543	.34726327
5113413	60575	159509	.37975913
5115408	60594	159584	.37969971
5117404	60495	159569	.37911499
5119400	46145	120382	.38332142
5120907	45776	119338	.38358276
5122401	47492	122510	.38765815
5123935	47852	123478	.38753462
5125480	46124	119971	.38445957
5126981	46301	120398	.38456618
512821	10066	30651	.32840690
5128487	44253	114037	.38805826
5128	57932	154733	.37439977
5129915	35024	122051	.28696200
5131442	60470	159504	.37911274
513206	57897	154721	.37420259
5133437	43466	124096	.35026108
5134990	58892	159943	.36820617
5136991	58666	155577	.37708658
5138937	58636	155414	.37728904
5140881	58655	155575	.37702072
5142827	58698	155770	.37682480
5144776	58576	155290	.37720394
5146719	58568	155370	.37695822
5148663	58678	155749	.37674720
5150611	58682	155659	.37699072
515141	60185	160929	.37398480
5152558	58619	155822	.37619206
5154507	58600	155717	.37632371
5156455	58665	155609	.37700261
5158402	58473	155018	.37720135
5160341	58651	155188	.37793514
5162282	58670	155578	.37710987
5164228	45696	118074	.38701153
5165705	45440	117328	.38729033
5167173	46575	120725	.38579416
5168684	45195	116637	.38748424
5170143	54154	139999	.38681704
517154	59552	156387	.38079891
5171894	59823	152782	.39155790
5173805	62333	158901	.39227569
5175793	61056	157819	.38687357
5177767	62247	161119	.38634177
5179782	58479	160066	.36534304
5181784	59590	153764	.38754194
5183708	58475	156592	.37342265
5185667	61379	157854	.38883398
5187642	58012	156147	.37152170
5189595	59486	155125	.38347139
519110	57017	155215	.36734207
5191536	59342	154893	.38311608
5193474	59745	155319	.38465995
5195417	59481	155124	.38344163
5197358	59581	155183	.38394025
5199299	44552	127741	.34876821
5200897	58675	157249	.37313432
5202864	56648	151217	.37461396
5204756	53583	147604	.36301861
5206603	55104	145067	.37985206
5208418	57794	155715	.37115242
5210366	56705	153162	.37022890
521052	59621	155090	.38442839
5212282	56676	153076	.37024745
5214197	58584	150843	.38837731
5216084	30953	81199	.38119927
5217100	31003	83675	.37051688
5218147	66440	155519	.42721468
5220093	59389	161251	.36830159
5222110	57381	157685	.36389637
5224083	57670	158996	.36271352
5226072	56952	157936	.36060176
5228048	57283	157803	.36300323
522992	59130	156926	.37680180
5230022	56711	153772	.36879926
5231946	57408	156711	.36633037
5233906	57176	157435	.36317210
5235875	57504	158498	.36280583
5237858	57082	157193	.36313321
5239824	58100	158056	.36759123
5241801	389776	977191	.39887391
524955	57080	155591	.36685926
5254017	61617	158513	.38871890
5256000	61463	158341	.38816857
5257981	61464	158304	.38826561
5259961	62274	160531	.38792507
5261969	59150	160864	.36770190
5263981	48177	155948	.30892989
5265932	59102	159688	.37010921
5267930	53408	142197	.37559160
526901	59146	157003	.37671891
5269709	103115	300176	.34351513
5273463	85667	245739	.34860970
5276536	74055	188755	.39233397
5278897	32714	86382	.37871315
5279978	55845	148520	.37600996
5281836	58950	152646	.38618764
5283746	58412	152674	.38259297
5285656	56244	153896	.36546758
5287582	22086	75392	.29294885
5288526	56880	151734	.37486654
528865	50121	167159	.29984027
5290424	58928	156698	.37606095
5292384	58630	155321	.37747632
5294327	60092	160931	.37340226
5296340	60194	160971	.37394313
5298354	60194	160976	.37393151
5300368	60181	160949	.37391347
5302381	60194	160955	.37398030
5304394	60199	160972	.37397187
5306408	60178	160970	.37384605
53074	58970	160077	.36838521
5308422	60167	160945	.37383578
530956	57955	157424	.36814589
5310435	60194	160978	.37392687
5312449	60194	160982	.37391758
5314463	60193	160983	.37390904
5316477	60199	160977	.37396025
5318491	60172	160903	.37396443
5320504	60171	160905	.37395357
5322517	60193	160954	.37397641
5324530	60198	160983	.37394010
5326544	60197	160981	.37393853
5328558	60191	160958	.37395469
532925	59476	156689	.37957993
5330571	60196	161024	.37383247
5332585	60202	160985	.37396030
5334599	60198	160971	.37396798
5336613	60166	160941	.37383886
5338626	60197	160979	.37394318
5340640	60192	160953	.37397252
5342653	60196	160987	.37391839
5344667	56800	153338	.37042350
5346585	57282	153947	.37208909
5348511	45734	118421	.38619839
534885	61654	158644	.38863114
5349993	53212	151678	.35082213
5351890	62308	169459	.36768775
5354010	58057	159232	.36460636
5356002	58069	159294	.36453978
5357995	55138	145119	.37995024
5359810	60513	160100	.37797001
5361813	56470	152347	.37066696
5363721	56143	151289	.37109770
5365621	56475	152269	.37088967
5367527	56490	152330	.37083962
536869	59051	156859	.37645911
5369434	56579	152319	.37145070
5371341	60548	159554	.37948280
5373337	60597	159566	.37976135
5375333	60652	159526	.38020134
5377329	56416	151957	.37126292
5379232	56404	151932	.37124503
5381137	56436	152365	.37040002
5383045	56392	152047	.37088531
5384949	56522	152478	.37068954
5386857	56310	152180	.37002234
538831	59119	161021	.36715086
5388763	56462	152115	.37117969
5390668	59179	154674	.38260470
5392603	59086	154409	.38265904
5394535	59466	155263	.38300174
5396477	58630	154225	.38015885
5398406	58655	154308	.38011639
5400336	59178	157146	.37657974
5402302	59160	157055	.37668332
5404267	59321	157392	.37689971
5406236	59155	157058	.37664429
5408201	58760	154997	.37910411
540845	55278	148331	.37266653
5410140	58584	158276	.37013823
5412120	57387	151343	.37918503
5414013	54140	145821	.37127711
5415837	64387	169225	.38048160
5417954	58886	152388	.38642150
5419860	37018	106785	.34665917
5421196	60460	159626	.37876035
5423193	56372	152382	.36993870
5425100	57178	153104	.37345856
5427015	62199	160372	.38784201
542701	18468	90245	.20464291
5429021	60202	160973	.37398818
5431035	60198	160957	.37400050
5433048	60191	160951	.37397096
5435061	60194	160944	.37400586
5437074	60198	160969	.37397262
543831	59012	156560	.37692897
5439088	61046	160072	.38136588
5441093	34918	111561	.31299468
5442489	56866	152782	.37220353
5444400	60352	159409	.37859844
5446394	22341	90870	.24585671
5447531	21058	69553	.30276192
5448402	58556	160771	.36421991
5450413	46381	133124	.34840449
5452079	61979	159916	.38757222
5454079	58455	160585	.36401282
5456088	58194	160153	.36336503
545789	58271	159150	.36613886
5458091	58043	159224	.36453675
5460083	58108	159486	.36434545
5462078	58119	159507	.36436645
5464073	57916	158683	.36497923
5466058	62807	160078	.39235247
5468060	58225	155183	.37520218
5470001	56110	154139	.36402208
5471929	55910	153721	.36371087
5473852	55773	153764	.36271819
5475776	56171	154547	.36345577
5477709	55036	154771	.35559633
547780	59026	156575	.37698227
5479645	55785	154329	.36146803
5481576	55973	154189	.36301551
5483505	56064	154379	.36315820
5485436	55621	153760	.36173907
5487359	56155	154245	.36406366
5489289	17075	58115	.29381398
5490017	22105	81049	.27273624
5491032	24583	83939	.29286743
5492083	24670	77416	.31866797
5493052	24982	82136	.30415408
5494080	59340	160818	.36898854
5496092	58283	156545	.37230828
549739	56788	159109	.35691255
5498050	57075	153065	.37288080
5499965	59263	156757	.37805648
5501926	51549	179265	.28755752
5504168	58138	174281	.33358771
5506348	52634	135906	.38728238
55076	59175	160039	.36975362
5508048	53067	136701	.38819759
5509758	35688	106263	.33584596
5511088	58305	156593	.37233465
5513047	58580	160737	.36444626
5515058	57968	160615	.36091274
5517067	57845	160307	.36083889
551729	57556	156046	.36883995
5519072	58083	161349	.35998363
5521090	57766	160261	.36044951
5523095	57709	158572	.36392931
5525080	58085	159452	.36427890
5527075	58089	159402	.36441826
5529069	57886	158890	.36431493
5531057	58052	159214	.36461617
5533049	58630	160909	.36436743
5535062	54310	139641	.38892588
5536809	60449	159277	.37952121
553681	46083	119708	.38496174
5538801	59614	157120	.37941700
5540767	56108	149753	.37467029
5542640	53774	139715	.38488351
5544388	53696	139483	.38496447
5546133	53122	150023	.35409237
5548010	57720	145414	.39693564
5549829	57570	151690	.37952402
5551727	55100	147028	.37475854
555179	60374	178133	.33892653
5553566	58112	158141	.36746953
5555544	56952	152887	.37251041
5557457	53470	138678	.38556944
5559192	53474	138834	.38516501
5560929	53543	138844	.38563423
5562666	53768	139694	.38489842
5564414	53286	138383	.38506174
5566145	41763	120996	.34516017
5567659	38193	133260	.28660513
5569326	42394	146921	.28854962
5571164	60604	159400	.38020075
5573158	55111	150526	.36612279
557407	58018	155645	.37275852
5575041	59472	149289	.39836826
5576909	46034	137021	.33596310
5578623	42436	143346	.29603895
5580416	52296	175502	.29797951
5582611	52973	176554	.30003851
5584819	46969	137426	.34177666
5586538	59890	158460	.37795027
5588520	62699	159999	.39187119
5590521	58509	160066	.36553046
5592523	64204	153446	.41841429
559354	56339	153952	.36595172
5594443	63955	150469	.42503771
5596325	70865	165632	.42784606
5598397	65096	157256	.41394922
5600364	57637	147088	.39185385
5602204	60226	150272	.40077991
5604084	68992	156084	.44201840
5606037	59169	156576	.37789316
5607996	64021	150714	.42478469
5609881	67627	159557	.42384226
5611877	54850	149423	.36707869
561280	59356	160922	.36884950
5613746	61810	150157	.41163582
5615624	66728	156750	.42569696
5617585	59296	148157	.40022408
5619438	62533	156329	.40000895
5621394	71347	157510	.45296806
5623364	59616	148099	.40254154
5625217	63571	150160	.42335508
5627096	64215	154107	.41669100
5629024	68214	162052	.42093895
5631051	68252	157064	.43454897
563293	59836	155079	.38584205
5633016	62537	156003	.40087049
5634968	62564	149388	.41880204
5636837	60632	151026	.40146729
5638726	58174	145328	.40029450
5640544	59983	149532	.40113821
5642415	69068	160568	.43014797
5644424	64669	152553	.42391168
5646332	56416	153166	.36833239
5648248	58252	155780	.37393760
5650197	65794	158175	.41595700
5652176	26587	91511	.29053337
565233	58890	155522	.37866025
5653321	35058	122892	.28527487
5654859	58974	164832	.35778246
5656921	67143	210692	.31867845
5659556	62760	221666	.28312867
5662328	62066	158957	.39045779
5664316	62792	164051	.38275902
5666368	62267	158960	.39171489
5668357	62106	158994	.39061851
5670346	61969	158359	.39131972
567178	58870	155467	.37866556
5672327	62661	159860	.39197422
5674327	58980	157096	.37543922
5676292	53827	149222	.36071758
5678159	57201	152042	.37621841
5680061	52138	135855	.38377682
5681761	54635	149654	.36507544
5683633	52516	187003	.28082971
5685972	38338	105839	.36222942
5687296	40594	121128	.33513308
5688812	40407	120043	.33660438
5690314	43571	125948	.34594435
569123	58899	155515	.37873517
5691890	38007	117467	.32355470
5693360	40841	120717	.33832020
5694870	39800	123661	.32184763
5696417	40981	126355	.32433223
5697998	45305	121750	.37211498
5699521	57471	156513	.36719633
5701479	57815	157729	.36654641
5703452	56676	158368	.35787532
5705433	56337	154139	.36549478
5707361	53573	151948	.35257456
57078	59093	160387	.36844008
5709262	58462	163041	.35857238
571068	46426	121375	.38250051
5711301	57658	158046	.36481783
5713278	57411	156369	.36715077
5715234	55522	154836	.35858585
5717171	56613	150987	.37495281
5719060	56294	160878	.34991732
5721072	55308	145536	.38002968
5722893	55091	145031	.37985672
5724707	68020	129972	.52334348
572587	59294	160826	.36868416
5726333	57581	156958	.36685610
5728296	57581	156958	.36685610
5730259	55253	152764	.36168861
5732170	54629	150294	.36348091
5734050	55860	151739	.36813212
5735948	54898	150044	.36587934
5737825	59509	156602	.38000153
5739784	59605	167749	.35532253
5741884	44269	123197	.35933504
5743427	57197	155123	.36872030
5745368	57020	155273	.36722417
574599	59304	161020	.36830207
5747310	56934	156181	.36453858
5749264	60200	158551	.37968855
5751247	56734	154521	.36716045
5753180	46595	131775	.35359514
5754830	46616	131655	.35407694
5756479	51249	141646	.36181042
5758253	42807	117875	.36315588
5759734	50145	135210	.37086753
5761427	45177	127835	.35340086
5763028	46068	129974	.35444011
5764655	57486	156466	.36740250
576613	59284	160415	.36956643
5766612	56533	159000	.35555345
5768601	59660	154898	.38515668
5770539	58260	156406	.37249210
5772496	59552	154863	.38454634
5774433	59242	154554	.38330939
5776366	59391	154514	.38437293
5778299	59520	156089	.38132091
5780252	56636	151489	.37386212
5782147	56423	150754	.37427199
5784033	51321	141205	.36345030
5785800	45559	124482	.36598865
578620	59593	159929	.37262160
5787358	55442	149316	.37130649
5789226	58723	152748	.38444365
5791137	58095	163828	.35460971
5793186	59478	157069	.37867434
5795151	57019	159615	.35722833
5797148	52365	151820	.34491503
5799047	58317	159827	.36487577
5801046	58478	160540	.36425812
5803054	55148	146872	.37548341
5804891	62687	175315	.35756780
580621	70402	162619	.43292604
5807084	55627	150547	.36949922
5808967	66672	179106	.37224883
5811207	56401	153131	.36831862
5813123	50026	137075	.36495349
5814838	58290	156507	.37244340
5816796	51813	135341	.38283299
5818489	61924	158178	.39148301
5820468	47499	122561	.38755395
5822001	47864	123543	.38742785
5823547	56526	158992	.35552732
5825536	59577	157351	.37862485
582655	58872	155530	.37852504
5827504	53327	136605	.39037370
5829213	57229	152052	.37637781
5831115	58417	157483	.37094162
5833085	57446	151320	.37963256
5834978	57569	151548	.37987304
5836874	65582	122461	.53553376
5838406	64525	121255	.53214300
5839923	58385	163482	.35713411
5841968	60580	160251	.37803196
5843973	60667	160270	.37852998
5845978	45549	117401	.38797795
584601	58881	155476	.37871439
5847447	58892	155657	.37834469
5849394	57554	156420	.36794527
5851351	64180	174834	.36709106
5853538	58921	155327	.37933520
5855481	57532	150969	.38108485
5857370	58530	158481	.36931871
5859352	57557	155187	.37088802
5861293	59157	159019	.37201214
5863282	59072	158850	.37187283
5865269	58764	157255	.37368605
586546	58873	155563	.37845117
5867236	58800	159539	.36856191
5869232	59125	158740	.37246440
5871218	58347	158500	.36811987
5873201	59092	158836	.37203152
5875188	59092	158837	.37202918
5877175	59089	158880	.37190961
5879162	59073	158603	.37245827
5881146	57441	156435	.36718764
5883103	58510	158316	.36957730
588492	58878	155444	.37877306
5885083	58813	157933	.37239209
5887059	55214	145352	.37986405
5888877	58210	155000	.37554838
5890816	46154	119730	.38548400
5892314	56146	151963	.36947151
5894215	62523	164618	.37980658
5896274	60824	159816	.38058767
5898273	58380	160117	.36460838
5900276	54615	149669	.36490522
5902148	55765	153365	.36360968
5904067	59281	159138	.37251316
590437	59097	156731	.37706005
5906058	53151	177102	.30011518
5908273	52911	176606	.29959910
59084	59064	160269	.36853040
5910482	53142	177099	.30006945
5912697	57748	156051	.37005850
5914649	60248	161701	.37258891
5916672	60218	161987	.37174588
5918698	60358	162279	.37193968
5920728	59637	159764	.37328184
5922727	59669	159791	.37341902
592398	59128	157836	.37461669
5924726	59373	158978	.37346676
5926715	59642	159823	.37317532
5928714	59549	159237	.37396459
5930706	59465	159135	.37367643
5932697	59669	159863	.37325084
5934697	55140	147035	.37501275
5936536	61123	163910	.37290586
5938586	56573	151192	.37417985
5940477	57850	156330	.37005053
5942433	56576	151825	.37263955
594372	56537	155613	.36331797
5944332	56007	151690	.36922011
5946230	60569	161387	.37530284
5948249	60548	161243	.37550777
5950266	60585	161403	.37536477
5952285	60685	161722	.37524270
5954308	60541	161226	.37550395
5956325	60560	161297	.37545645
5958343	57913	156393	.37030429
5960299	57741	156382	.36923047
5962255	59292	156545	.37875371
596319	56274	155038	.36296907
5964213	57191	155450	.36790607
5966158	62284	159312	.39095611
5968151	61354	163775	.37462372
5970200	56242	152705	.36830490
5972110	57026	155936	.36570131
5974061	62709	168762	.37158246
5976172	51986	134715	.38589615
5977857	58762	158373	.37103546
5979838	46073	120804	.38138637
5981350	46038	120799	.38111242
598258	5833	19048	.30622637
5982861	58122	158403	.36692486
5984843	47954	129602	.37000972
598498	53793	146725	.36662463
5986465	58124	160186	.36285318
5988469	56987	154494	.36886222
5990402	56252	153459	.36656044
5992322	61897	165002	.37512878
5994386	55223	151559	.36436635
5996282	47954	129626	.36994121
5997904	55218	152221	.36274889
5999808	57114	154534	.36958856
6001741	56302	154543	.36431284
600334	59121	156585	.37756490
6003674	57048	155110	.36779060
6005614	57235	155701	.36759558
6007562	56776	153532	.36979912
6009483	56167	154653	.36318079
6011418	57999	156383	.37087790
6013374	55728	153344	.36341819
6015292	57312	155597	.36833615
6017238	57726	156684	.36842306
6019198	60770	158795	.38269466
6021184	50643	142961	.35424346
602293	58824	156707	.37537570
6022972	57698	154890	.37250952
6024910	57578	154766	.37203261
6026846	55849	150517	.37104778
6028729	57000	153724	.37079441
6030652	60131	157372	.38209465
6032621	57880	156996	.36867181
6034585	56450	153676	.36733126
6036507	57523	156438	.36770477
6038464	56863	154599	.36780962
6040398	55611	154482	.35998368
6042330	57127	154307	.37021651
604253	52403	148012	.35404561
6044260	56557	156131	.36224068
6046213	56095	155078	.36172119
6048153	46179	125427	.36817431
6049730	46243	123811	.37349670
6051279	57295	151792	.37745731
6053178	57295	160955	.35596905
6055191	59568	114694	.51936457
6056626	62798	160049	.39236733
6058628	45555	124436	.36609180
6060185	57917	160284	.36133987
606105	57571	162683	.35388454
6062190	56272	155097	.36281810
6064130	55044	152991	.35978586
6066044	55455	154007	.36008103
6067971	56251	154949	.36302912
6069909	57120	155829	.36655564
6071859	42758	127206	.33613194
6073451	55921	145937	.38318589
6075277	57416	149740	.38343795
6077150	58636	152459	.38460176
6079057	70277	161381	.43547257
6081076	62208	165930	.37490508
608140	54343	139608	.38925419
6083152	59069	160601	.36779970
6085161	57820	158308	.36523738
6087141	53568	138740	.38610350
6088877	62868	160178	.39248835
6090881	58453	154314	.37879259
6092811	58752	158463	.37076162
6094793	59464	161269	.36872554
6096810	58363	160055	.36464340
6098812	62239	166012	.37490663
609887	54219	139292	.38924704
6100889	59599	161787	.36837941
6102913	74607	192783	.38699989
6105324	59151	157327	.37597488
6107292	58835	157127	.37444233
61089	59061	160214	.36863819
6109258	58138	160821	.36150751
6111270	61982	160016	.38734876
6113272	61941	159610	.38807718
6115269	62006	160492	.38634947
611630	53119	136854	.38814356
6117277	61762	159370	.38753843
6119271	61277	159301	.38466174
6121264	61478	160509	.38301902
6123272	61951	159650	.38804259
6125269	56648	152433	.37162556
6127176	56569	150821	.37507376
6129063	56569	150822	.37507127
6130950	58541	160158	.36552029
6132953	58825	155531	.37822041
613342	53354	137471	.38811094
6134899	46419	121331	.38258153
6136417	53990	146526	.36846702
6138250	44444	128278	.34646626
6139855	58996	158357	.37255062
6141836	59024	158448	.37251337
6143818	59133	158537	.37299179
6145801	59080	158479	.37279387
6147783	59087	158468	.37286392
6149765	59104	158570	.37273128
615062	53971	139353	.38729700
6151749	58427	156546	.37322576
6153707	59644	157605	.37843977
6155679	60907	160417	.37967921
6157686	60012	156941	.38238573
6159649	60613	159649	.37966413
6161646	59001	153135	.38528749
6163562	63889	164384	.38865704
6165618	56463	152032	.37138891
6167520	56488	152105	.37137503
616805	53803	138277	.38909580
6169423	56589	152112	.37202193
6171326	56573	152226	.37163822
6173230	56604	151986	.37242903
6175131	56346	151539	.37182507
6177027	60795	159442	.38129852
6179022	60707	158016	.38418261
6180999	57905	158743	.36477198
6182985	59341	158908	.37342990
6184973	44523	128363	.34685228
618535	54278	139461	.38919841
6186579	44542	128446	.34677607
6188186	44354	127808	.34703617
6189785	44420	128111	.34673056
6191388	44356	128288	.34575330
6192993	44775	129323	.34622611
6194611	44557	128272	.34736341
6196216	44467	128306	.34656991
6197821	45777	129875	.35246968
6199446	44277	127337	.34771511
6201039	44820	129638	.34573196
6202661	53468	137830	.38792715
620280	54203	139401	.38882791
6204385	53468	137828	.38793278
6206109	59112	158455	.37305228
6208091	58105	155180	.37443613
6210032	54254	148075	.36639540
6211884	53896	146864	.36697897
6213721	53216	145208	.36648118
6215538	53869	146827	.36688756
6217375	53797	146488	.36724509
6219208	54105	147064	.36790104
622024	52814	136215	.38772528
6221048	53973	147164	.36675409
6222889	53613	145910	.36743883
6224714	54123	146931	.36835657
6226552	54078	147171	.36745010
6228393	53868	146598	.36745385
6230227	54715	149217	.36668074
6232094	44734	127657	.35042340
6233691	60891	159640	.38142696
6235688	60375	160495	.37617994
623728	52736	135745	.38849313
6237696	60353	158789	.38008300
6239682	63033	161431	.39046403
6241701	63048	161797	.38967347
6243725	62127	163662	.37960552
6245772	60408	158356	.38146960
6247753	59405	156169	.38038919
6249707	60763	159372	.38126521
6251701	59750	155902	.38325358
6253651	60000	151917	.39495250
625426	53206	136367	.39016770
6255551	60669	159252	.38096224
6257543	60261	155219	.38823211
6259485	58680	155435	.37752115
6261429	60342	156793	.38485136
6263390	58870	155526	.37852191
6265336	60000	151244	.39670995
6267228	60469	157449	.38405451
6269198	60444	159112	.37988335
6271188	59927	156219	.38360890
627132	53838	138123	.38978301
6273142	58159	159709	.36415605
6275140	58869	155571	.37840600
6277086	58914	155559	.37872447
6279032	62453	175450	.35595896
6281227	59233	155674	.38049385
6283174	56033	110412	.50749012
6284556	52087	134915	.38607271
6286244	52028	134809	.38593862
6287931	52085	134858	.38622106
628860	53602	138008	.38839777
6289618	52139	135074	.38600322
6291308	52198	134934	.38684097
6292996	51923	134418	.38628011
6294678	52036	134787	.38606097
6296364	51964	134882	.38525526
6298052	52028	134831	.38587565
6299739	52102	134749	.38665964
6301425	52092	134912	.38611835
6303113	52098	134709	.38674476
6304798	52053	134950	.38572063
630587	52279	135367	.38620195
6306486	51975	134520	.38637377
6308169	51983	134585	.38624660
63093	59076	160272	.36859838
6309855	52030	134722	.38620269
6311541	51999	134682	.38608722
6313226	52019	134766	.38599498
6314912	79122	144162	.54884088
6316716	59295	155653	.38094350
6318663	55215	147129	.37528291
6320504	57518	156954	.36646405
6322467	57287	158163	.36220228
632281	52876	136356	.38777904
6324446	57227	157843	.36255646
6326421	57116	157598	.36241576
6328392	57211	158112	.36183844
6330370	58864	155493	.37856366
6332315	58867	155511	.37853913
6334260	58798	155271	.37867985
6336202	58848	155478	.37849727
6338147	58784	155605	.37777706
633987	54611	140366	.38906145
6340094	58862	155490	.37855810
6342039	58850	155537	.37836656
6343985	58922	155556	.37878320
6345931	58904	155514	.37876975
6347876	58880	155554	.37851807
6349822	58973	155579	.37905501
6351768	58918	155523	.37883785
6353714	58870	155519	.37853895
6355659	58850	155526	.37839332
635743	34964	122896	.28450071
6357605	58859	155507	.37849743
6359550	58905	155457	.37891506
6361495	58921	155519	.37886689
6363440	58791	155428	.37825230
6365384	58914	155303	.37934875
6367327	58864	155493	.37856366
6369272	58891	155449	.37884450
6371217	58863	155493	.37855723
637281	57983	157860	.36730647
6373162	58923	155542	.37882372
6375108	58860	155478	.37857446
6377053	58864	155493	.37856366
6378998	58843	155485	.37844808
6380943	58894	155463	.37882968
6382888	58971	155593	.37900805
6384834	58890	155507	.37869677
6386779	58893	155541	.37863328
6388725	58890	155471	.37878446
6390670	58869	155509	.37855686
639256	57977	157853	.36728475
