Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
GCF_000017765.1_ASM1776v1_genomic	1116754	1102057	1099265	1092858	1089723	.96200	.94950	.94700	.94150	.93850
GCF_000017785.1_ASM1778v1_genomic	418170	416701	414933	412775	411806	.88450	.88150	.87750	.87300	.87100
GCF_000017805.1_ASM1780v1_genomic	1314267	1299212	1292698	1282663	1274388	.91850	.90800	.90350	.89650	.89050
GCF_000017845.1_ASM1784v1_genomic	1297186	1288547	1284362	1272357	1262801	.95000	.94400	.94100	.93200	.92500
GCF_000017865.1_ASM1786v1_genomic	514317	509978	509700	508907	508523	.96350	.95500	.95450	.95300	.95250
GCF_000017885.4_ASM1788v4_genomic	885414	879280	878239	875849	874925	.95600	.94950	.94800	.94550	.94450
GCF_000017905.1_ASM1790v1_genomic	367568	363468	362835	360254	359242	.90300	.89300	.89150	.88500	.88250
GCF_000017965.1_ASM1796v1_genomic	1142112	1139645	1135225	1129269	1124862	.94850	.94600	.94250	.93750	.93400
GCF_000017985.1_ASM1798v1_genomic	1114319	1100144	1096769	1089901	1086260	.96250	.95050	.94750	.94150	.93850
GCF_000018005.1_ASM1800v1_genomic	2005660	1988443	1975869	1955154	1921834	.89300	.88550	.88000	.87050	.85600
GCF_000018025.1_ASM1802v1_genomic	1342139	1331430	1327783	1321737	1317510	.97300	.96500	.96250	.95800	.95500
GCF_000018045.1_ASM1804v1_genomic	1141209	1123800	1121639	1113812	1109927	.96400	.94900	.94750	.94100	.93750
GCF_000018065.1_ASM1806v1_genomic	403334	401960	401715	400567	400243	.92750	.92450	.92400	.92150	.92050
GCF_000018085.1_ASM1808v1_genomic	1326304	1306778	1303939	1293882	1283639	.96550	.95100	.94900	.94150	.93400
GCF_000018105.1_ASM1810v1_genomic	1954868	1970201	1941949	1912280	1869899	.93500	.94250	.92900	.91500	.89450
GCF_000018125.1_ASM1812v1_genomic	429756	427165	426133	424876	424403	.94650	.94100	.93850	.93600	.93450
GCF_000018145.1_ASM1814v1_genomic	1019349	1008267	1002065	988523	977271	.92300	.91300	.90700	.89500	.88500
GCF_000018185.1_ASM1818v1_genomic	486994	483227	481410	479441	478795	.95550	.94850	.94450	.94100	.93950
GCF_000018205.1_ASM1820v1_genomic	287327	285279	284697	283885	283167	.93350	.92650	.92500	.92200	.92000
GCF_000018225.1_ASM1822v1_genomic	293380	291218	290396	289452	288611	.93300	.92600	.92350	.92050	.91750
GCF_000018245.1_ASM1824v1_genomic	345313	343347	342129	340464	338547	.90350	.89800	.89500	.89050	.88550
GCF_000018265.1_ASM1826v1_genomic	1319091	1302449	1296776	1284893	1273418	.91200	.90050	.89650	.88800	.88000
GCF_000018285.1_ASM1828v1_genomic	1241727	1233581	1229367	1223665	1220264	.96000	.95350	.95050	.94600	.94300
GCF_000018325.1_ASM1832v1_genomic	734694	729385	728090	725780	724426	.94100	.93400	.93250	.92950	.92750
GCF_000018345.1_ASM1834v1_genomic	1536539	1521625	1514112	1500606	1484886	.92300	.91400	.90950	.90100	.89150
GCF_000018385.1_ASM1838v1_genomic	1182459	1166010	1162979	1156409	1152786	.96750	.95400	.95150	.94600	.94300
GCF_000018405.1_ASM1840v1_genomic	941358	924862	922838	914345	909169	.95450	.93800	.93600	.92700	.92200
GCF_000018425.1_ASM1842v1_genomic	549543	543173	540930	537079	535815	.93550	.92450	.92100	.91450	.91200
GCF_000018445.1_ASM1844v1_genomic	956059	951112	949210	944422	941682	.95700	.95200	.95000	.94500	.94250
GCF_000018505.1_ASM1850v1_genomic	1552763	1533397	1529766	1515633	1498858	.88600	.87500	.87300	.86500	.85550
GCF_000018525.1_ASM1852v1_genomic	792272	780540	779068	773123	771033	.95650	.94250	.94050	.93350	.93100
GCF_000018545.1_ASM1854v1_genomic	1598166	1584133	1574288	1560145	1541400	.92750	.91950	.91350	.90550	.89450
GCF_000018605.1_ASM1860v1_genomic	502675	502027	498946	495486	492037	.92650	.92550	.92000	.91350	.90700
GCF_000018625.1_ASM1862v1_genomic	1114623	1100182	1096681	1090411	1086823	.96900	.95650	.95350	.94800	.94500
GCF_000018665.1_ASM1866v1_genomic	1533275	1507290	1504400	1485863	1468205	.90600	.89100	.88900	.87800	.86750
GCF_000018685.1_ASM1868v1_genomic	1145146	1140342	1137759	1133235	1129650	.94500	.94100	.93900	.93500	.93200
GCF_000018705.1_ASM1870v1_genomic	1177288	1160986	1157745	1150938	1146898	.96900	.95550	.95300	.94750	.94400
GCF_000018725.1_ASM1872v1_genomic	785514	773889	772424	766452	764377	.95650	.94250	.94100	.93350	.93100
GCF_000018745.1_ASM1874v1_genomic	480073	478615	477472	476847	476251	.93500	.93200	.93000	.92850	.92750
GCF_000018765.1_ASM1876v1_genomic	1323757	1317978	1309264	1298083	1290890	.95450	.95050	.94400	.93600	.93050
GCF_000018785.1_ASM1878v1_genomic	352063	348454	348256	346710	346520	.94050	.93100	.93050	.92600	.92550
GCF_000018805.1_ASM1880v1_genomic	1087610	1078360	1074440	1070188	1067579	.92800	.92000	.91700	.91350	.91100
GCF_000018825.1_ASM1882v1_genomic	1379769	1372379	1369894	1363647	1353059	.93950	.93450	.93300	.92900	.92150
GCF_000018845.1_ASM1884v1_genomic	1249915	1231777	1229099	1216780	1206054	.91400	.90050	.89850	.88950	.88150
GCF_000018865.1_ASM1886v1_genomic	1252233	1238795	1230833	1218486	1210867	.95250	.94250	.93600	.92700	.92100
GCF_000018885.1_ASM1888v1_genomic	748035	740593	739908	738201	737717	.94800	.93900	.93800	.93600	.93500
GCF_000018905.1_ASM1890v1_genomic	794042	782427	780923	774893	772798	.95550	.94150	.93950	.93200	.92950
GCF_000018945.1_ASM1894v1_genomic	454297	446819	446162	444405	443396	.96400	.94850	.94700	.94300	.94100
GCF_000018965.1_ASM1896v1_genomic	510248	508136	504416	501263	499930	.93400	.93050	.92350	.91750	.91500
GCF_000018985.1_ASM1898v1_genomic	496665	494404	491053	488340	487225	.93700	.93250	.92650	.92100	.91900
GCF_000019005.1_ASM1900v1_genomic	495732	493661	490024	487079	485716	.93900	.93500	.92800	.92250	.92000
GCF_000019025.1_ASM1902v1_genomic	490673	488350	484930	482514	481491	.92900	.92450	.91800	.91350	.91150
GCF_000019045.1_ASM1904v1_genomic	663537	659089	654893	650420	647932	.93250	.92600	.92000	.91400	.91050
GCF_000019065.1_ASM1906v1_genomic	561144	559208	556168	552589	549735	.91350	.91000	.90500	.89950	.89450
GCF_000019125.1_ASM1912v1_genomic	1434133	1405720	1404877	1394345	1384265	.94350	.92500	.92450	.91750	.91100
GCF_000019145.1_ASM1914v1_genomic	1343607	1316404	1312913	1300632	1286833	.91250	.89400	.89150	.88350	.87400
GCF_000019165.1_ASM1916v1_genomic	695954	687014	682907	678545	676401	.90500	.89350	.88800	.88250	.87950
GCF_000019185.1_ASM1918v1_genomic	1268237	1258329	1254762	1249281	1246144	.97050	.96300	.96000	.95600	.95350
GCF_000019205.1_ASM1920v1_genomic	352086	348299	347731	344975	343753	.89600	.88650	.88500	.87800	.87450
GCF_000019225.1_ASM1922v1_genomic	1104337	1091301	1088518	1082563	1079916	.96500	.95400	.95150	.94600	.94400
GCF_000019245.4_ASM1924v3_genomic	694382	688527	686824	685355	684335	.95800	.95000	.94800	.94550	.94450
GCF_000019265.1_ASM1926v1_genomic	524423	522238	518364	515350	513761	.93400	.93000	.92300	.91800	.91500
GCF_000019285.1_ASM1928v1_genomic	468843	466140	465579	463860	463136	.91500	.90950	.90850	.90500	.90350
GCF_000019305.1_ASM1930v1_genomic	914440	909442	908242	904024	898111	.89050	.88550	.88450	.88050	.87450
GCF_000019325.1_ASM1932v1_genomic	584347	584486	579657	576453	574756	.94450	.94450	.93650	.93150	.92850
GCF_000019345.1_ASM1934v1_genomic	166670	164893	164652	163816	163380	.88650	.87700	.87600	.87150	.86900
GCF_000019365.1_ASM1936v1_genomic	1697087	1677036	1669723	1648940	1621192	.87750	.86700	.86300	.85250	.83800
GCF_000019385.1_ASM1938v1_genomic	1142737	1128648	1124587	1117189	1112854	.96300	.95100	.94750	.94150	.93800
GCF_000019405.1_ASM1940v1_genomic	532013	528561	525930	522153	520048	.94000	.93400	.92900	.92250	.91850
GCF_000019425.1_ASM1942v1_genomic	1100738	1090799	1083660	1075403	1070819	.93950	.93100	.92500	.91800	.91400
GCF_000019445.1_ASM1944v1_genomic	1372012	1348180	1346399	1336629	1326724	.95050	.93400	.93250	.92600	.91900
GCF_000019465.1_ASM1946v1_genomic	1133602	1123833	1119433	1113908	1110853	.96700	.95850	.95500	.95000	.94750
GCF_000019485.1_ASM1948v1_genomic	830214	821207	820204	813930	811927	.97400	.96300	.96200	.95450	.95250
GCF_000019505.1_ASM1950v1_genomic	1788247	1763077	1760770	1746453	1728678	.89750	.88450	.88350	.87650	.86750
GCF_000019525.1_ASM1952v1_genomic	1424639	1414521	1408899	1402024	1397862	.96000	.95300	.94950	.94500	.94200
GCF_000019545.1_ASM1954v1_genomic	949416	944471	943268	938641	932415	.89150	.88700	.88550	.88150	.87550
GCF_000019565.1_ASM1956v1_genomic	1419089	1395727	1392170	1381545	1373148	.95900	.94300	.94050	.93350	.92750
GCF_000019585.2_ASM1958v2_genomic	1049447	1053716	1029040	1008619	991895	.80150	.80450	.78550	.77000	.75750
GCF_000019625.1_ASM1962v1_genomic	451285	445285	444394	442615	441704	.96150	.94850	.94650	.94300	.94100
GCF_000019645.1_ASM1964v1_genomic	1258759	1244870	1239868	1230639	1224127	.96550	.95450	.95100	.94400	.93900
GCF_000019665.1_ASM1966v1_genomic	547703	543490	541597	539934	538807	.95800	.95050	.94700	.94400	.94200
GCF_000019705.1_ASM1970v1_genomic	269194	270483	267740	264715	261549	.86650	.87100	.86200	.85200	.84200
GCF_000019725.1_ASM1972v1_genomic	1539085	1515623	1512296	1497029	1478899	.89250	.87850	.87700	.86800	.85750
GCF_000019745.1_ASM1974v1_genomic	383278	380603	380587	379768	379760	.98250	.97550	.97550	.97350	.97300
GCF_000019765.1_ASM1976v1_genomic	601288	602880	595950	591093	588299	.93450	.93700	.92600	.91850	.91400
GCF_000019785.1_ASM1978v1_genomic	1098115	1070694	1069297	1058436	1047349	.89450	.87250	.87100	.86250	.85350
GCF_000019825.1_ASM1982v1_genomic	488381	486028	483019	480390	479261	.94000	.93550	.92950	.92450	.92250
GCF_000019845.1_ASM1984v1_genomic	1061126	1052960	1050096	1044647	1040163	.96050	.95300	.95050	.94550	.94150
GCF_000019865.1_ASM1986v1_genomic	475001	473558	472441	471801	471236	.94550	.94300	.94050	.93950	.93800
GCF_000019885.1_ASM1988v1_genomic	491607	490162	488993	488320	487712	.93500	.93250	.93000	.92900	.92750
GCF_000019905.1_ASM1990v1_genomic	724253	715985	714185	711248	709897	.95250	.94200	.93950	.93550	.93350
GCF_000019925.1_ASM1992v1_genomic	1724524	1700622	1698913	1685704	1669379	.90250	.89000	.88900	.88200	.87350
GCF_000019945.1_ASM1994v1_genomic	1318365	1298233	1295758	1282556	1269510	.90150	.88800	.88600	.87700	.86800
GCF_000019965.1_ASM1996v1_genomic	1387489	1371749	1369930	1362341	1355066	.93150	.92100	.91950	.91450	.90950
GCF_000019985.1_ASM1998v1_genomic	512907	511460	507217	504028	502507	.92850	.92600	.91850	.91250	.90950
GCF_000020005.1_ASM2000v1_genomic	735498	733489	731176	728652	726964	.92200	.91900	.91650	.91300	.91100
GCF_000020025.1_ASM2002v1_genomic	2139458	2134566	2120056	2097454	2070310	.94450	.94250	.93600	.92600	.91400
GCF_000020045.1_ASM2004v1_genomic	2023802	2009090	2004371	1990280	1972288	.93300	.92600	.92400	.91750	.90900
GCF_000020065.1_ASM2006v1_genomic	186969	185939	184942	183711	181701	.91150	.90600	.90150	.89550	.88550
GCF_000020085.1_ASM2008v1_genomic	1150044	1141020	1135945	1129659	1125651	.96550	.95750	.95350	.94800	.94500
GCF_000020105.1_ASM2010v1_genomic	509520	500565	496641	490032	487522	.91150	.89550	.88850	.87650	.87200
GCF_000020125.1_ASM2012v1_genomic	1921824	1905468	1902249	1889437	1876244	.93600	.92800	.92600	.92000	.91350
GCF_000020145.1_ASM2014v1_genomic	388496	383447	382800	381038	380357	.94550	.93300	.93150	.92700	.92550
GCF_000020165.1_ASM2016v1_genomic	853557	848447	847677	843139	838409	.88700	.88200	.88100	.87650	.87150
GCF_000020185.1_ASM2018v1_genomic	1047236	1038672	1030231	1022494	1017539	.85950	.85250	.84550	.83900	.83500
GCF_000020205.1_ASM2020v1_genomic	1243774	1230989	1226399	1214891	1201602	.93400	.92450	.92100	.91250	.90250
GCF_000020225.1_ASM2022v1_genomic	640255	627447	626012	622330	620867	.96100	.94200	.94000	.93450	.93200
GCF_000020245.1_ASM2024v1_genomic	376199	368063	367013	363825	362425	.93550	.91500	.91250	.90450	.90100
GCF_000020265.1_ASM2026v1_genomic	1518949	1497712	1493719	1482902	1470614	.94200	.92900	.92650	.92000	.91200
GCF_000020285.1_ASM2028v1_genomic	811490	806102	805743	801601	798119	.88700	.88100	.88050	.87600	.87200
GCF_000020305.1_ASM2030v1_genomic	287450	286973	285392	284798	284404	.95600	.95450	.94900	.94700	.94600
GCF_000020325.1_ASM2032v1_genomic	408305	404294	402220	399681	397280	.88850	.87950	.87500	.86950	.86400
GCF_000020345.1_ASM2034v1_genomic	945860	941470	939702	934725	927443	.88850	.88450	.88300	.87800	.87100
GCF_000020365.1_ASM2036v1_genomic	1329035	1320748	1311634	1301828	1293557	.93950	.93350	.92750	.92050	.91450
GCF_000020385.1_ASM2038v1_genomic	960678	944706	941445	934313	929729	.96200	.94600	.94250	.93550	.93100
GCF_000020405.1_ASM2040v1_genomic	549314	544205	541532	537712	536001	.93650	.92800	.92350	.91700	.91400
GCF_000020425.1_ASM2042v1_genomic	671077	664521	661130	654821	650809	.94750	.93850	.93350	.92450	.91900
GCF_000020445.1_ASM2044v1_genomic	1336060	1313465	1312875	1303391	1294541	.93050	.91450	.91400	.90750	.90150
GCF_000020465.1_ASM2046v1_genomic	659121	648474	645885	642890	641346	.95400	.93850	.93500	.93050	.92850
GCF_000020485.1_ASM2048v1_genomic	602945	594740	593565	591431	590878	.93550	.92250	.92100	.91750	.91650
GCF_000020505.1_ASM2050v1_genomic	554346	545016	544753	540859	539974	.96850	.95200	.95150	.94500	.94350
GCF_000020525.1_ASM2052v1_genomic	787678	782502	781445	778327	776952	.95650	.95050	.94900	.94500	.94350
GCF_000020545.1_ASM2054v1_genomic	642830	635915	632298	630008	628488	.93950	.92950	.92400	.92100	.91850
GCF_000020565.1_ASM2056v1_genomic	411660	413518	407610	403485	399446	.87350	.87750	.86500	.85650	.84750
GCF_000020585.3_ASM2058v3_genomic	1088690	1083623	1080507	1077402	1076082	.97200	.96750	.96450	.96200	.96050
GCF_000020625.1_ASM2062v1_genomic	622639	614775	612482	609923	608421	.96550	.95300	.94950	.94550	.94350
GCF_000020645.1_ASM2064v1_genomic	720813	712544	708426	704106	701088	.95500	.94400	.93900	.93300	.92900
GCF_000020665.1_ASM2066v1_genomic	1049134	1023847	1023222	1014021	1006968	.91750	.89550	.89500	.88650	.88050
GCF_000020685.1_ASM2068v1_genomic	921287	909976	909164	903972	900812	.95600	.94400	.94300	.93800	.93450
GCF_000020705.1_ASM2070v1_genomic	1208046	1190700	1188158	1181513	1177711	.96950	.95550	.95350	.94850	.94500
GCF_000020725.1_ASM2072v1_genomic	1104956	1087289	1085333	1074953	1067939	.95750	.94250	.94050	.93150	.92550
GCF_000020745.1_ASM2074v1_genomic	1169194	1153279	1150087	1143197	1138866	.96950	.95650	.95350	.94800	.94450
GCF_000020765.1_ASM2076v1_genomic	475103	471090	468413	465911	465052	.93900	.93100	.92550	.92050	.91900
GCF_000020785.1_ASM2078v1_genomic	365311	357919	356913	354857	353366	.93700	.91800	.91550	.91000	.90600
GCF_000020805.1_ASM2080v1_genomic	1084255	1061624	1059694	1049600	1041149	.85700	.83900	.83750	.82950	.82250
GCF_000020825.1_ASM2082v1_genomic	676227	672231	667044	660173	654492	.93750	.93200	.92450	.91500	.90750
GCF_000020865.1_ASM2086v1_genomic	899900	882476	881759	874892	871497	.94600	.92800	.92700	.92000	.91650
GCF_000020885.1_ASM2088v1_genomic	1170160	1153368	1150573	1143955	1140109	.96750	.95400	.95150	.94600	.94300
GCF_000020925.1_ASM2092v1_genomic	1193747	1176681	1174094	1167383	1163778	.97100	.95700	.95500	.94950	.94650
GCF_000020945.1_ASM2094v1_genomic	348414	346203	345538	345023	344916	.97800	.97150	.97000	.96850	.96800
GCF_000020965.1_ASM2096v1_genomic	453793	450653	449655	448089	447136	.92600	.91950	.91750	.91450	.91250
GCF_000021005.1_ASM2100v1_genomic	1064110	1044069	1042241	1029790	1018904	.90350	.88650	.88500	.87450	.86500
GCF_000021025.1_ASM2102v1_genomic	737257	722882	719396	710205	703822	.93050	.91250	.90800	.89650	.88800
GCF_000021045.1_ASM2104v1_genomic	1217247	1197965	1189959	1173682	1155338	.90750	.89300	.88700	.87500	.86150
GCF_000021065.1_ASM2106v1_genomic	145233	144029	144015	143742	143724	.90450	.89700	.89700	.89550	.89500
GCF_000021085.1_ASM2108v1_genomic	145274	144068	144056	143787	143759	.90450	.89700	.89700	.89550	.89500
GCF_000021125.1_ASM2112v1_genomic	1318797	1315787	1297620	1281050	1270084	.92500	.92250	.91000	.89850	.89050
GCF_000021165.1_ASM2116v1_genomic	387882	379834	378642	375289	373751	.93300	.91350	.91050	.90250	.89900
GCF_000021185.1_ASM2118v1_genomic	710464	705508	704604	702014	700906	.95500	.94800	.94700	.94350	.94200
GCF_000021205.1_ASM2120v1_genomic	1271635	1263612	1261732	1256047	1249279	.93850	.93250	.93150	.92700	.92200
GCF_000021225.1_ASM2122v1_genomic	1307453	1301331	1297357	1290355	1280310	.93400	.92950	.92650	.92150	.91450
GCF_000021245.2_ASM2124v2_genomic	960646	957320	953268	947275	943387	.94550	.94200	.93800	.93250	.92850
GCF_000021265.1_ASM2126v1_genomic	192963	190491	189960	188475	187146	.88250	.87100	.86850	.86200	.85550
GCF_000021285.1_ASM2128v1_genomic	450688	448627	447063	444758	442911	.89400	.88950	.88650	.88200	.87850
GCF_000021305.1_ASM2130v1_genomic	1345588	1337910	1335600	1329413	1321798	.93800	.93300	.93100	.92700	.92150
GCF_000021325.1_ASM2132v1_genomic	879265	864510	860399	850595	842672	.89850	.88300	.87900	.86900	.86100
GCF_000021345.1_ASM2134v1_genomic	1624468	1599088	1596686	1586321	1575960	.94550	.93050	.92950	.92300	.91700
GCF_000021365.1_ASM2136v1_genomic	887712	875645	875443	869952	865934	.94800	.93500	.93500	.92900	.92450
GCF_000021385.1_ASM2138v1_genomic	931804	911416	912151	900759	894163	.92250	.90250	.90300	.89150	.88500
GCF_000021405.1_ASM2140v1_genomic	290307	292362	288572	283963	277783	.86300	.86900	.85750	.84400	.82550
GCF_000021425.1_ASM2142v1_genomic	459216	453163	452180	448930	447838	.95000	.93750	.93500	.92850	.92600
GCF_000021445.1_ASM2144v1_genomic	1299346	1290844	1289564	1283813	1277455	.94400	.93750	.93650	.93250	.92800
GCF_000021485.1_ASM2148v1_genomic	715631	709579	706437	701236	697098	.95950	.95150	.94750	.94050	.93500
GCF_000021525.1_ASM2152v1_genomic	296056	293903	292994	292228	291401	.90050	.89400	.89100	.88900	.88600
GCF_000021545.1_ASM2154v1_genomic	372276	366783	365241	362604	361154	.90750	.89400	.89000	.88400	.88000
GCF_000021565.1_ASM2156v1_genomic	469929	458256	458106	455072	454074	.94750	.92400	.92350	.91750	.91550
GCF_000021605.1_ASM2160v1_genomic	950612	943380	940308	935927	933638	.96550	.95800	.95500	.95050	.94800
GCF_000021625.1_ASM2162v1_genomic	987275	982166	977002	971384	968519	.95500	.95000	.94500	.93950	.93650
GCF_000021645.1_ASM2164v1_genomic	429399	425847	425217	423876	423344	.92550	.91800	.91650	.91350	.91250
GCF_000021665.1_ASM2166v1_genomic	1274538	1268863	1260619	1250375	1244050	.95150	.94700	.94100	.93350	.92850
GCF_000021685.1_ASM2168v1_genomic	690545	682007	681168	678873	677799	.94550	.93400	.93300	.92950	.92800
GCF_000021725.1_ASM2172v1_genomic	389481	385021	384934	382905	382305	.92900	.91850	.91850	.91350	.91200
GCF_000021745.1_ASM2174v1_genomic	1007750	994712	994371	989180	986236	.93600	.92400	.92400	.91900	.91600
GCF_000021765.1_ASM2176v1_genomic	1026104	1007959	1002907	990814	978121	.89700	.88150	.87700	.86650	.85500
GCF_000021785.1_ASM2178v1_genomic	1314579	1306486	1304615	1298526	1291280	.94100	.93500	.93350	.92950	.92400
GCF_000021805.1_ASM2180v1_genomic	1139246	1131483	1126497	1115863	1110209	.95200	.94550	.94100	.93200	.92750
GCF_000021825.1_ASM2182v1_genomic	1533267	1530341	1518434	1499074	1481568	.93550	.93400	.92650	.91500	.90400
GCF_000021845.1_ASM2184v1_genomic	1412302	1394775	1390956	1376353	1358637	.91400	.90250	.90000	.89050	.87900
GCF_000021865.1_ASM2186v1_genomic	883593	861811	861809	850602	842774	.91300	.89050	.89050	.87850	.87050
GCF_000021885.1_ASM2188v1_genomic	522201	518656	514130	509302	507213	.92050	.91400	.90600	.89750	.89400
GCF_000021905.1_ASM2190v1_genomic	1554227	1538816	1532832	1519446	1509615	.95400	.94450	.94100	.93250	.92650
GCF_000021925.1_ASM2192v1_genomic	1273222	1265000	1260825	1255350	1251253	.96450	.95850	.95550	.95100	.94800
GCF_000021945.1_ASM2194v1_genomic	1117994	1106975	1101660	1093358	1089575	.95450	.94500	.94050	.93350	.93000
GCF_000021985.1_ASM2198v1_genomic	806126	790451	789205	780679	775165	.93050	.91250	.91100	.90150	.89500
GCF_000022005.1_ASM2200v1_genomic	931624	910398	908362	899767	893101	.92150	.90050	.89850	.89000	.88350
GCF_000022025.1_ASM2202v1_genomic	1173356	1151674	1150513	1142330	1135928	.94250	.92500	.92400	.91750	.91200
GCF_000022045.1_ASM2204v1_genomic	1388617	1374192	1369369	1358458	1350979	.96000	.95000	.94650	.93900	.93400
GCF_000022065.1_ASM2206v1_genomic	938649	934353	929372	925156	921708	.92250	.91850	.91350	.90950	.90600
GCF_000022085.1_ASM2208v1_genomic	1950339	1950200	1924121	1888316	1827374	.88250	.88250	.87050	.85450	.82700
GCF_000022105.1_ASM2210v1_genomic	676886	669147	667986	662469	655689	.89150	.88150	.88000	.87250	.86350
GCF_000022125.1_ASM2212v1_genomic	689513	678611	677663	672727	671193	.96000	.94450	.94350	.93650	.93400
GCF_000022145.1_ASM2214v1_genomic	1078055	1056013	1053806	1043855	1035419	.85750	.84000	.83800	.83000	.82350
GCF_000022165.1_ASM2216v1_genomic	1196572	1181742	1176636	1168161	1163563	.96400	.95200	.94800	.94100	.93750
GCF_000022185.1_ASM2218v1_genomic	1253588	1240167	1232141	1219761	1212026	.95150	.94150	.93550	.92600	.92000
GCF_000022225.1_ASM2222v1_genomic	1308512	1303605	1287392	1271528	1260962	.93100	.92750	.91600	.90450	.89700
GCF_000022265.1_ASM2226v1_genomic	1047493	1034753	1031865	1026052	1022787	.97350	.96150	.95900	.95350	.95050
GCF_000022285.1_ASM2228v1_genomic	291345	295462	288560	284810	281999	.80600	.81700	.79800	.78750	.78000
GCF_000022305.1_ASM2230v1_genomic	873908	858560	857507	848741	842046	.92050	.90450	.90350	.89400	.88700
GCF_000022325.1_ASM2232v1_genomic	660594	659833	654114	648541	644544	.90150	.90000	.89250	.88500	.87950
GCF_000022345.1_ASM2234v1_genomic	1101403	1087680	1084106	1077245	1073081	.96250	.95050	.94700	.94100	.93750
GCF_000022505.1_ASM2250v1_genomic	1278828	1270819	1269007	1263185	1256008	.93850	.93300	.93150	.92700	.92200
GCF_000022525.1_ASM2252v1_genomic	214800	214112	213803	213740	213716	.97600	.97300	.97150	.97150	.97100
GCF_000022565.1_ASM2256v1_genomic	985192	976413	974829	967563	963627	.95450	.94600	.94450	.93750	.93400
GCF_000022585.1_ASM2258v1_genomic	1010117	1005049	999896	994213	991256	.95350	.94900	.94400	.93850	.93600
GCF_000022605.2_ASM2260v1_genomic	144419	142865	142856	142619	142547	.90100	.89100	.89100	.88950	.88900
GCF_000022625.1_ASM2262v1_genomic	791638	779939	778487	772509	770552	.95650	.94200	.94050	.93300	.93050
GCF_000022645.2_ASM2264v1_genomic	1601822	1587006	1575782	1554320	1528711	.87950	.87150	.86500	.85350	.83950
GCF_000022665.1_ASM2266v1_genomic	1097845	1083561	1080513	1073900	1070459	.96300	.95050	.94800	.94200	.93900
GCF_000022685.1_ASM2268v1_genomic	1546623	1529219	1523692	1507715	1488165	.89900	.88900	.88600	.87650	.86500
GCF_000022705.1_ASM2270v1_genomic	459864	453606	452792	449671	448699	.94850	.93600	.93400	.92750	.92550
GCF_000022725.1_ASM2272v1_genomic	530811	534492	524708	517532	510558	.89600	.90200	.88550	.87350	.86150
GCF_000022745.1_ASM2274v1_genomic	796792	784976	783385	777337	775137	.95500	.94100	.93900	.93150	.92900
GCF_000022765.1_ASM2276v1_genomic	922376	918440	916091	910645	902224	.88800	.88400	.88200	.87650	.86850
GCF_000022785.1_ASM2278v1_genomic	257329	255848	255780	255333	255264	.92600	.92050	.92000	.91850	.91800
GCF_000022805.1_ASM2280v1_genomic	1136912	1127479	1122806	1117499	1114261	.94500	.93700	.93300	.92850	.92600
GCF_000022845.1_ASM2284v1_genomic	1116013	1106881	1102244	1096912	1093919	.94450	.93700	.93300	.92850	.92600
GCF_000022865.1_ASM2286v1_genomic	1298886	1290152	1289045	1283518	1277239	.94400	.93750	.93700	.93300	.92800
GCF_000022885.2_ASM2288v2_genomic	890491	877752	873313	865756	861699	.93450	.92100	.91600	.90850	.90400
GCF_000022905.1_ASM2290v1_genomic	668858	661289	658688	654244	651929	.94900	.93800	.93450	.92800	.92500
GCF_000022925.1_ASM2292v1_genomic	717083	712193	711244	708670	707602	.95650	.95000	.94850	.94500	.94350
GCF_000022985.1_ASM2298v1_genomic	551713	547417	546332	543748	542685	.95400	.94650	.94450	.94000	.93850
GCF_000023005.1_ASM2300v1_genomic	300810	298529	297702	296811	295933	.93200	.92500	.92250	.91950	.91650
GCF_000023025.1_ASM2302v1_genomic	1266898	1259702	1255413	1250232	1247740	.97600	.97000	.96700	.96300	.96100
GCF_000023045.1_ASM2304v1_genomic	721814	716254	715520	713161	712335	.96250	.95500	.95400	.95100	.94950
GCF_000023065.1_ASM2306v1_genomic	838671	826502	824556	820448	817569	.96650	.95250	.95000	.94550	.94200
GCF_000023085.1_ASM2308v1_genomic	775325	768288	766706	764714	763669	.97000	.96100	.95900	.95650	.95500
GCF_000023105.1_ASM2310v1_genomic	1021042	1003357	1001574	994947	990785	.87450	.85950	.85800	.85250	.84850
GCF_000023125.1_ASM2312v1_genomic	1697121	1677623	1676360	1665125	1659029	.97400	.96300	.96250	.95600	.95250
GCF_000023145.1_ASM2314v1_genomic	597213	592393	592186	590656	590280	.97600	.96850	.96800	.96550	.96500
GCF_000023165.1_ASM2316v1_genomic	233422	230835	229849	227694	225564	.85700	.84750	.84400	.83600	.82800
GCF_000023185.1_ASM2318v1_genomic	1757190	1733579	1729598	1718240	1703874	.94750	.93450	.93250	.92650	.91850
GCF_000023205.1_ASM2320v1_genomic	546123	535129	532695	526427	522371	.87350	.85550	.85200	.84200	.83550
GCF_000023225.1_ASM2322v1_genomic	945482	932050	930774	922850	918377	.95900	.94550	.94400	.93600	.93150
GCF_000023245.1_ASM2324v1_genomic	1779997	1747123	1745825	1728951	1714064	.86300	.84750	.84650	.83850	.83100
GCF_000023265.1_ASM2326v1_genomic	485040	479305	477232	474423	472671	.89900	.88850	.88450	.87900	.87600
GCF_000023285.1_ASM2328v1_genomic	620595	611177	609212	606063	604144	.95000	.93550	.93250	.92750	.92450
