Identifier	GC	ATGC	Percentage
GCF_001020035.1_ViralProj285590_genomic	550	1346	.40861812
GCF_001020055.1_ViralProj285596_genomic	3329	9108	.36550285
GCF_001020075.1_ViralMultiSegProj285600_genomic	4207	10200	.41245098
GCF_001021215.1_ViralProj286008_genomic	7474	20260	.36890424
GCF_001021255.1_ViralProj286012_genomic	2192	4194	.52265140
GCF_001021275.1_ViralProj286009_genomic	1716	3753	.45723421
GCF_001021315.1_ViralProj286010_genomic	1260	3141	.40114613
GCF_001023565.1_ViralProj286159_genomic	95428	194701	.49012588
GCF_001027375.1_ViralProj286247_genomic	2999	7769	.38602136
GCF_001028925.1_ViralProj286706_genomic	2240	4991	.44880785
GCF_001028945.1_ViralProj286971_genomic	1145	2796	.40951359
GCF_001028965.1_ViralProj286258_genomic	3169	5181	.61165798
GCF_001028985.1_ViralProj286937_genomic	2534	5704	.44424964
GCF_001029005.1_ViralProj286936_genomic	4174	9246	.45143845
GCF_001029025.1_ViralProj286899_genomic	3808	9575	.39770234
GCF_001029045.1_ViralProj287042_genomic	69415	214699	.32331310
GCF_001030085.1_ViralMultiSegProj286970_genomic	8364	16715	.50038887
GCF_001038595.1_ViralProj287583_genomic	22119	39167	.56473561
GCF_001038615.1_ViralProj287578_genomic	15970	29438	.54249609
GCF_001040755.1_ViralProj287584_genomic	16108	29806	.54042810
GCF_001040775.1_ViralProj287857_genomic	30314	53721	.56428584
GCF_001040795.1_ViralProj287866_genomic	23695	36814	.64364100
GCF_001040815.1_ViralProj287862_genomic	24641	42092	.58540815
GCF_001040975.1_ViralProj287953_genomic	20836	45403	.45891240
GCF_001040995.1_ViralProj287957_genomic	40050	73008	.54857001
GCF_001041015.1_ViralProj287961_genomic	52253	145518	.35908272
GCF_001041035.1_ViralProj287965_genomic	118663	348113	.34087494
GCF_001041055.1_ViralProj287972_genomic	24365	44613	.54614125
GCF_001041075.1_ViralProj287977_genomic	42070	130008	.32359547
GCF_001041095.1_ViralProj287981_genomic	20063	39725	.50504719
GCF_001041115.1_ViralProj287985_genomic	21340	49816	.42837642
GCF_001041135.1_ViralProj287989_genomic	24003	37359	.64249578
GCF_001041155.1_ViralProj287993_genomic	63251	159492	.39657788
GCF_001041175.1_ViralProj287997_genomic	34066	87603	.38886796
GCF_001041215.1_ViralProj288005_genomic	15752	29326	.53713428
GCF_001041235.1_ViralProj288009_genomic	15910	29492	.53946833
GCF_001041275.1_ViralProj288017_genomic	16037	29491	.54379302
GCF_001041295.1_ViralProj288021_genomic	15849	29264	.54158693
GCF_001041315.1_ViralProj288025_genomic	15913	29499	.53944201
GCF_001041335.1_ViralProj287865_genomic	33988	87510	.38838989
GCF_001041355.1_ViralProj287954_genomic	81534	162160	.50279970
GCF_001041375.1_ViralProj287958_genomic	18947	38810	.48819891
GCF_001041395.1_ViralProj287962_genomic	16295	33828	.48170154
GCF_001041415.1_ViralProj287966_genomic	33542	86228	.38899197
GCF_001041435.1_ViralProj287973_genomic	40090	73050	.54880219
GCF_001041455.1_ViralProj287978_genomic	17780	45169	.39363280
GCF_001041475.1_ViralProj287982_genomic	19995	39530	.50581836
GCF_001041495.1_ViralProj287986_genomic	66222	170341	.38876136
GCF_001041515.1_ViralProj287990_genomic	26992	43227	.62442454
GCF_001041535.1_ViralProj287994_genomic	59199	166977	.35453385
GCF_001041555.1_ViralProj287998_genomic	62757	159071	.39452194
GCF_001041575.1_ViralProj288002_genomic	15954	29323	.54407802
GCF_001041615.1_ViralProj288010_genomic	15757	29003	.54328862
GCF_001041635.1_ViralProj288014_genomic	16064	29751	.53994823
GCF_001041655.1_ViralProj288018_genomic	15899	29421	.54039631
GCF_001041675.1_ViralProj288022_genomic	15962	29412	.54270365
GCF_001041695.1_ViralProj288026_genomic	19296	37146	.51946373
GCF_001041715.1_ViralProj287955_genomic	66916	147745	.45291549
GCF_001041735.1_ViralProj287959_genomic	31875	47800	.66684100
GCF_001041755.1_ViralProj287963_genomic	109931	346567	.31719984
GCF_001041775.1_ViralProj287967_genomic	58319	158099	.36887646
GCF_001041795.1_ViralProj287975_genomic	13028	33756	.38594620
GCF_001041815.1_ViralProj287979_genomic	17161	43642	.39322212
GCF_001041835.1_ViralProj287983_genomic	34427	88403	.38943248
GCF_001041855.1_ViralProj287987_genomic	10395	28527	.36439162
GCF_001041875.1_ViralProj287991_genomic	18381	38742	.47444633
GCF_001041895.1_ViralProj287995_genomic	17079	41268	.41385577
GCF_001041915.1_ViralProj287999_genomic	39496	58076	.68007438
GCF_001041955.1_ViralProj288007_genomic	15838	29247	.54152562
GCF_001041995.1_ViralProj288015_genomic	15777	29261	.53918184
GCF_001042035.1_ViralProj288023_genomic	15862	29423	.53910206
GCF_001042055.1_ViralProj287951_genomic	59210	166881	.35480372
GCF_001042095.1_ViralProj287960_genomic	16186	29741	.54423186
GCF_001042115.1_ViralProj287964_genomic	59262	167785	.35320201
GCF_001042135.1_ViralProj287971_genomic	42848	108065	.39650210
GCF_001042155.1_ViralProj287976_genomic	36358	98170	.37035754
GCF_001042175.1_ViralProj287980_genomic	17239	41480	.41559787
GCF_001042195.1_ViralProj287984_genomic	24625	68365	.36019893
GCF_001042215.1_ViralProj287988_genomic	10452	28921	.36139829
GCF_001042235.1_ViralProj287992_genomic	32526	77327	.42062927
GCF_001042255.1_ViralProj287996_genomic	19239	38389	.50115918
GCF_001042275.1_ViralProj288000_genomic	116697	240413	.48540220
GCF_001042295.1_ViralProj288004_genomic	15870	29428	.53928231
GCF_001042335.1_ViralProj288012_genomic	15861	29391	.53965499
GCF_001042355.1_ViralProj288016_genomic	15856	29454	.53833095
GCF_001042395.1_ViralProj288024_genomic	15923	29496	.53983590
GCF_001045265.1_ViralProj288349_genomic	3700	7025	.52669039
GCF_001045285.1_ViralProj288496_genomic	1095	2218	.49368800
GCF_001045305.1_ViralProj288325_genomic	1774	3218	.55127408
GCF_001045325.1_ViralProj288495_genomic	562	1375	.40872727
GCF_001045345.1_ViralProj288492_genomic	207	351	.58974358
GCF_001045365.1_ViralProj288352_genomic	1692	2903	.58284533
GCF_001045385.1_ViralProj288497_genomic	2251	4590	.49041394
GCF_001046705.1_ViralProj14159_genomic	1184	2741	.43195913
GCF_001046725.1_ViralProj33677_genomic	1224	2751	.44492911
GCF_001184805.1_ViralProj290094_genomic	3678	7596	.48420221
GCF_001184825.1_ViralMultiSegProj290353_genomic	5843	11804	.49500169
GCF_001184845.1_ViralProj289889_genomic	2750	7291	.37717734
GCF_001184865.1_ViralProj290310_genomic	2409	5318	.45298984
GCF_001184885.1_ViralMultiSegProj290354_genomic	9409	17899	.52567182
GCF_001184905.1_ViralMultiSegProj290067_genomic	9644	18009	.53551002
GCF_001184925.1_ViralMultiSegProj290352_genomic	9914	17910	.55354550
GCF_001184945.1_ViralProj290360_genomic	1933	5158	.37475765
GCF_001184965.1_ViralProj289929_genomic	3475	8041	.43216017
GCF_001184985.1_ViralProj290311_genomic	814	1789	.45500279
GCF_001185005.2_ViralMultiSegProj290358_genomic	8736	22115	.39502600
GCF_001188625.1_ViralProj290931_genomic	3811	6169	.61776625
GCF_001190085.1_ViralProj291270_genomic	16040	29463	.54441163
GCF_001190195.1_ViralProj291245_genomic	1886	4451	.42372500
GCF_001190215.1_ViralProj291250_genomic	2350	4453	.52773411
GCF_001190235.1_ViralProj291254_genomic	2018	4686	.43064447
GCF_001190255.1_ViralProj291258_genomic	2118	4949	.42796524
GCF_001190275.2_ViralProj291264_genomic	15860	29324	.54085390
GCF_001190295.1_ViralProj291268_genomic	16064	29461	.54526322
GCF_001190315.1_ViralProj291272_genomic	15873	29440	.53916440
GCF_001190335.1_ViralProj291244_genomic	2293	4815	.47622014
GCF_001190355.1_ViralProj291249_genomic	3491	6047	.57731106
GCF_001190375.1_ViralProj291253_genomic	2475	4631	.53444180
GCF_001190395.1_ViralProj291257_genomic	2024	4552	.44463971
GCF_001190415.1_ViralProj291263_genomic	15859	29347	.54039595
GCF_001190435.1_ViralProj291267_genomic	15898	29517	.53860487
GCF_001190455.1_ViralProj291271_genomic	15780	29330	.53801568
GCF_001190475.1_ViralProj291243_genomic	2329	4501	.51744056
GCF_001190495.1_ViralProj291247_genomic	1516	3442	.44044160
GCF_001190515.1_ViralProj291252_genomic	1934	4424	.43716094
GCF_001190535.1_ViralProj291256_genomic	2295	4624	.49632352
GCF_001190555.1_ViralProj291260_genomic	1959	4671	.41939627
GCF_001190575.1_ViralProj291266_genomic	16176	29726	.54417008
GCF_001190595.1_ViralProj291242_genomic	1853	4656	.39798109
GCF_001190615.1_ViralProj291246_genomic	1684	4609	.36537209
GCF_001190635.1_ViralProj291251_genomic	1870	4199	.44534412
GCF_001190655.1_ViralProj291255_genomic	2140	4654	.45981951
GCF_001190675.1_ViralProj291259_genomic	1773	4366	.40609253
GCF_001190695.1_ViralProj291265_genomic	15912	29506	.53928014
GCF_001190715.1_ViralProj291269_genomic	15797	28876	.54706330
GCF_001190735.1_ViralProj291273_genomic	16158	29594	.54598905
GCF_001271015.1_ViralProj293043_genomic	1139	2745	.41493624
GCF_001271035.1_ViralProj293047_genomic	5967	10870	.54894204
GCF_001271055.1_ViralProj293051_genomic	276	532	.51879699
GCF_001271075.2_ViralMultiSegProj293055_genomic	5029	11367	.44242104
GCF_001271095.1_ViralProj292100_genomic	2139	4666	.45842263
GCF_001271115.2_ViralProj293045_genomic	2224	4230	.52576832
GCF_001271135.1_ViralProj293049_genomic	3999	9829	.40685725
GCF_001271155.1_ViralProj293053_genomic	15613	31848	.49023486
GCF_001271175.1_ViralProj293044_genomic	15883	33090	.47999395
GCF_001271195.1_ViralProj293048_genomic	3916	10119	.38699476
GCF_001271215.1_ViralProj293052_genomic	337	683	.49341142
GCF_001271235.1_ViralProj293081_genomic	90702	241560	.37548435
GCF_001271275.1_ViralProj293046_genomic	6734	15395	.43741474
GCF_001271295.1_ViralProj293050_genomic	2936	6327	.46404299
GCF_001271315.1_ViralProj293054_genomic	3054	5949	.51336359
GCF_001273685.1_ViralProj293231_genomic	1120	2152	.52044609
GCF_001273705.1_ViralProj293568_genomic	1250	2530	.49407114
GCF_001274045.1_ViralProj293712_genomic	936	1999	.46823411
GCF_001274065.1_ViralProj293716_genomic	932	1875	.49706666
GCF_001274085.1_ViralProj293720_genomic	938	1901	.49342451
GCF_001274105.1_ViralProj293724_genomic	496	1063	.46660395
GCF_001274125.1_ViralProj293728_genomic	1145	2292	.49956369
GCF_001274145.1_ViralProj293733_genomic	1034	2305	.44859002
GCF_001274165.1_ViralProj293706_genomic	1103	2237	.49307107
GCF_001274185.1_ViralProj293714_genomic	839	1799	.46637020
GCF_001274205.1_ViralProj293718_genomic	1163	2469	.47104090
GCF_001274225.2_ViralMultiSegProj293722_genomic	8161	19250	.42394805
GCF_001274245.1_ViralProj293726_genomic	616	1240	.49677419
GCF_001274265.1_ViralProj293731_genomic	1092	2293	.47623201
GCF_001274285.1_ViralProj293707_genomic	1070	2291	.46704495
GCF_001274305.1_ViralProj293715_genomic	1036	2061	.50266860
GCF_001274325.1_ViralProj293719_genomic	747	1826	.40909090
GCF_001274345.1_ViralProj293723_genomic	2744	7320	.37486338
GCF_001274365.1_ViralProj293727_genomic	717	1815	.39504132
GCF_001274385.1_ViralProj293732_genomic	850	1894	.44878563
GCF_001274405.1_ViralProj293685_genomic	45797	124244	.36860532
GCF_001274425.1_ViralProj293713_genomic	714	1635	.43669724
GCF_001274445.1_ViralProj293717_genomic	593	1241	.47784045
GCF_001274465.1_ViralProj293725_genomic	601	1600	.37562500
GCF_001274485.1_ViralProj293730_genomic	1086	1895	.57308707
GCF_001274505.1_ViralProj293734_genomic	1014	2166	.46814404
GCF_001275275.1_ViralProj293729_genomic	1091	2257	.48338502
GCF_001275455.1_ViralProj57809_genomic	1841	4532	.40622241
GCF_001275475.1_ViralProj58117_genomic	10715	38092	.28129265
GCF_001275495.1_ViralProj159663_genomic	9962	30505	.32656941
GCF_001275515.1_ViralProj162151_genomic	16808	40758	.41238529
GCF_001275535.1_ViralProj167781_genomic	15421	41938	.36770947
GCF_001292895.1_ViralProj295309_genomic	5173	10893	.47489213
GCF_001292915.1_ViralProj295580_genomic	1173	2253	.52063914
GCF_001292935.1_ViralMultiSegProj295302_genomic	1740	3341	.52080215
GCF_001292955.1_ViralProj295579_genomic	2751	7475	.36802675
GCF_001292975.1_ViralProj295577_genomic	1138	2188	.52010968
GCF_001292995.1_ViralProj295679_genomic	391647	651523	.60112536
GCF_001293015.1_ViralProj295578_genomic	5488	10938	.50173706
GCF_001305565.3_ViralProj296131.2_genomic	3677	8925	.41198879
GCF_001308335.1_ViralProj298041_genomic	52529	132753	.39568973
GCF_001308355.1_ViralMultiSegProj298045_genomic	5183	12148	.42665459
GCF_001308375.1_ViralProj298049_genomic	1030	2794	.36864710
GCF_001308395.1_ViralProj298065_genomic	22118	48203	.45885110
GCF_001308415.1_ViralProj298069_genomic	28654	57677	.49680115
GCF_001308435.1_ViralProj298073_genomic	14935	32847	.45468383
GCF_001308455.2_ViralProj297387_genomic	73624	160358	.45912271
GCF_001308475.1_ViralProj298042_genomic	3297	9853	.33461889
GCF_001308495.1_ViralProj298046_genomic	1500	3542	.42348955
GCF_001308515.1_ViralProj298061_genomic	21680	42612	.50877687
GCF_001308535.1_ViralProj298066_genomic	21303	41632	.51169773
GCF_001308555.1_ViralProj298070_genomic	48037	175720	.27337241
GCF_001308595.1_ViralProj295853_genomic	5933	14729	.40281078
GCF_001308615.1_ViralProj298040_genomic	3041	8105	.37520049
GCF_001308635.1_ViralProj298044_genomic	4781	8496	.56273540
GCF_001308655.1_ViralMultiSegProj298048_genomic	3550	8418	.42171537
GCF_001308675.2_ViralProj298063_genomic	47320	172064	.27501394
GCF_001308695.1_ViralProj298068_genomic	67505	147303	.45827308
GCF_001308715.1_ViralProj298072_genomic	45236	68016	.66507880
GCF_001308735.1_ViralProj297596_genomic	4875	11649	.41849085
GCF_001308755.1_ViralProj298043_genomic	4463	8087	.55187337
GCF_001308775.1_ViralProj298047_genomic	252689	496200	.50924828
GCF_001308795.2_ViralProj298062_genomic	19832	47636	.41632378
GCF_001308815.1_ViralProj298067_genomic	22259	43587	.51067978
GCF_001308835.1_ViralProj298071_genomic	48572	177534	.27359266
GCF_001310115.1_ViralProj298081_genomic	59157	167435	.35331322
GCF_001310135.2_ViralProj298087_genomic	5323	9867	.53947501
GCF_001310155.1_ViralProj298083_genomic	22239	41666	.53374453
GCF_001310175.1_ViralProj298082_genomic	10666	29508	.36146129
GCF_001310195.1_ViralProj298208_genomic	5091	10761	.47309729
GCF_001310215.1_ViralProj298247_genomic	2019	3955	.51049304
GCF_001316395.1_ViralProj298792_genomic	1206	2744	.43950437
GCF_001316415.1_ViralProj298251_genomic	857	1767	.48500282
GCF_001343705.1_ViralMultiSegProj14344_genomic	2449	5494	.44575900
GCF_001343725.1_ViralMultiSegProj188731_genomic	1753	3813	.45974298
GCF_001343745.1_ViralMultiSegProj237137_genomic	10340	24835	.41634789
GCF_001343765.1_ViralMultiSegProj293212_genomic	5480	16732	.32751613
GCF_001343785.1_ViralMultiSegProj274766_genomic	5746	13154	.43682530
GCF_001343805.1_ViralMultiSegProj176605_genomic	4569	10614	.43046919
GCF_001343825.1_ViralMultiSegProj209727_genomic	6357	18186	.34955460
GCF_001399225.1_ViralProj298991_genomic	74727	182309	.40989199
GCF_001399245.1_ViralProj298907_genomic	120057	473558	.25352121
GCF_001399265.1_ViralProj298990_genomic	86251	193301	.44620048
GCF_001399285.1_ViralProj298920_genomic	80935	196300	.41230259
GCF_001401365.1_ViralProj299179_genomic	700	1705	.41055718
GCF_001402145.1_ViralMultiSegProj299193_genomic	3267	5995	.54495412
GCF_001429915.1_ViralMultiSegProj300232_genomic	3350	6410	.52262090
GCF_001429935.1_ViralProj300236_genomic	1560	3179	.49072035
GCF_001429975.1_ViralProj300244_genomic	227	434	.52304147
GCF_001429995.1_ViralProj300248_genomic	587	1381	.42505430
GCF_001430015.1_ViralProj300252_genomic	2251	5201	.43280138
GCF_001430035.1_ViralProj300256_genomic	94302	171454	.55001341
GCF_001430055.5_ViralProj300260.3_genomic	3895	8915	.43690409
GCF_001430075.1_ViralMultiSegProj300792_genomic	2373	5213	.45520813
GCF_001430095.1_ViralProj299515_genomic	44888	122522	.36636685
GCF_001430115.1_ViralProj300230_genomic	2727	7233	.37702198
GCF_001430135.1_ViralProj300235_genomic	3252	8293	.39213794
GCF_001430155.1_ViralProj300239_genomic	16437	32939	.49901332
GCF_001430175.1_ViralProj300243_genomic	2099	5032	.41713036
GCF_001430215.1_ViralProj300251_genomic	2004	4902	.40881272
GCF_001430235.1_ViralProj300255_genomic	2071	5358	.38652482
GCF_001430255.1_ViralProj300259_genomic	21840	73689	.29638073
GCF_001430275.1_ViralMultiSegProj300791_genomic	2414	5288	.45650529
GCF_001430295.1_ViralMultiSegProj300795_genomic	3914	9553	.40971422
GCF_001430315.1_ViralProj300228_genomic	577	1387	.41600576
GCF_001430335.1_ViralProj300233_genomic	1210	2776	.43587896
GCF_001430375.1_ViralProj300241_genomic	17787	34064	.52216416
GCF_001430395.1_ViralProj300245_genomic	191	328	.58231707
GCF_001430415.1_ViralProj300249_genomic	533	1353	.39393939
GCF_001430435.1_ViralProj300253_genomic	2268	5352	.42376681
GCF_001430455.1_ViralProj300257_genomic	85297	171045	.49868163
GCF_001430475.1_ViralProj300551_genomic	2489	5111	.48698884
GCF_001430495.1_ViralProj300793_genomic	10671	22780	.46843722
GCF_001430515.1_ViralProj300229_genomic	2994	7197	.41600666
GCF_001430535.1_ViralProj300234_genomic	1232	2765	.44556962
GCF_001430555.1_ViralProj300238_genomic	21521	35685	.60308252
GCF_001430575.1_ViralProj300242_genomic	2123	5024	.42257165
GCF_001430595.1_ViralProj300246_genomic	20344	35159	.57862851
GCF_001430615.1_ViralProj300250_genomic	561	1353	.41463414
GCF_001430635.1_ViralProj300254_genomic	1948	5041	.38643126
GCF_001430655.1_ViralProj300258_genomic	85035	178262	.47702258
GCF_001430675.1_ViralMultiSegProj300790_genomic	4856	10757	.45142697
GCF_001430695.1_ViralMultiSegProj300794_genomic	2241	5300	.42283018
GCF_001431875.1_ViralProj301015_genomic	4071	8887	.45808484
GCF_001431895.1_ViralProj301019_genomic	1604	2923	.54875128
GCF_001431915.1_ViralProj301023_genomic	4843	11072	.43740968
GCF_001431935.1_ViralProj301027_genomic	56149	188534	.29781896
GCF_001431955.1_ViralProj301016_genomic	4513	12020	.37545757
GCF_001431995.1_ViralProj301024_genomic	5409	14478	.37360132
GCF_001432035.1_ViralProj301017_genomic	5648	10795	.52320518
GCF_001432055.1_ViralProj301021_genomic	4449	12162	.36581154
GCF_001432075.2_ViralProj301025_genomic	6449	14494	.44494273
GCF_001432095.1_ViralProj301029_genomic	5802	13188	.43994540
GCF_001432115.1_ViralProj301018_genomic	4402	11214	.39254503
GCF_001432135.1_ViralProj301022_genomic	5452	16133	.33794086
GCF_001432155.1_ViralProj301026_genomic	5432	12706	.42751456
GCF_001433545.1_ViralProj301068_genomic	4827	14627	.33000615
GCF_001433565.1_ViralMultiSegProj301069_genomic	2992	5547	.53939066
GCF_001433605.1_ViralMultiSegProj301071_genomic	2315	4961	.46663979
GCF_001433625.1_ViralProj301066_genomic	6436	15696	.41004077
GCF_001433645.1_ViralProj301070_genomic	59705	136896	.43613399
GCF_001440835.1_ViralProj301247_genomic	5234	12004	.43602132
GCF_001440855.1_ViralProj301251_genomic	5780	10877	.53139652
GCF_001440875.1_ViralProj301255_genomic	7642	13769	.55501488
GCF_001440895.1_ViralProj301259_genomic	15211	29767	.51100211
GCF_001440915.1_ViralProj301158_genomic	4840	11003	.43988003
GCF_001440935.1_ViralProj301250_genomic	4762	9526	.49989502
GCF_001440955.1_ViralProj301254_genomic	3739	7770	.48120978
GCF_001440975.1_ViralProj301258_genomic	6667	24837	.26843016
GCF_001440995.1_ViralProj301302_genomic	5402	11390	.47427568
GCF_001441015.1_ViralProj301249_genomic	5589	10815	.51678224
GCF_001441035.1_ViralProj301253_genomic	1105	2531	.43658632
GCF_001441055.1_ViralProj301257_genomic	6339	23193	.27331522
GCF_001441075.1_ViralProj301301_genomic	1203	2754	.43681917
GCF_001441095.1_ViralProj301248_genomic	4882	10011	.48766357
GCF_001441115.1_ViralProj301252_genomic	5454	11176	.48801002
GCF_001441135.1_ViralProj301256_genomic	21502	38049	.56511340
GCF_001441155.1_ViralProj301300_genomic	183	415	.44096385
GCF_001443745.1_ViralProj302017_genomic	10411	26315	.39562986
GCF_001443765.1_ViralProj302021_genomic	2665	7333	.36342561
GCF_001443785.1_ViralProj302025_genomic	2754	8768	.31409671
GCF_001443805.1_ViralProj302029_genomic	11147	21779	.51182331
GCF_001443825.1_ViralProj302033_genomic	7829	21414	.36560194
GCF_001443845.1_ViralProj301458_genomic	5629	15618	.36041746
GCF_001443865.1_ViralProj302019_genomic	8034	18697	.42969460
GCF_001443885.1_ViralProj302023_genomic	2867	7810	.36709346
GCF_001443905.1_ViralProj302027_genomic	113865	205896	.55302191
GCF_001443925.1_ViralProj302031_genomic	8620	19527	.44144005
GCF_001443945.1_ViralMultiSegProj302060_genomic	4517	10890	.41478420
GCF_001443965.1_ViralProj302016_genomic	7839	22879	.34262861
GCF_001443985.1_ViralProj302020_genomic	5421	9809	.55265572
GCF_001444005.1_ViralProj302024_genomic	2760	7656	.36050156
GCF_001444025.1_ViralProj302028_genomic	10369	24521	.42286203
GCF_001444045.1_ViralProj302032_genomic	7095	18553	.38241793
GCF_001444065.1_ViralProj302018_genomic	9119	16248	.56123830
GCF_001444085.1_ViralProj302022_genomic	2537	6929	.36614230
GCF_001444105.1_ViralProj302026_genomic	2589	4850	.53381443
GCF_001444125.1_ViralProj302030_genomic	5325	9653	.55164197
GCF_001444145.1_ViralProj302034_genomic	6768	16053	.42160343
GCF_001444165.1_ViralMultiSegProj302067_genomic	4676	10988	.42555515
GCF_001446205.1_ViralMultiSegProj302170_genomic	4776	10406	.45896598
GCF_001446225.1_ViralMultiSegProj302261_genomic	4244	10485	.40476871
GCF_001446245.1_ViralMultiSegProj302224_genomic	5008	10967	.45664265
GCF_001447045.1_ViralProj302552_genomic	59282	167467	.35399212
GCF_001447065.1_ViralProj302553_genomic	31892	63569	.50169107
GCF_001448375.1_ViralProj303940_genomic	68651	127011	.54051223
GCF_001448395.1_ViralProj303938_genomic	4078	9850	.41401015
GCF_001448415.2_ViralProj303939_genomic	1167	2231	.52308381
GCF_001448435.1_ViralProj303113_genomic	1177	2272	.51804577
GCF_001461065.3_ViralProj304422_genomic	2505	8543	.29322252
GCF_001461085.1_ViralMultiSegProj304898_genomic	2111	3912	.53962167
GCF_001461105.1_ViralProj304902_genomic	2387	4942	.48300283
GCF_001461145.1_ViralProj304897_genomic	852	1813	.46993932
GCF_001461165.1_ViralProj304906_genomic	1865	4178	.44638583
GCF_001461185.1_ViralProj304910_genomic	877	2768	.31683526
GCF_001461205.1_ViralProj304914_genomic	863	2733	.31577021
GCF_001461225.1_ViralProj304918_genomic	4511	9632	.46833471
GCF_001461245.1_ViralMultiSegProj304922_genomic	6304	12045	.52337069
GCF_001461265.1_ViralProj304901_genomic	3033	5997	.50575287
GCF_001461285.1_ViralProj304905_genomic	2354	4784	.49205685
GCF_001461305.1_ViralProj304909_genomic	1331	2903	.45849121
GCF_001461325.1_ViralProj304913_genomic	970	2617	.37065341
GCF_001461345.1_ViralProj304917_genomic	2460	4742	.51876845
GCF_001461365.1_ViralMultiSegProj304921_genomic	1633	3338	.48921509
GCF_001461385.2_ASM146138v2_genomic	9958	29144	.34168267
GCF_001461405.1_ViralProj304899_genomic	1593	3747	.42514011
GCF_001461425.1_ViralProj304903_genomic	2441	5007	.48751747
GCF_001461445.1_ViralProj304907_genomic	2204	4781	.46099142
GCF_001461465.1_ViralProj304911_genomic	952	2922	.32580424
GCF_001461485.1_ViralProj304915_genomic	2653	6393	.41498513
GCF_001461505.1_ViralProj304919_genomic	4987	11343	.43965441
GCF_001461525.1_ViralProj304315_genomic	3866	7707	.50162190
GCF_001461545.1_ViralProj304896_genomic	3041	6733	.45165602
GCF_001461565.1_ViralProj304900_genomic	3025	6139	.49275126
GCF_001461585.1_ViralProj304904_genomic	2298	5056	.45450949
GCF_001461605.1_ViralProj304908_genomic	34369	98382	.34934235
GCF_001461625.1_ViralProj304912_genomic	788	2497	.31557869
GCF_001461645.1_ViralProj304916_genomic	5160	11877	.43445314
GCF_001461665.1_ViralProj304920_genomic	3205	5221	.61386707
GCF_001465085.1_ViralProj305153_genomic	52556	135952	.38657761
GCF_001465105.1_ViralProj305160_genomic	1969	5163	.38136742
GCF_001465485.1_ViralProj305432_genomic	3532	6888	.51277584
GCF_001465505.1_ViralProj305765_genomic	1766	4634	.38109624
GCF_001470035.1_ViralProj306230_genomic	46481	94109	.49390600
GCF_001470055.3_ASM147005v2_genomic	13997	41098	.34057618
GCF_001470075.1_ViralProj306282_genomic	32330	50515	.64000791
GCF_001470095.1_ViralProj306286_genomic	16408	41563	.39477419
GCF_001470115.1_ViralProj306290_genomic	45330	68227	.66439972
GCF_001470135.1_ViralProj306294_genomic	20334	40740	.49911634
GCF_001470155.1_ViralProj306298_genomic	74256	149218	.49763433
GCF_001470175.1_ViralProj306302_genomic	45920	69030	.66521802
GCF_001470195.1_ViralProj306342_genomic	23645	43963	.53783863
GCF_001470215.1_ViralProj306346_genomic	31470	62851	.50070802
GCF_001470235.1_ViralProj306350_genomic	16231	41526	.39086355
GCF_001470255.1_ViralProj306354_genomic	35783	60919	.58738652
GCF_001470275.1_ViralProj306365_genomic	20850	41868	.49799369
GCF_001470295.1_ViralProj306276_genomic	45455	68355	.66498427
GCF_001470315.1_ViralProj306280_genomic	34686	56669	.61208067
GCF_001470335.1_ViralProj306284_genomic	13034	33900	.38448377
GCF_001470355.1_ViralProj306288_genomic	9351	15524	.60235763
GCF_001470375.1_ViralProj306292_genomic	38632	56982	.67796848
GCF_001470395.1_ViralProj306296_genomic	41563	73419	.56610686
GCF_001470415.1_ViralProj306300_genomic	45555	68472	.66530844
GCF_001470435.1_ViralProj306340_genomic	24983	39593	.63099537
GCF_001470455.1_ViralProj306344_genomic	30282	50418	.60061882
GCF_001470475.1_ViralProj306348_genomic	72188	177643	.40636557
GCF_001470495.1_ViralProj306352_genomic	14471	37976	.38105645
GCF_001470515.1_ViralProj306356_genomic	23855	44203	.53966925
GCF_001470535.1_ViralProj306367_genomic	75951	149732	.50724628
GCF_001470555.1_ViralProj306275_genomic	30633	60996	.50221325
GCF_001470575.1_ViralProj306050_genomic	7389	19343	.38199865
GCF_001470595.1_ViralProj306277_genomic	33046	65953	.50105378
GCF_001470615.1_ViralProj306281_genomic	34460	56275	.61235006
GCF_001470635.1_ViralProj306285_genomic	16104	40938	.39337534
GCF_001470655.1_ViralProj306289_genomic	65858	166313	.39598828
GCF_001470675.2_ViralProj306293_genomic	17882	33509	.53364767
GCF_001470695.1_ViralProj306297_genomic	39872	77779	.51263194
GCF_001470715.1_ViralProj306301_genomic	45695	68735	.66479959
GCF_001470735.1_ViralProj306341_genomic	20307	39235	.51757359
GCF_001470755.1_ViralProj306345_genomic	45533	68367	.66600845
GCF_001470775.1_ViralProj306349_genomic	12914	36595	.35288973
GCF_001470795.1_ViralProj306353_genomic	23456	41149	.57002600
GCF_001470815.1_ViralProj306364_genomic	63795	142987	.44615944
GCF_001470835.2_ViralProj306279_genomic	6194	18655	.33202894
GCF_001470855.1_ViralProj306283_genomic	27281	46596	.58547944
GCF_001470875.1_ViralProj306287_genomic	14938	43012	.34729842
GCF_001470895.1_ViralProj306291_genomic	44598	67617	.65956786
GCF_001470915.2_ViralProj306295_genomic	19771	41338	.47827664
