Identifier	DNA_Length	AA_Length
3059107	17174	16490
3059320	16962	16597
3059530	17080	16121
3059742	17166	14127
3059955	16911	15442
3060165	16928	16825
3060375	16895	17630
3060584	17008	15374
3060795	17010	15286
306098	16805	15267
3061006	36170	21469
3061453	16255	10743
3061654	15335	11464
3061844	204355	170167
306306	15799	8587
3064368	22026	10122
3064641	17243	14696
3064855	17472	12810
306502	18995	17341
3065071	17772	13798
3065291	16578	13896
3065496	50392	23449
3066119	30031	24497
3066490	69760	30422
3067352	59649	31822
306737	16586	11866
3068089	59304	48267
3068822	15236	11187
3069011	1234	705
3069027	1482	1162
3069046	16489	15152
3069250	16462	9918
306942	16581	12201
3069454	16696	13490
3069661	16765	14292
3069869	16942	15106
3070079	16802	14047
3070287	15883	7673
3070484	16274	10169
3070686	15092	10225
3070873	16757	13754
3071081	16646	12806
3071287	17029	13476
30713	16930	16910
307147	16580	11915
3071498	14538	14278
3071678	17836	16555
3071899	18316	16605
3072126	18133	17221
3072351	16875	16349
3072560	16107	13086
3072760	16948	15057
3072970	16276	14109
3073172	15190	15936
3073360	17091	14992
307352	15398	7905
3073572	20639	11922
3073828	16215	16491
3074029	17862	16301
3074250	15287	11734
3074439	16616	14009
3074645	16638	13939
3074851	50455	30236
307543	15437	7337
3075475	16784	15205
3075683	16180	8901
3075883	15336	10902
3076073	15308	11706
3076263	17472	14228
3076479	16931	14404
3076689	16947	14594
3076899	17700	13332
3077118	17704	13344
3077337	14827	13633
307734	17464	15626
3077521	15793	15207
3077717	16916	14674
3077927	16767	15935
3078135	16789	15700
3078343	16904	15002
3078552	16780	15957
3078760	16775	15361
3078968	17053	16981
3079179	16761	15073
3079387	16781	16199
307950	17125	9686
3079595	16799	15295
3079803	17047	15520
3080014	17120	15269
3080226	16798	15487
3080434	16784	15989
3080642	16805	15055
3080850	16797	16563
3081058	16771	15231
3081266	16603	15394
3081472	16778	16125
308162	16826	11144
3081680	16816	15786
3081888	16824	15682
3082096	16773	14911
3082304	16841	16128
3082513	16759	15475
3082721	16775	14533
3082929	15218	8542
3083118	66022	40441
308370	17470	13031
3083934	14669	7934
3084116	18038	15185
3084339	13901	8512
3084511	15981	13616
3084709	15992	13483
3084907	16159	13512
3085107	16387	11151
3085310	17057	14059
3085521	17089	14871
3085733	17039	14854
308586	15171	14538
3085944	16024	10060
3086143	17066	14299
3086354	15830	11089
3086550	15353	10636
3086740	15241	11164
3086929	16984	13511
3087139	18876	14559
3087373	16950	15625
3087583	17213	14835
308774	15140	14001
3087796	16626	14892
3088002	15539	10368
3088195	18300	17168
3088422	17731	16766
3088642	17268	16035
3088856	16819	13685
3089064	17016	14022
3089275	16918	14015
3089485	15822	7938
308962	16041	7784
3089681	17655	14065
3089900	16900	14939
3090109	29897	17894
3090479	18964	16285
3090714	16891	14787
3090923	16802	16394
3091131	16953	15585
3091341	16979	13711
3091551	18099	17712
309161	16034	8130
3091775	16042	12930
3091974	15854	15142
3092170	16796	15799
3092378	16801	15164
30923	16941	14726
3092586	16329	13627
3092788	16766	12944
3092996	16923	14891
3093206	16915	14852
3093416	16493	15876
309360	16648	12985
3093620	16325	15450
3093822	15998	16155
3094020	16961	17921
3094230	16503	15108
3094434	16248	15990
3094635	16244	13299
3094836	16739	14221
3095043	16347	17382
3095245	16211	13784
3095446	16797	15135
3095654	16647	15289
309566	14914	10277
3095860	16655	16699
3096066	16832	15526
3096274	16802	15855
3096482	16776	15127
3096690	16769	15421
3096898	16993	15398
3097108	17006	15337
3097319	16237	14486
309751	15876	9355
3097520	16578	14678
3097725	17301	15739
3097939	16435	14114
3098143	20404	13505
3098396	16900	15471
3098605	24292	18486
3098906	16578	9128
3099111	15686	11119
3099305	17483	15468
309948	16890	15040
3099522	17835	15822
3099743	17676	15855
3099962	16670	16133
3100168	13963	9045
3100341	16681	12420
3100548	15696	8708
3100743	18862	15939
3100977	19149	14271
3101214	19290	14157
3101453	19582	15641
310157	16591	12711
3101695	20080	14647
3101944	19417	15742
3102184	19925	13175
3102431	20118	13633
3102680	17877	16552
3102901	20675	16213
3103157	15000	11475
3103343	18385	13537
3103571	18603	12410
310362	17572	7858
3103801	19597	14217
3104044	17029	14176
3104255	19166	11990
3104492	20981	14488
3104752	20628	13778
3105007	44585	28379
3105558	18225	16886
3105784	18195	17867
310579	16768	15935
3106009	17488	16448
3106226	16904	15729
3106435	16992	12697
3106645	15768	6939
3106840	16795	12778
3107048	18446	17594
3107276	16817	13123
3107484	16285	15312
3107686	16281	13843
310787	16498	10174
3107888	16782	15961
3108096	16731	17307
3108303	17172	14089
3108516	16860	15230
3108725	16661	16598
3108931	16885	15146
3109140	26360	23381
3109466	17070	16929
3109677	17157	14531
3109890	16954	13663
310991	15756	10126
3110100	16863	14318
3110309	15605	10514
3110502	16872	12452
3110711	420153	445271
311186	16854	12508
31133	16891	14444
311395	16835	14834
3115899	16570	12267
311603	16915	16243
3116104	16900	16162
3116313	13225	18970
3116477	15109	8998
3116664	15580	9627
3116857	11366	6932
3116998	12905	8042
3117158	17526	12843
3117375	16868	12787
3117584	26693	17188
3117914	15762	8069
3118109	17337	13012
311813	16113	8389
3118324	17290	13187
3118538	17047	13445
3118749	13331	7359
3118914	14511	12191
3119094	15174	8358
3119282	16473	10655
3119486	15066	9629
3119673	15557	9178
3119866	17004	13315
3120077	14371	9625
312013	16893	14999
3120255	15388	7608
3120446	16698	13334
3120653	17118	14719
3120865	16632	13139
3121071	17270	13838
3121285	16674	12728
3121492	15391	10433
3121683	15116	10612
3121870	15104	11764
3122057	16150	8177
312222	16916	16147
3122257	15617	7473
3122450	16189	7885
3122651	20631	12480
3122906	61376	43960
3123664	17237	14861
3123878	17263	14312
3124092	17039	14272
3124303	17125	15503
312432	17120	16619
3124515	16796	14436
3124723	60155	36035
3125466	16968	15471
3125676	55317	39590
3126360	14561	11423
312644	19694	15914
3126541	16847	11889
3126750	16423	11149
3126953	30399	16615
3127329	14263	11038
3127506	15310	12143
3127696	16956	15338
3127906	16964	15052
3128116	16960	15031
3128326	16957	15078
3128536	16951	15398
3128746	17711	12919
312888	16766	16799
3128965	15218	9349
3129154	14230	9779
3129330	16974	15277
3129540	19232	13766
3129778	15355	11212
3129968	15087	9310
3130155	16832	14604
3130364	17062	15401
3130575	16881	15488
3130784	17769	16296
313096	17749	13936
3131004	17109	13835
3131216	16699	7496
3131423	16784	15926
3131631	17383	15821
3131846	16232	13733
3132047	16718	13987
3132254	16775	15345
3132462	17189	15496
3132675	16769	13346
3132883	16745	16334
3133090	16718	15773
313316	18257	13330
3133297	16718	15256
3133504	14997	9347
3133690	16443	16658
3133894	16253	7686
3134095	15602	7955
3134288	16955	15142
31342	16944	13000
3134498	13959	7410
3134671	16018	10632
3134869	16810	18628
3135077	16152	11354
3135277	17420	17914
313542	17715	13240
3135493	17106	17143
3135705	17028	17248
3135916	16886	15457
3136125	16908	16759
3136334	17326	17877
3136549	17016	17060
3136760	17772	18010
3136980	17409	14432
3137196	17113	14088
3137408	17290	14760
313761	16781	15260
3137622	17290	14703
3137836	496724	495853
313969	16944	14549
314179	16877	14970
314388	20227	15804
3143969	13886	10874
3144141	14984	11059
3144327	18677	14803
3144558	17384	14698
3144773	16881	15620
3144982	16876	15555
3145191	16884	15881
3145400	16844	15032
3145609	18910	13069
3145843	17509	13460
3146060	16615	14379
3146266	15860	8518
314638	16839	14811
3146462	17049	14260
3146673	16689	15331
3146880	17068	14846
3147091	16534	8841
3147296	16192	9165
3147497	17023	13987
3147708	17106	14376
3147920	17319	15008
3148134	16328	8469
3148336	13955	10340
314847	16279	7409
3148509	13961	10732
3148682	6029	4181
3148757	16760	13013
3148965	16704	13197
3149172	16686	14595
3149379	14296	7575
3149556	32607	17557
3149959	16884	15821
3150168	17458	13063
3150384	17226	14081
315049	15820	10332
3150597	17255	15875
3150811	16726	15742
3151018	16790	14257
3151226	16814	15335
3151434	16737	13999
3151641	17095	14924
3151853	16831	15822
3152061	16722	17189
3152268	16995	15386
315245	16098	8602
3152479	16803	16002
3152687	16835	15112
3152896	16903	13506
3153105	17004	16054
3153316	16581	9851
3153521	34418	19374
3153947	16898	17265
3154156	17506	15299
3154373	16865	15373
315444	16780	14342
3154582	16194	11240
3154783	15459	11920
3154975	15521	10106
3155167	16768	15006
31552	16905	14563
3155375	16897	15566
3155584	16844	14629
3155793	16951	14711
3156003	17033	14397
3156214	28138	16039
315652	15873	9326
3156562	28805	15122
3156918	8377	4178
3157022	7863	4660
3157120	18628	16098
3157351	16783	15759
3157559	15947	8727
3157757	16147	8862
3157957	15029	11655
3158143	14254	10369
3158320	17946	18065
315849	15478	8665
3158542	15858	8393
3158739	15579	9328
3158932	15936	9159
3159129	17192	14191
3159342	15786	9872
3159538	16075	9355
3159737	15986	7521
3159935	16874	8774
3160144	16719	16775
3160351	16755	13953
316041	15901	8959
3160559	16711	15603
3160766	16797	16274
3160974	16698	14681
3161181	16769	14933
3161389	16796	16467
3161597	16180	8744
3161797	15376	8059
3161988	15771	7962
3162183	15951	11935
3162381	16956	16314
316238	17176	13665
3162591	37030	32117
3163049	16799	14248
3163257	15737	9931
3163452	16921	16297
3163662	17005	12804
3163873	16779	13256
3164081	16444	14581
3164285	16333	14056
3164487	17486	15392
316451	17283	14930
3164704	17518	14757
3164921	17523	13586
3165138	17513	13207
3165355	16808	14775
3165563	16779	12920
3165771	16117	8792
3165971	26220	15376
3166295	26143	12534
3166618	16867	13589
316665	14081	8958
3166827	16813	14223
3167035	16657	15570
3167241	14919	9937
3167426	17083	13835
3167638	16907	15016
3167847	17520	16982
3168064	16733	13917
3168271	16782	15691
316840	17357	12727
3168479	16791	14793
3168687	16740	14956
3168894	20647	12694
3169150	16628	14001
3169356	18021	9021
3169579	14875	11535
3169763	17248	7129
3169977	13939	7911
3170150	17305	13707
3170364	17025	14803
317055	16832	14847
3170575	16921	14119
3170785	15673	13178
3170979	16666	13527
3171185	16842	12492
3171394	38546	28454
3171871	16686	11294
3172078	18016	12856
3172301	16284	8630
3172503	16944	16452
317264	17350	16572
3172713	17482	14186
3172929	17589	14887
3173147	17575	15025
3173365	16998	15153
3173576	16720	14681
3173783	16712	14692
3173990	16991	17011
3174200	16716	14739
3174407	16711	14903
3174614	16713	15167
317479	16833	15833
3174821	16731	14797
3175028	16717	14644
3175235	16722	14578
3175442	16717	14642
3175649	16715	14502
3175856	16714	14690
3176063	16716	14780
31761	16907	15534
3176270	16712	15004
3176477	16718	15005
3176684	16715	14637
317688	16737	13857
3176891	16725	15775
3177098	16570	12390
3177303	17979	14788
3177526	17008	17557
3177737	17843	15728
3177958	16736	15726
3178165	17373	16544
3178380	17840	15357
3178601	18032	15041
3178824	16850	15066
317895	16841	15990
3179033	16144	8672
3179233	17071	15374
3179444	17161	8222
3179657	16217	13751
3179858	19850	16932
3180104	16621	13275
3180310	15906	10151
3180507	19839	14786
3180753	16913	14294
3180963	17002	15701
318103	16105	9905
3181174	16971	15380
3181384	17094	13839
3181596	15918	9611
3181793	15820	8294
3181989	18029	14059
3182212	15757	16012
3182407	15915	9112
3182604	16563	16623
3182809	15735	7203
3183004	16714	14431
318302	16820	15675
3183211	16702	15302
3183418	16715	15750
3183625	16877	16386
3183834	16948	16555
3184044	16699	15469
3184251	16706	15151
3184458	16799	16645
3184666	16709	16410
3184873	16825	15517
3185081	16797	15898
318510	17260	14673
3185289	16971	16691
3185499	16771	15881
3185707	16818	15315
3185915	16797	16094
3186123	16693	15512
3186330	16765	15568
3186538	16773	14966
3186746	17697	13538
3186965	16794	16217
3187173	16764	16041
318724	16597	14222
3187381	16714	16080
3187588	16785	15677
3187796	17090	13332
3188008	16719	15069
3188215	16705	16872
3188422	16714	15566
3188629	16860	16783
3188838	16711	16078
3189045	16828	15293
3189253	16711	16558
318930	15484	7771
3189460	16803	13735
3189668	16770	14693
3189876	16795	13943
3190084	16802	15430
3190292	16800	14528
3190500	16811	14140
3190708	16848	14358
3190917	16839	14114
3191126	16655	12343
319122	16433	12547
3191332	16996	13635
3191543	16782	16666
3191751	71553	47572
3192635	16653	12485
3192841	16651	12483
3193047	16257	10420
3193248	16653	12213
319326	16897	16344
3193454	16654	12896
3193660	16656	12552
3193866	16651	12898
3194072	17046	14753
3194283	16723	14393
3194490	16701	13334
3194697	16717	14115
3194904	16860	14005
3195113	17108	15467
3195325	482910	495796
319535	17020	16041
31970	17443	14358
319746	14651	8181
319928	16196	8871
3201288	16997	13477
320129	17535	12921
3201499	783004	780410
320346	17507	15320
320563	16866	15620
320772	16581	13824
320978	15798	9620
3211166	14496	7864
3211346	18700	16322
3211578	16817	14288
321174	16837	15818
3211786	17228	15740
3211999	17418	15598
3212215	16240	8720
3212416	71551	33281
3213300	17534	14977
3213517	14456	10064
3213696	57353	46837
321383	16839	15030
3214405	14030	7862
3214579	13953	7334
3214752	16799	12695
3214960	15814	13813
3215156	16579	13680
3215361	16867	15442
3215570	16567	12265
3215775	16570	12209
321592	16194	13813
3215980	16570	12327
3216185	16751	13322
3216392	16759	14377
3216600	16792	12505
3216808	16801	12711
3217016	14306	10287
3217193	17717	15534
3217412	16518	9013
3217617	6115	4513
3217693	6118	4523
3217769	6135	4650
3217845	14993	9805
321793	17810	13267
3218031	16670	12193
3218237	17242	17570
3218451	17697	15881
3218670	14842	8277
32186	70146	41262
3218854	17754	15310
3219074	14732	7493
3219257	15183	9104
3219445	14489	13657
3219625	18161	15194
3219850	14096	10073
3219	17000	9614
3220025	19200	16404
322014	15585	7595
3220263	14779	8784
3220446	16244	9562
3220647	16556	13101
3220852	19225	16374
3221090	17681	15598
3221309	16444	10294
3221513	17738	15814
3221733	16796	9107
3221941	15608	10904
322207	15845	14597
3222134	14787	9451
3222317	17470	9654
3222533	16010	8070
3222731	19298	19907
3222970	159078	100809
322403	17087	15742
3224934	6115	4277
3225010	6037	4139
3225085	6834	4676
3225170	6140	4278
3225246	6129	4389
3225322	16032	8912
3225521	15980	10357
3225719	13339	7664
3225884	16087	8897
3226083	15263	8980
322615	17108	15689
3226272	16872	15605
3226481	15995	11249
3226679	16096	8724
3226878	17419	14265
3227094	16368	13587
3227297	16237	10894
3227498	15755	11717
3227693	37547	19335
3228157	50985	19550
322827	17075	15835
3228787	108534	55573
3230128	48084	44663
323039	17090	16096
3230722	16173	10393
3230922	16733	9945
3231129	16954	15702
3231339	18133	14591
3231564	18518	12693
3231793	18536	12697
3232023	18712	13282
3232255	187287	201645
323251	17118	14933
3234568	16847	14411
323463	17055	14585
3234777	16792	15698
3234985	16799	15573
3235193	16787	16065
3235401	16795	15645
3235609	16787	15119
3235817	16800	15335
3236025	16710	13191
3236232	16678	14208
3236439	16688	13217
3236646	16741	14293
323674	17104	15279
3236853	15978	11943
3237051	13886	9118
3237223	16715	14850
3237430	77591	33095
3238389	14716	10388
3238571	19640	8310
3238814	16212	8944
323886	17081	15352
3239015	81134	22606
3240017	14389	9699
3240195	14113	12986
3240370	14522	12917
3240550	16623	13404
3240756	14828	11076
3240940	17025	16497
324098	17107	15563
3241151	16602	13744
3241357	16355	14250
3241560	19028	7588
3241796	16894	15430
3242005	16535	15463
3242210	16438	15408
3242414	16426	15415
3242618	17102	15017
3242830	15971	11862
3243028	16297	13885
324310	17078	15923
3243230	16904	16123
3243439	15582	7714
3243632	16798	15573
3243840	16778	15533
3244048	15592	7456
3244241	16250	10387
3244442	17069	14169
3244653	17106	15728
3244865	16909	15185
3245074	15856	9947
324522	17110	15391
3245270	17407	14047
3245486	16022	12772
3245685	17403	14031
3245900	17446	15326
3246116	17430	14174
3246332	17250	13074
3246546	16741	13205
3246753	16988	15142
3246963	17048	14159
3247174	19877	13897
324734	17104	16097
3247420	15220	19000
3247609	17604	16492
3247827	15579	9839
3248020	15516	9490
3248212	16564	9619
3248417	15884	8966
3248614	17008	12259
3248825	24673	13824
3249130	17401	14253
3249346	28953	16180
324946	17086	15104
3249704	17224	14918
3249917	24471	13281
3250220	17847	16439
3250441	16958	14591
3250651	15666	9759
3250845	17134	14417
3251057	18030	15370
3251280	17672	10367
3251499	17017	16713
325158	17106	15816
3251710	17028	15842
3251921	15465	10179
3252113	27387	15120
3252452	24305	12975
3252753	25265	18518
3253065	14733	8462
3253248	15580	8682
3253441	15640	13834
3253635	15825	7386
325370	17110	15841
3253831	13926	8228
3254004	16952	15469
3254214	13723	8504
3254384	16964	14849
3254594	15450	10147
3254785	16981	16064
3254995	15277	8746
3255184	16817	16011
3255392	16804	15805
3255600	16827	15667
3255808	16781	16501
325582	16883	14940
3256016	16748	15836
3256223	16983	14783
3256433	16883	15237
3256642	14784	8442
3256825	16956	12792
3257035	16788	15306
3257243	16788	16360
3257451	16794	16356
3257659	16783	15910
3257867	16776	14693
325791	16842	14137
3258075	16874	14547
3258284	16805	16504
3258492	16761	15295
3258700	16840	15632
3258909	16827	16930
3259118	16850	15296
3259327	15660	10594
3259521	16751	16278
3259728	16910	13717
3259937	16769	16164
326000	14864	8629
3260145	16885	18411
3260354	16854	16697
3260563	16768	16820
3260771	16773	17498
3260979	17277	13069
3261193	16836	15886
3261402	16750	16184
3261610	16757	16464
3261818	17032	16725
326184	15841	12390
3262029	16787	14641
3262237	16841	16344
3262446	16813	15781
3262654	16797	15179
3262862	17121	14932
3263074	17115	15067
3263286	17021	14237
3263497	17022	14206
3263708	16419	17101
326380	15723	11607
3263911	17026	15634
3264122	16794	16026
3264330	16827	14811
3264538	16863	15778
3264747	16778	15619
3264955	16764	15632
3265163	16969	17457
3265373	16792	16091
3265581	16856	15815
326575	17067	15638
3265790	16930	14674
3266000	16916	14577
3266210	28748	20379
3266566	16489	14785
3266770	14357	7930
3266948	14747	7285
3267131	16897	14881
3267340	13738	8568
3267510	15009	7590
3267696	13829	8384
3267867	16757	12857
326786	16524	14481
3268075	16939	14053
3268285	16117	7842
3268485	16881	15960
3268694	16900	15381
3268903	15437	9959
3269094	16898	15112
3269303	16713	15053
3269510	16908	16951
3269719	16832	15854
326991	16579	14177
3269928	16786	14832
3270136	16806	16120
3270344	16772	14603
3270552	16910	15936
3270761	16766	15594
3270969	16782	16148
3271177	17241	15912
3271390	77474	43101
327196	17389	15036
3272347	16777	15038
3272555	16853	15531
3272764	16796	14451
3272972	16865	14937
3273181	15789	8339
3273377	17861	16396
3273598	15848	10184
3273794	16873	15261
3274003	15457	10137
327411	16859	16931
3274194	20136	13872
3274443	16862	15549
3274652	18105	9579
3274876	15896	9007
3275073	15853	10975
3275269	15789	10604
3275465	15625	9557
3275659	15998	9343
3275857	16916	8665
3276067	15635	10146
327620	15426	9301
3276261	16276	8221
3276463	15795	8810
3276659	15862	8183
3276856	16684	7747
3277063	17806	9170
3277284	39661	22624
3277774	18299	14079
3278001	17598	14005
327811	16886	15613
3278219	15749	7461
3278414	19242	13614
3278652	16533	11126
3278857	16704	16140
3279064	16895	15401
3279273	16893	15373
3279482	16387	13996
3279685	16895	15252
3279894	16924	14382
3280104	170696	188838
328020	17630	12652
3282212	16938	12602
328238	17013	16187
3282422	17620	13188
3282640	16065	8860
3282839	17786	15601
3283059	16814	16534
3283267	40994	23627
3283774	6132	4442
3283850	6144	4309
3283927	13252	11442
3284091	3203	2094
3284131	16720	9561
3284338	16906	16534
328449	17089	16659
3284547	16870	16231
3284756	16346	13424
3284959	16875	15841
3285168	16890	16872
3285377	16074	12274
3285576	16882	17325
3285785	16570	13467
3285990	16934	16176
3286200	14654	8645
3286382	16916	16345
3286591	16911	16417
328661	17190	15981
3286800	15573	9014
3286993	14667	8636
3287175	16912	15902
3287384	16632	12754
3287590	16916	16147
3287799	16928	17652
3288009	16890	16586
3288218	15146	8623
3288406	17076	17727
3288617	15511	10544
328874	14118	7682
3288809	16894	16656
3289018	16488	10461
3289222	16879	15260
3289431	16434	11376
3289635	16883	16040
3289844	15434	7388
3290035	16843	14216
3290244	15354	9627
3290434	24874	13663
329049	15343	9067
3290742	16794	15855
3290950	15332	11315
3291140	17892	16665
3291362	17007	15959
3291573	17061	16223
3291784	15495	7636
3291976	16997	15497
3292187	18079	15888
329239	15437	7035
3292411	17114	15905
3292623	18114	16392
3292847	18001	15788
3293070	17003	15000
3293281	18015	18015
3293504	16917	15506
3293714	16899	15753
3293923	16953	15500
3294133	18148	16667
329430	15564	6924
3294358	18925	12209
3294592	16296	12914
3294794	17461	14848
3295010	16109	12400
3295210	16683	14124
3295417	16901	15901
3295626	14643	9468
3295807	16621	13069
3296013	16991	14471
3296223	15881	8940
329623	15505	7987
3296420	16842	15794
3296629	16787	9302
3296837	16805	12728
3297045	15825	9666
3297241	16838	16428
3297450	16837	16344
3297659	16844	16365
3297868	47298	32796
329815	15519	8059
3298453	16899	16287
3298662	16791	14119
3298870	15281	9251
3299059	16620	13610
3299265	16743	15806
3299472	14981	7685
3299658	16882	15788
3299867	29388	22285
330007	15672	7653
3300230	16862	14537
3300439	16684	12312
3300646	17130	15193
3300858	212163	216188
330201	15565	7719
3303478	16959	15602
3303688	16627	13028
3303894	16960	14985
330394	16485	12876
3304104	16778	17868
3304312	17434	14476
3304528	16905	15326
3304737	16891	16289
3304946	16902	17242
3305155	16043	8469
3305354	17292	15316
33053	17756	15616
3305568	14043	7087
3305742	39797	22352
330598	16827	12562
3306234	11665	8481
3306379	11329	7634
3306520	17585	15621
3306738	14039	7976
3306912	12849	11954
3307071	14016	9283
3307245	14112	7815
3307420	14980	9027
3307606	16959	15189
3307816	14892	8870
3308001	15788	9364
330806	16848	15417
3308197	13890	7822
3308369	16689	12309
3308576	16034	9045
3308775	14312	7230
3308952	18667	19998
3309183	16837	15299
3309391	63796	26757
331015	16778	16125
3310179	13914	7799
3310352	17186	13418
3310565	15431	8917
3310756	16709	13232
3310963	15883	8374
3311160	16693	13291
3311367	17199	16345
3311580	39966	20959
3312074	16628	13254
331223	17820	17431
3312280	17523	15009
3312497	16885	16231
3312706	13617	7070
3312875	16801	15566
3313083	15856	9610
3313279	15480	8314
3313471	16873	18804
3313680	16922	16054
3313890	16837	17943
3314099	16922	15925
3314309	566094	572616
331444	17119	13185
331656	17001	12894
331867	16929	16065
332077	15529	8960
3321299	17353	16214
3321514	17488	15233
3321731	17147	16953
3321943	16714	15874
3322150	16716	15822
3322357	16701	15748
3322564	17673	16877
332269	17034	14832
3322783	16742	13992
3322990	16704	15226
3323197	17663	14889
3323416	17111	15060
3323628	15976	15812
3323826	18645	17405
3324057	16032	14612
3324256	18660	18968
3324487	16753	16348
3324695	16104	12787
332480	16850	15549
3324895	17489	17338
3325112	17141	15543
3325324	16622	9117
3325530	92707	51482
3326675	24693	25410
332689	17724	12688
3326981	17199	16397
3327194	61258	46623
33273	16494	9435
3327951	24541	15663
3328255	17486	15208
3328472	15255	10854
3328661	17504	15382
3328878	17503	16231
3329095	16985	15269
332909	16960	12342
3329305	17505	15403
3329522	18633	14848
3329753	17488	15018
3329970	17501	15937
3330187	17498	15669
3330404	23234	20690
3330692	17475	15532
3330908	22483	17782
3331186	17504	15573
333119	16575	11229
3331403	23408	17686
3331692	17483	15345
3331909	16928	16191
3332118	16929	16191
3332327	16603	13812
3332533	16801	12229
3332741	52360	36478
333324	15694	9867
3333388	16837	14535
3333597	14544	7653
3333777	101631	64617
3335032	16621	12873
333518	16187	9680
3335238	16941	13906
3335448	58610	46988
3336172	16768	15988
3336380	16589	13386
3336586	16772	15670
3336794	17115	16151
3337006	16792	14882
333719	18711	13587
3337214	16470	7817
3337418	16740	15795
3337625	17135	14457
3337837	15736	7422
3338032	16909	16158
3338241	16796	15634
3338449	384039	400317
333951	17020	15176
334162	16761	16240
3343191	995178	915322
334370	16250	13755
334571	16121	8243
334771	17298	16094
33477	23794	16572
334985	17711	16002
335204	17591	15529
335422	11830	6736
3355478	16795	15348
3355686	17523	14354
335568	12921	5013
3355903	16492	16100
3356107	16162	14308
3356307	16852	15950
3356516	16932	15759
3356726	17129	16179
3356938	16803	13954
3357146	16959	15520
335728	10533	5407
3357356	16840	13522
3357565	16826	13387
3357773	17104	14651
3357985	16805	18586
3358193	22179	11574
3358467	17603	13783
335859	11724	6905
3358685	17105	15148
3358897	16821	16098
3359105	17023	15717
3359316	13930	7631
3359489	16792	15094
3359697	16740	15766
3359904	17136	15537
336004	17645	15860
3360116	16998	14767
3360326	16965	16503
3360536	17016	16239
3360747	16938	14548
3360957	16733	12588
3361164	17106	14201
3361376	15799	6898
3361572	13911	8213
3361744	15813	9573
3361940	15642	8103
3362134	17338	15144
336222	17297	16113
3362349	17350	15454
3362564	15678	7094
3362758	16948	14326
3362968	17039	11055
3363179	14073	10984
3363353	16406	8137
3363556	17037	10937
3363767	17043	10845
3363978	21662	17281
3364246	16087	9054
336436	17563	13901
3364445	21562	16687
3364712	13730	7176
3364882	18315	15581
3365109	25268	21376
3365422	15627	7421
3365616	16150	7670
3365816	44270	28381
3366363	16969	15929
336654	16825	12339
3366573	16600	14030
3366779	16468	15462
3366983	30505	17680
3367360	30230	29256
3367734	49338	27675
3368344	15937	11345
3368541	16047	10652
336862	16416	12560
3368740	17995	14685
3368963	32289	24568
3369362	13300	7336
3369527	15858	9326
3369723	16712	15103
3369930	16760	15445
3370138	32992	25322
3370546	17861	15569
337065	15620	10110
3370767	15496	7539
3370959	13325	7212
3371124	17189	14174
3371337	16305	10399
3371539	15610	10778
3371732	16752	14362
3371939	19785	13287
3372184	17023	15985
3372395	16044	8443
337258	15411	8267
3372594	15833	8056
3372790	16152	8986
3372990	17131	14293
3373202	16523	14846
3373407	17325	14718
3373622	71747	47736
337449	15185	8245
3374508	15980	9222
3374706	17283	9385
3374920	15680	10775
3375114	15957	10569
3375312	15508	8040
3375504	256642	244950
337637	18130	14569
33771	16865	16488
337861	17006	16154
3378673	16961	17328
3378883	13870	7821
3379055	16633	12672
3379261	16634	11936
3379467	16649	12339
3379673	15849	8500
3379869	16951	15368
3380079	16834	12037
3380287	15061	9786
3380474	18937	12624
3380709	15902	12950
338072	17444	10850
3380906	15327	11571
3381096	16809	13619
3381304	15746	8398
3381499	20935	13436
3381758	13787	6991
3381929	15932	9006
3382126	16187	8857
3382327	30805	14310
3382708	28227	12529
338288	16969	12631
3383057	15604	7029
3383250	15811	7686
3383446	17218	16018
3383659	15807	7722
3383855	16782	9737
3384063	15819	7424
3384259	16452	9111
3384463	16892	10106
3384672	14982	11169
3384858	18616	12942
338498	18941	15739
3385089	16769	14976
3385297	15328	10238
3385487	17407	10759
3385703	16752	14697
3385910	16968	16250
3386120	16863	14320
3386329	16753	13938
3386536	30108	16839
3386908	16534	12076
3387113	16516	12565
3387318	15655	9093
338733	15953	10198
3387512	16620	13645
3387718	16915	8854
3387927	16695	13174
3388134	15211	7693
3388322	17152	9042
3388534	17331	15282
3388749	16726	9528
3388956	17187	8838
3389169	15435	13069
338931	16438	12803
3389360	17205	8759
3389573	13883	7673
3389745	16979	13807
3389955	17284	14581
3390169	25546	16011
3390485	27444	16626
3390824	26286	14551
3391149	42301	20609
339135	16434	12806
3391672	15977	7481
3391870	20583	14852
3392125	17169	15798
3392338	20758	14364
3392595	18686	13263
3392826	16560	12979
3393031	19201	13647
3393269	16555	12951
339339	16797	14185
3393474	16572	12994
3393679	14820	10880
3393862	16799	14871
3394070	16565	12744
3394275	18845	12519
3394508	16068	9847
3394707	16820	13431
3394915	16691	12886
3395122	15963	11314
3395320	19676	14865
339547	16741	15005
3395564	20379	14562
3395816	20651	13522
3396072	15853	8437
3396268	20582	14204
3396523	19300	14181
3396762	20578	14232
3397017	14288	10764
3397194	18699	14457
3397426	16573	13012
339754	16769	14174
3397631	20916	15201
3397890	16561	13022
3398095	16369	11640
33980	17063	15730
3398298	20795	14077
3398555	20689	14699
3398811	16073	10637
3399010	17114	16796
3399222	16450	8583
3399426	17789	18887
339962	15682	7629
3399646	17462	15419
3399862	15108	8078
