Identifier	DNA_Length	AA_Length
GCF_001500655.1_ViralProj307762_genomic	43595	54294
GCF_001500675.1_ViralProj307766_genomic	56505	48906
GCF_001500695.1_ViralProj307770_genomic	43189	37341
GCF_001500715.1_ViralProj307774_genomic	30624	39911
GCF_001500735.1_ViralProj307778_genomic	10316	13767
GCF_001500755.1_ViralProj307782_genomic	8506	10065
GCF_001500775.2_ViralProj307786_genomic	56451	98634
GCF_001500795.2_ViralProj307790_genomic	41243	33819
GCF_001500815.1_ViralProj307794_genomic	51601	48501
GCF_001500835.1_ViralProj307798_genomic	43900	58965
GCF_001500855.2_ViralProj307802_genomic	90743	82229
GCF_001500875.1_ViralProj307806_genomic	222888	318867
GCF_001500895.1_ViralProj307810_genomic	52643	85532
GCF_001500915.1_ViralProj307814_genomic	41054	48537
GCF_001500935.1_ViralProj307818_genomic	41698	49595
GCF_001500955.1_ViralProj307822_genomic	45673	57127
GCF_001500975.1_ViralProj306529_genomic	27389	26672
GCF_001500995.1_ViralProj307055_genomic	66102	98588
GCF_001501035.1_ViralProj307707_genomic	53042	88195
GCF_001501055.1_ViralProj307711_genomic	68868	103217
GCF_001501075.1_ViralProj307715_genomic	50768	85137
GCF_001501095.1_ViralProj307719_genomic	48754	62216
GCF_001501115.1_ViralProj307723_genomic	58338	96338
GCF_001501135.1_ViralProj307727_genomic	170527	163668
GCF_001501155.1_ViralProj307731_genomic	32675	39140
GCF_001501175.1_ViralProj307735_genomic	206713	275872
GCF_001501195.1_ViralProj307739_genomic	41805	34311
GCF_001501215.1_ViralProj307743_genomic	45161	81751
GCF_001501235.1_ViralProj307747_genomic	53387	85905
GCF_001501255.1_ViralProj307751_genomic	41149	43493
GCF_001501275.1_ViralProj307755_genomic	44573	37345
GCF_001501295.1_ViralProj307759_genomic	44846	39490
GCF_001501315.1_ViralProj307763_genomic	43809	54429
GCF_001501335.1_ViralProj307767_genomic	29459	23515
GCF_001501355.1_ViralProj307771_genomic	43145	36749
GCF_001501375.1_ViralProj307775_genomic	28144	22267
GCF_001501395.1_ViralProj307779_genomic	5027	6629
GCF_001501415.1_ViralProj307783_genomic	28111	27797
GCF_001501435.1_ViralProj307787_genomic	5181	6599
GCF_001501455.1_ViralProj307791_genomic	15728	21057
GCF_001501475.1_ViralProj307795_genomic	28489	19776
GCF_001501495.1_ViralProj307799_genomic	167298	145471
GCF_001501535.1_ViralProj307807_genomic	73420	101901
GCF_001501555.1_ViralProj307811_genomic	41449	50501
GCF_001501575.1_ViralProj307815_genomic	42593	65364
GCF_001501595.1_ViralProj307819_genomic	66111	100968
GCF_001501615.1_ViralProj307823_genomic	31522	35773
GCF_001501635.1_ViralProj307827_genomic	248088	239821
GCF_001501655.1_ViralProj307831_genomic	59670	64706
GCF_001501675.1_ViralProj307835_genomic	140961	97297
GCF_001501695.1_ViralProj307843_genomic	53956	42566
GCF_001501755.1_ViralProj307855_genomic	26975	26254
GCF_001501775.1_ViralProj307065_genomic	44247	44340
GCF_001501795.2_ViralProj307686_genomic	51365	45126
GCF_001501815.1_ViralProj307708_genomic	58985	95713
GCF_001501835.2_ViralProj307712_genomic	109801	174010
GCF_001501855.1_ViralProj307716_genomic	162252	137925
GCF_001501875.1_ViralProj307720_genomic	40024	36839
GCF_001501895.1_ViralProj307724_genomic	49452	83460
GCF_001501915.1_ViralProj307728_genomic	36065	61133
GCF_001501935.2_ViralProj307732_genomic	33509	43878
GCF_001501955.1_ViralProj307736_genomic	31075	28752
GCF_001501975.1_ViralProj307740_genomic	61081	106271
GCF_001501995.1_ViralProj307744_genomic	44576	80489
GCF_001502015.1_ViralProj307748_genomic	130949	101778
GCF_001502035.1_ViralProj307752_genomic	45653	49210
GCF_001502055.1_ViralProj307756_genomic	87372	76805
GCF_001502075.1_ViralProj307760_genomic	75167	94505
GCF_001502095.1_ViralProj307764_genomic	309208	356011
GCF_001502115.1_ViralProj307768_genomic	32182	24962
GCF_001502135.1_ViralProj307772_genomic	9654	9596
GCF_001502155.1_ViralProj307776_genomic	14243	17180
GCF_001502175.1_ViralProj307780_genomic	7417	6870
GCF_001502195.2_ViralMultiSegProj307784_genomic	12362	14121
GCF_001502215.1_ViralProj307788_genomic	38886	31875
GCF_001502235.1_ViralProj307792_genomic	34752	33749
GCF_001502255.1_ViralProj307796_genomic	22609	16704
GCF_001502275.1_ViralProj307800_genomic	61235	66171
GCF_001502295.1_ViralProj307804_genomic	4269	4258
GCF_001502315.1_ViralProj307808_genomic	51355	83974
GCF_001502335.1_ViralProj307812_genomic	44222	37207
GCF_001502355.1_ViralProj307816_genomic	5001	5018
GCF_001502375.1_ViralProj307820_genomic	72378	101305
GCF_001502395.1_ViralProj307201_genomic	58671	96391
GCF_001502415.1_ViralProj307687_genomic	47618	83264
GCF_001502435.1_ViralProj307709_genomic	52530	85899
GCF_001502455.1_ViralProj307713_genomic	58472	94991
GCF_001502475.1_ViralProj307717_genomic	49949	86333
GCF_001502495.1_ViralProj307721_genomic	50165	87040
GCF_001502515.1_ViralProj307725_genomic	49158	77227
GCF_001502535.1_ViralProj307729_genomic	56826	92681
GCF_001502555.2_ViralProj307733_genomic	29733	37996
GCF_001502575.1_ViralProj307737_genomic	49847	37275
GCF_001502595.1_ViralProj307741_genomic	44492	80349
GCF_001502615.1_ViralProj307745_genomic	49203	84606
GCF_001502635.1_ViralProj307749_genomic	76269	116627
GCF_001502655.1_ViralProj307753_genomic	37995	39225
GCF_001502675.1_ViralProj307757_genomic	57168	101210
GCF_001502695.1_ViralProj307761_genomic	41843	34594
GCF_001502715.1_ViralProj307765_genomic	22947	35590
GCF_001502735.1_ViralProj307769_genomic	4184	4789
GCF_001502755.1_ViralProj307773_genomic	9362	9507
GCF_001502775.2_ASM150277v2_genomic	5474	5893
GCF_001502795.1_ViralProj307781_genomic	7270	7795
GCF_001502815.2_ViralProj307785_genomic	5810	7621
GCF_001502835.1_ViralProj307789_genomic	58000	47648
GCF_001502855.1_ViralProj307793_genomic	40698	36588
GCF_001502875.1_ViralProj307797_genomic	167124	145021
GCF_001502895.2_ViralProj307801_genomic	88698	82356
GCF_001502915.1_ViralProj307805_genomic	4468	4311
GCF_001502935.1_ViralProj307809_genomic	59416	97552
GCF_001502955.1_ViralProj307813_genomic	177688	200637
GCF_001502975.1_ViralProj307817_genomic	4623	5222
GCF_001502995.1_ViralProj307821_genomic	42508	67752
GCF_001503015.1_ViralProj307825_genomic	42881	35941
GCF_001503035.1_ViralProj307829_genomic	60754	63989
GCF_001503055.1_ViralProj307833_genomic	223932	314837
GCF_001503075.1_ViralProj307841_genomic	197361	161983
GCF_001503095.1_ViralProj307845_genomic	41931	35511
GCF_001503155.1_ViralProj307859_genomic	27935	28816
GCF_001503195.1_ViralMultiSegProj307867_genomic	9895	9909
GCF_001503215.1_ViralProj307871_genomic	162327	178713
GCF_001503235.1_ViralProj307875_genomic	45218	58246
GCF_001503255.1_ViralProj307879_genomic	38751	40918
GCF_001503275.1_ViralProj307883_genomic	58065	100628
GCF_001503295.1_ViralProj307887_genomic	50614	82621
GCF_001503315.1_ViralProj307891_genomic	52088	86907
GCF_001503335.1_ViralProj307895_genomic	75626	99171
GCF_001503355.1_ViralProj307899_genomic	153714	257470
GCF_001503375.1_ViralProj307903_genomic	51409	84568
GCF_001503395.1_ViralProj307907_genomic	57293	92713
GCF_001503415.1_ViralProj307911_genomic	60934	108105
GCF_001503435.1_ViralProj307915_genomic	49462	62643
GCF_001503455.1_ViralProj307919_genomic	40000	36774
GCF_001503475.1_ViralProj307923_genomic	44952	50989
GCF_001503495.1_ViralProj307927_genomic	49714	72098
GCF_001503515.1_ViralProj307931_genomic	45626	56283
GCF_001503535.1_ViralProj307935_genomic	170286	143203
GCF_001503555.1_ViralProj307939_genomic	49717	79696
GCF_001503575.1_ViralProj307943_genomic	182145	182934
GCF_001503595.1_ViralProj307947_genomic	43216	37684
GCF_001503615.1_ViralProj307951_genomic	59878	102551
GCF_001503635.1_ViralProj307955_genomic	68346	115639
GCF_001503655.1_ViralProj307959_genomic	40829	45417
GCF_001503675.1_ViralProj307963_genomic	50078	48627
GCF_001503695.1_ViralProj307967_genomic	170336	181676
GCF_001503715.1_ViralProj307971_genomic	52967	87943
GCF_001503735.1_ViralProj308005_genomic	46895	36566
GCF_001503755.1_ViralProj308009_genomic	41507	33814
GCF_001503775.1_ViralProj308013_genomic	44461	34758
GCF_001503795.1_ViralProj308017_genomic	39133	44616
GCF_001503815.1_ViralProj307826_genomic	43190	37651
GCF_001503835.1_ViralProj307830_genomic	60747	65740
GCF_001503855.1_ViralProj307834_genomic	50623	52320
GCF_001503875.1_ViralProj307842_genomic	43745	68569
GCF_001503895.1_ViralProj307846_genomic	15541	16737
GCF_001503995.1_ViralProj307866_genomic	44360	70528
GCF_001504015.1_ViralProj307870_genomic	2788	3122
GCF_001504035.1_ViralProj307874_genomic	32684	39902
GCF_001504055.1_ViralProj307878_genomic	34155	38784
GCF_001504075.1_ViralProj307882_genomic	40670	32041
GCF_001504095.2_ViralProj307886_genomic	51543	81709
GCF_001504115.1_ViralProj307890_genomic	93879	110301
GCF_001504135.1_ViralProj307894_genomic	55617	90572
GCF_001504155.1_ViralProj307898_genomic	75816	97499
GCF_001504175.1_ViralProj307902_genomic	52357	84820
GCF_001504195.1_ViralProj307906_genomic	59652	97464
GCF_001504215.1_ViralProj307910_genomic	126341	127749
GCF_001504235.1_ViralProj307914_genomic	162486	142253
GCF_001504255.1_ViralProj307918_genomic	147589	122935
GCF_001504275.1_ViralProj307922_genomic	43724	45231
GCF_001504295.1_ViralProj307926_genomic	48216	68494
GCF_001504315.1_ViralProj307930_genomic	52927	88287
GCF_001504335.1_ViralProj307934_genomic	40592	33381
GCF_001504355.1_ViralProj307938_genomic	86252	74962
GCF_001504375.1_ViralProj307942_genomic	87712	76130
GCF_001504395.1_ViralProj307946_genomic	137918	120020
GCF_001504415.1_ViralProj307950_genomic	55008	94314
GCF_001504435.1_ViralProj307954_genomic	75933	122835
GCF_001504455.1_ViralProj307958_genomic	40477	44748
GCF_001504475.1_ViralProj307962_genomic	35764	35352
GCF_001504495.1_ViralProj307966_genomic	170822	179948
GCF_001504515.1_ViralProj307970_genomic	60609	105242
GCF_001504535.1_ViralProj308008_genomic	41560	34036
GCF_001504555.1_ViralProj308012_genomic	33274	26477
GCF_001504575.1_ViralProj308016_genomic	45045	67354
GCF_001504595.1_ViralProj308020_genomic	111751	98277
GCF_001504615.1_ViralProj307824_genomic	43228	36176
GCF_001504635.1_ViralProj307828_genomic	59802	63275
GCF_001504655.1_ViralProj307832_genomic	30664	27972
GCF_001504675.1_ViralProj307836_genomic	142348	99522
GCF_001504695.1_ViralProj307844_genomic	43098	34444
GCF_001504755.1_ViralProj307856_genomic	27608	26833
GCF_001504815.1_ViralProj307868_genomic	31156	25240
GCF_001504835.1_ViralProj307872_genomic	6089	6617
GCF_001504855.1_ViralProj307876_genomic	34176	35248
GCF_001504875.1_ViralProj307880_genomic	39474	41128
GCF_001504895.1_ViralProj307884_genomic	76271	100994
GCF_001504915.1_ViralProj307888_genomic	54439	67985
GCF_001504935.1_ViralProj307892_genomic	51161	82804
GCF_001504955.1_ViralProj307896_genomic	57766	94335
GCF_001504975.1_ViralProj307900_genomic	59052	102138
GCF_001504995.1_ViralProj307904_genomic	53219	86221
GCF_001505015.1_ViralProj307908_genomic	71214	124707
GCF_001505035.1_ViralProj307912_genomic	43150	76566
GCF_001505055.1_ViralProj307916_genomic	62738	108455
GCF_001505075.1_ViralProj307920_genomic	40736	35779
GCF_001505095.1_ViralProj307924_genomic	37246	39681
GCF_001505115.1_ViralProj307928_genomic	116138	97688
GCF_001505135.1_ViralProj307932_genomic	162101	132405
GCF_001505155.1_ViralProj307936_genomic	57253	100482
GCF_001505175.1_ViralProj307940_genomic	169223	142804
GCF_001505195.1_ViralProj307944_genomic	45552	42850
GCF_001505215.1_ViralProj307948_genomic	58627	102829
GCF_001505235.1_ViralProj307952_genomic	32414	25540
GCF_001505255.1_ViralProj307956_genomic	68293	115395
GCF_001505275.1_ViralProj307960_genomic	33755	34909
GCF_001505295.1_ViralProj307964_genomic	58546	62262
GCF_001505315.1_ViralProj307968_genomic	170473	160931
GCF_001505335.1_ViralProj307972_genomic	57328	93451
GCF_001505355.1_ViralProj308006_genomic	35703	28406
GCF_001505375.1_ViralProj308010_genomic	32846	26768
GCF_001505395.1_ViralProj308014_genomic	52261	40462
GCF_001505415.1_ViralProj307857_genomic	27783	29459
GCF_001505475.1_ViralProj307869_genomic	1317	1468
GCF_001505495.1_ViralProj307873_genomic	69118	117343
GCF_001505515.1_ViralProj307877_genomic	39399	41293
GCF_001505535.1_ViralProj307881_genomic	18609	16685
GCF_001505555.1_ViralProj307885_genomic	62181	102882
GCF_001505575.1_ViralProj307889_genomic	42265	33692
GCF_001505595.1_ViralProj307893_genomic	52055	84753
GCF_001505615.1_ViralProj307897_genomic	55094	90320
GCF_001505635.1_ViralProj307901_genomic	167431	144413
GCF_001505655.1_ViralProj307905_genomic	49421	77960
GCF_001505675.1_ViralProj307909_genomic	52955	48734
GCF_001505695.1_ViralProj307913_genomic	29605	41418
GCF_001505715.1_ViralProj307917_genomic	77266	73910
GCF_001505735.1_ViralProj307921_genomic	38392	35313
GCF_001505755.1_ViralProj307925_genomic	35644	36922
GCF_001505775.1_ViralProj307929_genomic	66708	48303
GCF_001505795.1_ViralProj307933_genomic	50882	85474
GCF_001505815.1_ViralProj307937_genomic	52647	87212
GCF_001505835.2_ViralProj307941_genomic	50854	85335
GCF_001505855.1_ViralProj307945_genomic	138877	120211
GCF_001505875.1_ViralProj307949_genomic	43225	65458
GCF_001505895.1_ViralProj307953_genomic	68839	116304
GCF_001505915.1_ViralProj307957_genomic	153401	256436
GCF_001505935.1_ViralProj307961_genomic	52139	49714
GCF_001505955.1_ViralProj307965_genomic	171541	179121
GCF_001505975.1_ViralProj307969_genomic	110764	175956
GCF_001505995.1_ViralProj307973_genomic	43680	75682
GCF_001506015.1_ViralProj308011_genomic	49316	38779
GCF_001506035.1_ViralProj308015_genomic	38625	42852
GCF_001507495.1_ViralProj249087_genomic	38269	30667
GCF_001507515.1_ViralProj253205_genomic	39409	34130
GCF_001516975.1_ViralProj308496_genomic	156833	179140
GCF_001516995.1_ViralProj308758_genomic	154434	258731
GCF_001517015.2_ViralProj308859_genomic	53184	88358
GCF_001517035.1_ViralProj308638_genomic	60216	86731
GCF_001534595.1_ViralProj308884_genomic	32894	43602
GCF_001534635.1_ViralProj308962_genomic	50827	80973
GCF_001549545.1_ViralProj310150_genomic	9590	9440
GCF_001549565.1_ViralProj310652_genomic	9130	7338
GCF_001550425.1_ViralProj310651_genomic	14924	18847
GCF_001550445.1_ViralProj310886_genomic	5003	5184
GCF_001550465.1_ViralProj310890_genomic	15078	12494
GCF_001550485.1_ViralProj310894_genomic	41620	52286
GCF_001550505.1_ViralProj310898_genomic	33399	27683
GCF_001550525.1_ViralProj310902_genomic	36051	40865
GCF_001550545.1_ViralProj310906_genomic	8613	9694
GCF_001550565.2_ASM155056v2_genomic	12429	12600
GCF_001550585.1_ViralProj310914_genomic	6421	9944
GCF_001550605.1_ViralProj310918_genomic	1210	1263
GCF_001550625.1_ViralProj310922_genomic	1714	1928
GCF_001550645.1_ViralProj310926_genomic	75339	122424
GCF_001550685.1_ViralProj310934_genomic	75987	96146
GCF_001550705.1_ViralProj310938_genomic	141298	109454
GCF_001550725.1_ViralProj310942_genomic	133531	160389
GCF_001550745.1_ViralProj310950_genomic	138234	119147
GCF_001550785.1_ViralMultiSegProj308206_genomic	18467	20681
GCF_001550805.1_ViralProj310788_genomic	6656	8299
GCF_001550825.1_ViralProj310887_genomic	49797	62877
GCF_001550845.1_ViralProj310891_genomic	2965	2927
GCF_001550865.1_ViralProj310895_genomic	24847	21366
GCF_001550905.1_ViralProj310903_genomic	48666	74189
GCF_001550925.1_ViralProj310907_genomic	8607	8923
GCF_001550945.1_ViralProj310911_genomic	33596	26820
GCF_001550965.1_ViralMultiSegProj310915_genomic	12389	11848
GCF_001550985.1_ViralProj310919_genomic	1223	1478
GCF_001551005.1_ViralProj310923_genomic	1722	2025
GCF_001551025.1_ViralProj310927_genomic	44496	70996
GCF_001551045.1_ViralProj310931_genomic	75796	122827
GCF_001551065.1_ViralProj310935_genomic	76276	96121
GCF_001551085.1_ViralProj310939_genomic	106071	81161
GCF_001551105.1_ViralProj310943_genomic	52155	83462
GCF_001551125.1_ViralProj310951_genomic	62220	99308
GCF_001551145.1_ViralProj310885_genomic	1846	2241
GCF_001551165.1_ViralProj310889_genomic	11907	11676
GCF_001551185.1_ViralProj310893_genomic	63991	59866
GCF_001551205.1_ViralProj310897_genomic	34997	29143
GCF_001551225.1_ViralProj310901_genomic	45626	50467
GCF_001551245.1_ViralProj310905_genomic	8612	9824
GCF_001551265.1_ViralProj310909_genomic	41941	72694
GCF_001551285.1_ViralProj310913_genomic	142085	98986
GCF_001551305.1_ViralProj310917_genomic	10423	10686
GCF_001551325.1_ViralProj310921_genomic	1210	1144
GCF_001551345.1_ViralProj310925_genomic	127726	90948
GCF_001551365.1_ViralProj310929_genomic	41085	44139
GCF_001551385.1_ViralProj310933_genomic	72192	100920
GCF_001551405.1_ViralProj310937_genomic	81541	128200
GCF_001551425.1_ViralProj310941_genomic	31703	31559
GCF_001551445.1_ViralProj310945_genomic	54312	49749
GCF_001551465.1_ViralProj310953_genomic	98765	119630
GCF_001551485.1_ViralProj310884_genomic	1853	2589
GCF_001551505.1_ViralProj310888_genomic	133590	113879
GCF_001551525.2_ASM155152v2_genomic	5378	4871
GCF_001551545.1_ViralMultiSegProj310896_genomic	16943	23000
GCF_001551565.1_ViralProj310900_genomic	131903	106484
GCF_001551585.1_ViralProj310904_genomic	8540	10155
GCF_001551605.1_ViralProj310908_genomic	8628	8764
GCF_001551625.1_ViralProj310912_genomic	60875	77069
GCF_001551685.1_ViralProj310928_genomic	168771	156030
GCF_001551705.1_ViralProj310932_genomic	36315	52276
GCF_001551725.1_ViralProj310936_genomic	37990	39286
GCF_001551745.1_ViralProj310940_genomic	51492	84176
GCF_001551765.1_ViralProj310944_genomic	151417	138336
GCF_001551785.1_ViralProj310952_genomic	93464	110223
GCF_001560965.1_ViralProj311074_genomic	5212	5862
GCF_001560985.1_ViralProj311077_genomic	9581	10411
GCF_001561005.1_ViralProj311730_genomic	140119	185928
GCF_001564365.1_ViralProj312360_genomic	5203	6100
GCF_001564385.1_ViralProj312195_genomic	129563	120904
GCF_001567015.1_ViralProj312792_genomic	111246	112464
GCF_001567035.1_ViralProj312655_genomic	7925	7582
GCF_001567055.1_ViralProj312709_genomic	6038	6524
GCF_001567075.1_ViralProj312642_genomic	7663	8340
GCF_001576855.1_ViralProj313224_genomic	8660	9679
GCF_001579315.1_ViralProj313525_genomic	124039	216221
GCF_001579335.1_ViralProj313552_genomic	1361	1163
GCF_001579355.1_ViralProj313403_genomic	7047	7410
GCF_001579375.1_ViralProj313549_genomic	5712	7622
GCF_001579395.1_ViralProj313553_genomic	70812	60306
GCF_001579415.1_ViralProj313445_genomic	8187	8574
GCF_001579455.1_ViralProj313306_genomic	7897	8252
GCF_001579475.1_ViralProj313446_genomic	6360	5871
GCF_001579495.1_ViralProj313551_genomic	29763	25870
GCF_001580315.1_ViralMultiSegProj314255_genomic	17412	12390
GCF_001580335.1_ViralMultiSegProj314256_genomic	15217	11291
GCF_001580355.1_ViralMultiSegProj314257_genomic	14051	10217
GCF_001586885.1_ViralProj314346_genomic	3003	3678
GCF_001586905.1_ViralProj314394_genomic	3124	3493
GCF_001586925.1_ViralProj314396_genomic	4020	5363
GCF_001589375.1_ViralProj314612_genomic	1137	1322
GCF_001589395.1_ViralProj314616_genomic	1045	1202
GCF_001589415.1_ViralProj314620_genomic	1123	1023
GCF_001589435.1_ViralProj314624_genomic	4282	4940
GCF_001589455.1_ViralProj314628_genomic	1776	1984
GCF_001589475.1_ViralProj314632_genomic	1932	2095
GCF_001589495.1_ViralProj314636_genomic	2175	2659
GCF_001589515.1_ViralProj314640_genomic	2301	2500
GCF_001589535.1_ViralProj314644_genomic	1888	1581
GCF_001589555.1_ViralProj314648_genomic	1898	2642
GCF_001589575.1_ViralProj314653_genomic	1802	1758
GCF_001589595.1_ViralProj314657_genomic	2732	3537
GCF_001589615.1_ViralProj314661_genomic	2999	3926
GCF_001589635.1_ViralProj314665_genomic	1709	1819
GCF_001589655.1_ViralProj314669_genomic	2023	1886
GCF_001589675.1_ViralProj314673_genomic	2546	3141
GCF_001589695.1_ViralProj314613_genomic	1182	1294
GCF_001589715.1_ViralProj314617_genomic	838	1291
GCF_001589735.1_ViralProj314621_genomic	1693	1607
GCF_001589755.1_ViralProj314625_genomic	6380	7235
GCF_001589775.1_ViralProj314629_genomic	1627	2021
GCF_001589795.1_ViralProj314633_genomic	2205	2266
GCF_001589815.1_ViralProj314637_genomic	1660	1758
GCF_001589835.1_ViralProj314641_genomic	1931	1663
GCF_001589855.1_ViralProj314645_genomic	1963	2137
GCF_001589875.1_ViralProj314649_genomic	2198	2392
GCF_001589895.1_ViralProj314654_genomic	2987	3265
GCF_001589915.1_ViralProj314658_genomic	1912	2304
GCF_001589935.1_ViralProj314662_genomic	3049	3009
GCF_001589955.1_ViralProj314666_genomic	3208	3049
GCF_001589975.1_ViralProj314670_genomic	3481	4325
GCF_001589995.2_ViralProj314778.5_genomic	8904	7952
GCF_001590015.1_ViralProj314614_genomic	1096	976
GCF_001590035.1_ViralProj314618_genomic	1082	1138
GCF_001590055.1_ViralProj314622_genomic	1217	1747
GCF_001590075.1_ViralProj314626_genomic	2256	3047
GCF_001590095.1_ViralProj314630_genomic	1775	1825
GCF_001590115.1_ViralProj314634_genomic	2304	2815
GCF_001590135.1_ViralProj314638_genomic	1762	2284
GCF_001590155.1_ViralProj314642_genomic	1821	2031
GCF_001590175.1_ViralProj314646_genomic	4301	4228
GCF_001590195.1_ViralProj314650_genomic	1915	1303
GCF_001590215.1_ViralProj314655_genomic	2927	2788
GCF_001590235.1_ViralProj314659_genomic	2903	3379
GCF_001590255.1_ViralProj314663_genomic	3091	3428
GCF_001590275.1_ViralProj314667_genomic	3531	3757
GCF_001590295.1_ViralProj314671_genomic	2164	2206
GCF_001590315.1_ViralProj314615_genomic	1113	908
GCF_001590335.1_ViralProj314619_genomic	1131	979
GCF_001590355.1_ViralProj314623_genomic	4441	4644
GCF_001590375.1_ViralProj314627_genomic	2259	2349
GCF_001590395.1_ViralProj314631_genomic	2022	2227
GCF_001590415.1_ViralProj314635_genomic	2939	2624
GCF_001590435.1_ViralProj314639_genomic	1632	1881
GCF_001590455.1_ViralProj314643_genomic	2678	2504
GCF_001590475.1_ViralProj314647_genomic	1587	1731
GCF_001590495.1_ViralProj314651_genomic	2862	3478
GCF_001590515.1_ViralProj314656_genomic	2039	2392
GCF_001590535.1_ViralProj314660_genomic	3910	4464
GCF_001590555.1_ViralProj314664_genomic	2746	4031
GCF_001590575.1_ViralProj314668_genomic	1677	1548
GCF_001590595.1_ViralProj314672_genomic	2191	2207
GCF_001593375.1_ViralProj315216_genomic	2748	2846
GCF_001595675.1_ViralProj315135_genomic	7313	10903
GCF_001595695.1_ViralProj315113_genomic	7518	9470
GCF_001595715.1_ViralProj315150_genomic	7527	9625
GCF_001602065.1_ViralProj316117_genomic	6017	7545
GCF_001602085.1_ViralProj316309_genomic	362276	536345
GCF_001605795.1_ViralProj316821_genomic	17607	17292
GCF_001605815.1_ViralProj316823_genomic	2984	3440
GCF_001610725.1_ViralProj311759_genomic	10290	14535
GCF_001611625.1_ViralMultiSegProj317364_genomic	4396	4731
GCF_001611645.5_ASM161164v2_genomic	16823	14146
GCF_001611665.1_ViralProj317158_genomic	4765	4741
GCF_001618995.1_ViralProj318038_genomic	7382	9227
GCF_001619015.1_ViralProj318036_genomic	8183	10088
GCF_001619035.1_ViralMultiSegProj317755_genomic	5461	5302
GCF_001619055.1_ViralProj318037_genomic	7470	6957
GCF_001629825.1_ViralProj318899_genomic	37545	52869
GCF_001629845.2_ASM162984v2_genomic	12484	12998
GCF_001629865.1_ViralProj319114_genomic	7367	7633
GCF_001629885.2_ASM162988v2_genomic	23909	21198
GCF_001629905.1_ViralProj318651_genomic	3674	4078
GCF_001629925.2_ASM162992v2_genomic	12512	12381
GCF_001629965.1_ViralProj319117_genomic	1335	1426
GCF_001630005.1_ViralProj319065_genomic	38073	52857
GCF_001630025.1_ViralProj319115_genomic	5620	7310
GCF_001630045.1_ViralMultiSegProj318562_genomic	18236	17851
GCF_001630065.1_ViralProj319066_genomic	37556	52414
GCF_001630085.1_ViralMultiSegProj319070_genomic	10320	10274
GCF_001630105.1_ViralMultiSegProj319116_genomic	23194	22712
GCF_001634095.1_ViralProj319527_genomic	5211	6901
GCF_001634415.1_ViralProj319735_genomic	5625	7335
GCF_001634495.1_ViralProj319880_genomic	2762	2976
GCF_001634515.1_ViralProj320120_genomic	5726	7467
GCF_001634535.1_ViralProj319976_genomic	3038	2642
GCF_001634555.1_ViralProj320121_genomic	15247	19040
GCF_001634575.1_ViralProj320117_genomic	134146	136057
GCF_001634615.1_ViralProj320119_genomic	2748	2542
GCF_001645855.1_ViralProj321675_genomic	3060	3213
GCF_001645875.1_ViralProj321679_genomic	2608	2988
GCF_001645895.1_ViralProj321683_genomic	2468	2794
GCF_001645915.1_ViralProj321687_genomic	2723	3807
GCF_001645935.1_ViralProj321691_genomic	2308	2875
GCF_001645955.1_ViralProj321695_genomic	2226	3060
GCF_001645975.1_ViralProj321699_genomic	14334	16694
GCF_001645995.1_ViralProj321703_genomic	1280	1379
GCF_001646015.1_ViralProj321707_genomic	2750	2981
GCF_001646035.1_ViralProj321432_genomic	8919	10068
GCF_001646055.1_ViralProj321678_genomic	2136	2640
GCF_001646075.1_ViralProj321682_genomic	2568	2851
GCF_001646095.1_ViralProj321686_genomic	2755	3503
GCF_001646115.1_ViralProj321690_genomic	2247	2909
GCF_001646135.1_ViralProj321694_genomic	2384	3091
GCF_001646155.1_ViralProj321698_genomic	125171	96876
GCF_001646175.1_ViralProj321702_genomic	2589	3421
GCF_001646195.1_ViralProj321706_genomic	1845	1268
GCF_001646215.1_ViralProj321710_genomic	2782	2854
GCF_001646235.1_ViralMultiSegProj321430_genomic	24896	29718
GCF_001646255.1_ViralProj321677_genomic	2684	3183
GCF_001646275.1_ViralProj321681_genomic	2861	3546
GCF_001646295.1_ViralProj321685_genomic	2623	3049
GCF_001646315.1_ViralProj321689_genomic	2125	2916
GCF_001646335.1_ViralProj321693_genomic	2230	2828
GCF_001646355.1_ViralProj321697_genomic	9885	10256
GCF_001646375.1_ViralProj321701_genomic	24662	21757
GCF_001646395.1_ViralProj321705_genomic	1856	1270
GCF_001646415.1_ViralProj321709_genomic	2684	3249
GCF_001646435.1_ViralProj321676_genomic	1474	1416
GCF_001646455.1_ViralProj321680_genomic	2712	3967
GCF_001646475.1_ViralProj321684_genomic	2645	3125
GCF_001646495.1_ViralProj321688_genomic	2164	3136
GCF_001646515.1_ViralProj321692_genomic	2240	3055
GCF_001646535.1_ViralProj321696_genomic	2194	3087
GCF_001646555.1_ViralProj321700_genomic	8082	9527
GCF_001646575.1_ViralProj321704_genomic	2002	2231
GCF_001646595.1_ViralProj321708_genomic	2355	2853
GCF_001651085.1_ViralProj322182_genomic	9518	9380
GCF_001651105.1_ViralProj322486_genomic	4483	5688
GCF_001651125.1_ViralProj322193_genomic	1939	2103
GCF_001651145.1_ViralProj322487_genomic	7535	6804
GCF_001651165.1_ViralProj322485_genomic	11155	12648
GCF_001651185.1_ViralProj322484_genomic	136416	115397
GCF_001651205.1_ViralProj322488_genomic	9419	10191
